,steps,loss,plain,smorl
0,200,9.058408737182617,8.736,0.322
1,400,8.62503433227539,8.275,0.35
2,600,8.296439170837402,8.049,0.248
3,800,7.72338342666626,7.422,0.301
4,1000,8.148435592651367,7.807,0.341
5,1200,7.592563629150391,7.303,0.29
6,1400,7.459488868713379,7.129,0.33
7,1600,7.050974369049072,6.799,0.252
8,1800,7.49997615814209,7.196,0.304
9,2000,6.866265296936035,6.62,0.246
10,2200,7.2440900802612305,6.987,0.257
11,2400,6.457230091094971,6.22,0.237
12,2600,6.980242729187012,6.712,0.268
13,2800,7.132236003875732,6.856,0.276
14,3000,6.000000953674316,5.771,0.229
15,3200,6.601391315460205,6.356,0.246
16,3400,6.313512802124023,6.045,0.269
17,3600,6.185945987701416,5.906,0.28
18,3800,6.4609575271606445,6.204,0.257
19,4000,6.518768310546875,6.204,0.315
20,4200,6.648100852966309,6.39,0.258
21,4400,6.031876564025879,5.726,0.306
22,4600,6.211202621459961,5.989,0.222
23,4800,6.515030860900879,6.317,0.198
24,5000,6.044570446014404,5.815,0.23
25,5200,5.798191070556641,5.62,0.178
26,5400,6.4014811515808105,6.201,0.201
27,5600,5.853531837463379,5.64,0.213
28,5800,6.011946201324463,5.765,0.247
29,6000,5.316914081573486,5.087,0.23
30,6200,5.393580436706543,5.183,0.21
31,6400,5.711385726928711,5.477,0.235
32,6600,5.7058210372924805,5.499,0.207
33,6800,5.5831475257873535,5.338,0.246
34,7000,5.477280616760254,5.261,0.216
35,7200,5.456253528594971,5.227,0.229
36,7400,5.7952165603637695,5.48,0.315
37,7600,5.80715799331665,5.549,0.258
38,7800,5.7400288581848145,5.437,0.303
39,8000,5.488026142120361,5.275,0.213
40,8200,5.464695930480957,5.241,0.224
41,8400,5.698853969573975,5.478,0.221
42,8600,5.484095573425293,5.239,0.246
43,8800,5.159574508666992,4.956,0.203
44,9000,5.0963664054870605,4.885,0.211
45,9200,5.148227214813232,4.941,0.207
46,9400,5.579707145690918,5.341,0.239
47,9600,5.352548122406006,5.156,0.196
48,9800,5.240167140960693,5.007,0.233
49,10000,5.272885322570801,5.097,0.176
50,10200,5.115261554718018,4.863,0.252
51,10400,5.471487998962402,5.224,0.247
52,10600,5.1114115715026855,4.901,0.21
53,10800,5.287186622619629,5.075,0.212
54,11000,5.005651473999023,4.791,0.215
55,11200,5.414399147033691,5.223,0.191
56,11400,5.669578552246094,5.461,0.209
57,11600,4.774927616119385,4.556,0.219
58,11800,4.991613864898682,4.809,0.183
59,12000,5.093771934509277,4.885,0.208
60,12200,5.0562310218811035,4.858,0.198
61,12400,4.93653678894043,4.719,0.217
62,12600,5.268975734710693,5.034,0.235
63,12800,5.13283109664917,4.885,0.248
64,13000,5.397817611694336,5.171,0.227
65,13200,5.17490816116333,4.969,0.206
66,13400,4.977680206298828,4.755,0.223
67,13600,4.867931842803955,4.646,0.222
68,13800,4.8248982429504395,4.609,0.216
69,14000,5.272684574127197,5.032,0.241
70,14200,5.47462272644043,5.276,0.199
71,14400,5.071408748626709,4.869,0.202
72,14600,4.879047393798828,4.688,0.191
73,14800,4.905989646911621,4.715,0.191
74,15000,4.704150199890137,4.516,0.188
75,15200,4.452511310577393,4.257,0.196
76,15400,5.032622337341309,4.821,0.212
77,15600,4.883639812469482,4.666,0.218
78,15800,4.851496696472168,4.631,0.221
79,16000,4.950925350189209,4.707,0.244
80,16200,4.6652631759643555,4.463,0.202
81,16400,4.7765398025512695,4.583,0.193
82,16600,5.041770935058594,4.844,0.197
83,16800,4.673013687133789,4.434,0.239
84,17000,5.065506935119629,4.862,0.203
85,17200,4.740992546081543,4.548,0.193
86,17400,4.463811874389648,4.259,0.205
87,17600,4.6504316329956055,4.429,0.221
88,17800,4.9275031089782715,4.734,0.193
89,18000,4.905364036560059,4.699,0.206
90,18200,4.845265865325928,4.624,0.221
91,18400,4.889273643493652,4.668,0.221
92,18600,5.004194736480713,4.774,0.231
93,18800,4.57114315032959,4.384,0.187
94,19000,4.551939010620117,4.362,0.19
95,19200,5.160407066345215,4.991,0.169
96,19400,4.746995449066162,4.58,0.167
97,19600,4.960513114929199,4.748,0.213
98,19800,4.815891265869141,4.587,0.228
99,20000,4.524182319641113,4.311,0.213
100,20200,4.936453819274902,4.738,0.198
101,20400,4.431766510009766,4.257,0.175
102,20600,4.349759578704834,4.165,0.185
103,20800,4.582115173339844,4.339,0.243
104,21000,4.27170467376709,4.056,0.216
105,21200,4.832694053649902,4.62,0.213
106,21400,4.915879726409912,4.678,0.238
107,21600,4.493349552154541,4.305,0.188
