,steps,loss,plain,smorl
0,200,8.766895294189453,8.736,0.031
1,400,8.394771575927734,8.347,0.048
2,600,8.157659530639648,8.085,0.073
3,800,7.682088851928711,7.579,0.103
4,1000,8.027384757995605,7.936,0.092
5,1200,7.5894293785095215,7.499,0.09
6,1400,7.413684368133545,7.281,0.133
7,1600,7.125235557556152,6.999,0.126
8,1800,7.315614223480225,7.218,0.098
9,2000,7.0654754638671875,6.951,0.115
10,2200,7.292346954345703,7.146,0.146
11,2400,6.570459842681885,6.461,0.109
12,2600,6.915889263153076,6.792,0.124
13,2800,7.151854515075684,7.022,0.13
14,3000,6.264085292816162,6.102,0.162
15,3200,6.860780239105225,6.668,0.192
16,3400,6.448519229888916,6.276,0.173
17,3600,6.3876848220825195,6.217,0.171
18,3800,6.5558881759643555,6.365,0.191
19,4000,6.473134994506836,6.257,0.216
20,4200,6.911242961883545,6.717,0.194
21,4400,6.057799339294434,5.902,0.155
22,4600,6.431347370147705,6.254,0.177
23,4800,6.626441478729248,6.432,0.194
24,5000,6.201138973236084,6.026,0.175
25,5200,5.892714023590088,5.73,0.162
26,5400,6.500380516052246,6.286,0.215
27,5600,5.961263179779053,5.744,0.217
28,5800,6.201421737670898,5.955,0.247
29,6000,5.441827297210693,5.196,0.246
30,6200,5.568139553070068,5.361,0.207
31,6400,5.976728916168213,5.764,0.213
32,6600,5.836978912353516,5.604,0.233
33,6800,5.567309379577637,5.332,0.236
34,7000,5.78256893157959,5.578,0.204
35,7200,5.745601654052734,5.535,0.211
36,7400,5.841075420379639,5.635,0.206
37,7600,6.073990345001221,5.843,0.231
38,7800,5.840975761413574,5.598,0.243
39,8000,5.674254417419434,5.473,0.201
40,8200,5.823242664337158,5.586,0.237
41,8400,5.789425849914551,5.597,0.193
42,8600,5.652535438537598,5.38,0.272
43,8800,5.3631181716918945,5.145,0.218
44,9000,5.290902614593506,5.079,0.212
45,9200,5.358611583709717,5.131,0.228
46,9400,5.705809593200684,5.452,0.254
47,9600,5.497801303863525,5.285,0.212
48,9800,5.549151420593262,5.338,0.211
49,10000,5.755832195281982,5.548,0.207
50,10200,5.338257789611816,5.126,0.212
51,10400,5.548670291900635,5.331,0.218
52,10600,5.248537063598633,5.02,0.229
53,10800,5.3900675773620605,5.219,0.171
54,11000,5.239058017730713,4.997,0.242
55,11200,5.628636837005615,5.413,0.216
56,11400,5.814217567443848,5.545,0.269
57,11600,5.039161682128906,4.811,0.229
58,11800,5.172852516174316,4.978,0.195
59,12000,5.4281792640686035,5.156,0.272
60,12200,5.128180980682373,4.939,0.189
61,12400,5.031254291534424,4.784,0.247
62,12600,5.38278341293335,5.162,0.22
63,12800,5.636396884918213,5.375,0.262
64,13000,5.5335540771484375,5.287,0.247
65,13200,5.4976806640625,5.275,0.223
66,13400,5.43092155456543,5.143,0.287
67,13600,5.005904674530029,4.781,0.225
