,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.309377,0.406932,0.49031,0.214235,0.245902,0.267044,0.119279,0.183806,0.210022,0.236424,0.047948,0.098807,0.124381,0.152451,14.87953995157385,30.477602905569007,61.85411622276029,0.310115,0.409743,0.492232,0.214774,0.247093,0.268031,0.116658,0.181597,0.20916,0.235151,0.045453,0.096894,0.123758,0.150954,14.69578497251069,30.17104459376909,61.10690287110568
1,10000,0.331118,0.436106,0.52543,0.229056,0.263149,0.285816,0.188712,0.303123,0.346116,0.38454,0.115316,0.227263,0.274047,0.31663,15.090193704600484,30.956416464891042,62.46246973365617,0.331839,0.437273,0.526162,0.229585,0.263807,0.286371,0.184069,0.300165,0.343982,0.383529,0.111781,0.224061,0.271843,0.315507,14.985949908368967,30.577886377519853,61.838729383017714
2,15000,0.336791,0.441101,0.531912,0.23395,0.267805,0.290871,0.230432,0.383417,0.439855,0.490338,0.15765,0.315798,0.378051,0.434067,15.275423728813559,31.28087167070218,62.940677966101696,0.338161,0.443102,0.532731,0.234672,0.26873,0.291458,0.225639,0.379597,0.438169,0.488016,0.153616,0.311598,0.37618,0.431488,15.207086133170433,30.951130116065976,62.40073304825901
3,20000,0.341611,0.445888,0.537071,0.236921,0.270736,0.29389,0.252416,0.429331,0.496442,0.554153,0.179357,0.366615,0.440887,0.504928,15.458232445520581,31.53510895883777,63.35290556900726,0.343115,0.447003,0.538123,0.238159,0.271882,0.295004,0.247172,0.423564,0.493221,0.551644,0.17445,0.360003,0.437269,0.502142,15.35491753207086,31.37202199144777,63.092241905925476
4,25000,0.337676,0.445112,0.533344,0.234433,0.269341,0.291726,0.272676,0.460715,0.530709,0.591978,0.201979,0.401505,0.478895,0.546929,15.572639225181598,31.622881355932204,63.436440677966104,0.339248,0.44661,0.536396,0.234903,0.269708,0.292478,0.267508,0.455809,0.52674,0.588271,0.196657,0.396141,0.474487,0.542812,15.474648747709224,31.39156994502138,63.0867440439829
5,30000,0.33701,0.442074,0.53307,0.232742,0.26684,0.289902,0.284848,0.480301,0.553704,0.616096,0.215287,0.423005,0.504429,0.57371,15.771791767554479,31.979418886198548,64.4364406779661,0.337443,0.443763,0.533998,0.233483,0.267979,0.290882,0.279642,0.473597,0.548685,0.61149,0.210338,0.41552,0.498856,0.568595,15.60048869883934,31.747098350641416,63.97923029932804
6,35000,0.330145,0.43263,0.521145,0.228139,0.261369,0.283812,0.283911,0.483447,0.560108,0.628942,0.213582,0.426623,0.51154,0.587974,16.27542372881356,33.06476997578692,66.2814769975787,0.328341,0.433507,0.524313,0.227473,0.261628,0.284658,0.278593,0.47547,0.554902,0.622725,0.208508,0.417765,0.50576,0.58107,16.148442272449604,32.821014050091634,65.78375076359194
7,40000,0.332102,0.436674,0.525944,0.229901,0.263893,0.286541,0.295259,0.495019,0.572579,0.641562,0.224976,0.439431,0.525388,0.601988,15.909806295399516,32.437046004842614,65.01150121065375,0.333061,0.439044,0.528393,0.230818,0.265233,0.28787,0.289117,0.491012,0.568459,0.637368,0.219736,0.434898,0.520813,0.59733,15.756261453879047,32.10995723885156,64.58582773365913
8,45000,0.334211,0.437822,0.526676,0.231281,0.264915,0.287445,0.292338,0.48678,0.560407,0.627706,0.222398,0.430366,0.511873,0.586601,16.04237288135593,32.62590799031477,65.56719128329298,0.334204,0.438764,0.529413,0.231935,0.265885,0.2889,0.282825,0.480226,0.55494,0.623998,0.213083,0.422963,0.505843,0.582484,15.948686621869273,32.40439828955406,65.37568723274282
9,50000,0.331206,0.432072,0.522238,0.228831,0.26157,0.284456,0.304621,0.503558,0.581267,0.647854,0.23583,0.448829,0.535036,0.608974,16.209443099273606,32.880145278450364,65.97639225181598,0.33092,0.433731,0.524358,0.230176,0.263526,0.286501,0.299416,0.499288,0.577597,0.64336,0.229509,0.444047,0.53096,0.603984,16.103848503359803,32.729383017715335,65.62675626145388
10,55000,0.331096,0.432597,0.521495,0.228394,0.261343,0.283885,0.308142,0.506516,0.58269,0.648491,0.237909,0.452073,0.536616,0.609681,15.813559322033898,32.23547215496368,64.61077481840194,0.330763,0.43595,0.525815,0.228967,0.263111,0.285897,0.303123,0.5003,0.575388,0.643697,0.23425,0.445128,0.528507,0.604358,15.69456322541234,31.9951130116066,64.25473427000611
11,60000,0.333457,0.437035,0.524534,0.231018,0.264622,0.286815,0.318253,0.517751,0.595311,0.658677,0.249345,0.464507,0.55063,0.620992,15.658595641646489,31.895278450363197,63.978813559322035,0.334809,0.438842,0.528247,0.232187,0.265945,0.28863,0.311737,0.515355,0.588046,0.654333,0.243565,0.461846,0.542562,0.616168,15.54978619425779,31.720219914477703,63.74893097128894
12,65000,0.335195,0.437986,0.526785,0.23193,0.265277,0.287815,0.319489,0.516216,0.589506,0.662272,0.249969,0.462844,0.544184,0.624984,14.943099273607748,30.662832929782084,61.817796610169495,0.336244,0.442295,0.530601,0.23255,0.266958,0.289361,0.312411,0.510149,0.588008,0.656617,0.24319,0.456148,0.542521,0.618705,14.769089798411729,30.416004886988393,61.384239462431275
