,steps,loss,plain,smorl
0,200,9.237547874450684,8.895,0.342
1,400,9.057415962219238,8.669,0.388
2,600,8.576069831848145,8.283,0.293
3,800,8.230094909667969,7.933,0.297
4,1000,7.356276988983154,7.047,0.309
5,1200,7.468328475952148,7.205,0.263
6,1400,7.7905097007751465,7.512,0.278
7,1600,7.702527046203613,7.413,0.289
8,1800,7.453874111175537,7.178,0.276
9,2000,7.157362461090088,6.875,0.282
10,2200,6.91646671295166,6.635,0.281
11,2400,7.619936943054199,7.318,0.302
12,2600,6.926989555358887,6.602,0.325
13,2800,7.132264137268066,6.82,0.312
14,3000,6.553816795349121,6.205,0.349
15,3200,6.799744129180908,6.388,0.412
16,3400,6.578137397766113,6.256,0.322
17,3600,7.008878707885742,6.662,0.347
18,3800,6.756402969360352,6.387,0.37
19,4000,6.5301127433776855,6.166,0.364
20,4200,6.3079352378845215,5.932,0.376
21,4400,6.351582050323486,6.005,0.347
22,4600,6.377750873565674,6.06,0.318
23,4800,6.619318962097168,6.2,0.42
24,5000,6.051661491394043,5.721,0.331
25,5200,6.3609442710876465,6.031,0.33
26,5400,6.1932053565979,5.872,0.321
27,5600,6.499666213989258,6.158,0.342
28,5800,6.003013610839844,5.576,0.427
29,6000,6.129772186279297,5.686,0.444
30,6200,6.02882194519043,5.564,0.465
31,6400,5.950014591217041,5.552,0.398
32,6600,5.589785575866699,5.159,0.431
33,6800,6.397985935211182,5.947,0.451
34,7000,5.691525459289551,5.285,0.407
35,7200,5.668184280395508,5.316,0.352
36,7400,6.103210926055908,5.682,0.422
37,7600,5.949648857116699,5.577,0.372
38,7800,5.808468818664551,5.414,0.394
39,8000,6.005948543548584,5.615,0.391
40,8200,5.970776557922363,5.589,0.381
41,8400,5.814537525177002,5.454,0.36
42,8600,5.764211177825928,5.364,0.401
43,8800,5.866447925567627,5.431,0.435
44,9000,5.793976783752441,5.397,0.397
45,9200,5.655636787414551,5.25,0.405
46,9400,5.27435302734375,4.93,0.345
47,9600,6.021719455718994,5.468,0.554
48,9800,5.274177551269531,4.916,0.358
49,10000,5.496289253234863,5.115,0.381
50,10200,5.2374796867370605,4.975,0.263
51,10400,5.077737808227539,4.85,0.228
52,10600,5.502657413482666,5.076,0.427
53,10800,5.350837230682373,4.984,0.366
54,11000,5.421051502227783,5.097,0.324
55,11200,5.5549116134643555,5.136,0.419
56,11400,5.356879234313965,4.998,0.359
57,11600,5.193375587463379,4.831,0.363
58,11800,5.449446201324463,5.079,0.37
59,12000,5.296436309814453,4.881,0.416
60,12200,5.227001190185547,4.824,0.403
61,12400,5.148775577545166,4.698,0.451
62,12600,5.38736629486084,4.994,0.394
63,12800,5.546980857849121,5.114,0.433
64,13000,5.680006980895996,5.026,0.654
65,13200,5.162567138671875,4.76,0.403
66,13400,5.250919818878174,4.959,0.292
67,13600,5.423763751983643,5.064,0.36
68,13800,5.064817905426025,4.784,0.281
69,14000,5.201968193054199,4.88,0.322
70,14200,5.9832916259765625,5.558,0.425
71,14400,4.867396831512451,4.503,0.364
72,14600,4.911728858947754,4.667,0.245
73,14800,5.482357978820801,5.069,0.413
74,15000,4.721311569213867,4.495,0.227
75,15200,5.073846817016602,4.827,0.247
76,15400,5.119368553161621,4.604,0.516
77,15600,4.8524603843688965,4.423,0.429
78,15800,4.819996356964111,4.29,0.53
79,16000,5.0042724609375,4.636,0.369
80,16200,5.024240016937256,4.661,0.363
81,16400,5.550498008728027,5.011,0.54
82,16600,5.006113052368164,4.582,0.424
83,16800,5.434774875640869,5.028,0.407
84,17000,5.169208526611328,4.828,0.341
85,17200,4.763175010681152,4.381,0.382
86,17400,4.688824653625488,4.36,0.329
87,17600,5.011317253112793,4.637,0.374
88,17800,5.188117027282715,4.804,0.384
89,18000,4.8424577713012695,4.52,0.322
90,18200,5.179069519042969,4.855,0.324
91,18400,5.0814080238342285,4.741,0.34
92,18600,4.777013778686523,4.444,0.333
93,18800,4.953380584716797,4.636,0.318
94,19000,4.884189605712891,4.534,0.35
95,19200,5.0859832763671875,4.768,0.318
96,19400,5.061985969543457,4.704,0.358
97,19600,5.217496395111084,4.882,0.336
98,19800,4.805902481079102,4.491,0.315
99,20000,4.6991729736328125,4.339,0.36
100,20200,4.491093158721924,4.149,0.342
101,20400,4.65185546875,4.304,0.348
102,20600,4.653024673461914,4.347,0.306
103,20800,4.861064434051514,4.508,0.353
104,21000,4.545107364654541,4.219,0.327
105,21200,4.888471603393555,4.576,0.312
106,21400,4.717156887054443,4.388,0.33
107,21600,4.493772029876709,4.258,0.236
108,21800,5.07139253616333,4.816,0.255
109,22000,4.8102569580078125,4.521,0.289
110,22200,4.736912727355957,4.384,0.353
111,22400,4.7875165939331055,4.456,0.331
112,22600,5.027078628540039,4.755,0.272
113,22800,4.8984832763671875,4.53,0.369
114,23000,4.543348789215088,4.207,0.336
115,23200,4.466384410858154,4.239,0.228
116,23400,4.579340934753418,4.166,0.413
117,23600,4.614755630493164,4.239,0.376
118,23800,4.66078519821167,4.303,0.358
119,24000,4.482996463775635,4.182,0.301
120,24200,5.056480407714844,4.719,0.337
121,24400,4.482720375061035,4.152,0.331
122,24600,4.740530490875244,4.386,0.354
123,24800,5.248045921325684,4.876,0.372
124,25000,4.894305229187012,4.589,0.305
125,25200,4.657087326049805,4.416,0.241
126,25400,4.587069988250732,4.27,0.317
127,25600,4.49365758895874,4.195,0.298
128,25800,4.617475509643555,4.278,0.339
129,26000,4.739875793457031,4.438,0.302
130,26200,4.630224704742432,4.319,0.311
131,26400,4.71159029006958,4.394,0.317
