,steps,loss,plain,smorl
464,93000,3.9963083267211914,3.728,0.268
465,93200,3.827798843383789,3.563,0.265
466,93400,4.015021324157715,3.769,0.246
467,93600,3.8040778636932373,3.541,0.263
468,93800,3.930081367492676,3.705,0.225
469,94000,4.321024417877197,4.081,0.24
470,94200,3.500565528869629,3.232,0.269
471,94400,3.8299646377563477,3.6,0.23
472,94600,3.7776906490325928,3.524,0.254
473,94800,3.7822582721710205,3.553,0.229
474,95000,4.032633304595947,3.775,0.258
475,95200,3.646789073944092,3.411,0.236
476,95400,3.7053239345550537,3.471,0.234
477,95600,4.0308942794799805,3.761,0.27
478,95800,3.7929298877716064,3.545,0.248
479,96000,3.92630672454834,3.681,0.246
480,96200,3.782236337661743,3.55,0.232
481,96400,3.6242880821228027,3.385,0.24
482,96600,3.818657636642456,3.535,0.283
483,96800,3.878602981567383,3.577,0.302
484,97000,3.8582825660705566,3.598,0.26
485,97200,3.911259412765503,3.635,0.276
486,97400,3.9525346755981445,3.681,0.272
487,97600,3.8895978927612305,3.608,0.281
488,97800,3.8315088748931885,3.518,0.313
489,98000,3.582504987716675,3.346,0.237
490,98200,3.8402042388916016,3.631,0.209
491,98400,4.095000743865967,3.827,0.268
492,98600,3.9368491172790527,3.684,0.253
493,98800,3.8304874897003174,3.581,0.249
494,99000,3.9780054092407227,3.683,0.295
495,99200,3.9671754837036133,3.744,0.223
496,99400,4.118529796600342,3.836,0.283
497,99600,4.0322699546813965,3.826,0.206
498,99800,3.915081262588501,3.628,0.287
499,100000,3.6766154766082764,3.43,0.246
500,100200,3.655052423477173,3.408,0.247
501,100400,3.7312264442443848,3.484,0.247
502,100600,3.566840887069702,3.344,0.222
503,100800,3.7409780025482178,3.513,0.228
504,101000,3.9435460567474365,3.679,0.264
505,101200,3.733035087585449,3.471,0.262
506,101400,3.734020948410034,3.485,0.249
507,101600,3.7413721084594727,3.497,0.244
508,101800,3.8708131313323975,3.658,0.213
509,102000,3.901475429534912,3.672,0.229
510,102200,3.6184206008911133,3.399,0.219
511,102400,3.4881768226623535,3.24,0.248
512,102600,4.13522481918335,3.922,0.214
513,102800,3.758345603942871,3.531,0.228
514,103000,3.7767701148986816,3.558,0.218
515,103200,3.7574691772460938,3.498,0.259
516,103400,3.9086129665374756,3.665,0.244
517,103600,3.893324136734009,3.615,0.279
518,103800,3.7909164428710938,3.583,0.208
519,104000,3.8192155361175537,3.595,0.224
520,104200,3.783205270767212,3.539,0.245
521,104400,4.155174255371094,3.903,0.253
522,104600,3.878664016723633,3.623,0.255
523,104800,4.271835803985596,4.058,0.214
524,105000,4.028957366943359,3.808,0.221
525,105200,3.627638816833496,3.423,0.205
526,105400,4.0221638679504395,3.787,0.235
527,105600,3.818358898162842,3.571,0.248
528,105800,3.7604565620422363,3.507,0.253
529,106000,3.610883951187134,3.336,0.275
530,106200,3.745724678039551,3.526,0.219
531,106400,3.9352288246154785,3.678,0.257
532,106600,3.893191337585449,3.635,0.259
533,106800,4.004533290863037,3.791,0.214
534,107000,4.02301549911499,3.777,0.246
535,107200,3.980105400085449,3.704,0.277
536,107400,4.034966945648193,3.787,0.248
537,107600,3.7914884090423584,3.554,0.237
538,107800,3.8774313926696777,3.621,0.256
539,108000,3.9780704975128174,3.703,0.275
540,108200,3.8660054206848145,3.602,0.264
541,108400,3.954400062561035,3.682,0.273
542,108600,3.5967371463775635,3.368,0.229
543,108800,3.7053143978118896,3.447,0.259
544,109000,3.8822176456451416,3.63,0.252
545,109200,4.046207904815674,3.759,0.287
546,109400,3.923842430114746,3.624,0.299
547,109600,4.019991874694824,3.733,0.287
548,109800,3.88118577003479,3.634,0.247
549,110000,3.9947915077209473,3.727,0.268
550,110200,3.8695549964904785,3.584,0.286
551,110400,3.8023793697357178,3.559,0.243
552,110600,4.473958492279053,3.868,0.606
553,110800,3.946352958679199,3.734,0.213
554,111000,3.812812089920044,3.571,0.242
555,111200,3.7052719593048096,3.456,0.249
556,111400,3.9442808628082275,3.635,0.309
557,111600,3.758129596710205,3.538,0.22
558,111800,3.8317766189575195,3.578,0.254
559,112000,3.9425837993621826,3.7,0.243
560,112200,3.6898465156555176,3.473,0.217
561,112400,3.887075901031494,3.679,0.208
562,112600,4.080276012420654,3.807,0.273
563,112800,4.038251876831055,3.761,0.277
564,113000,4.199586868286133,3.906,0.293
565,113200,3.94510555267334,3.704,0.241
566,113400,3.7554373741149902,3.49,0.266
567,113600,3.985110282897949,3.766,0.22
568,113800,4.011082172393799,3.796,0.216
569,114000,3.969571113586426,3.759,0.211
570,114200,3.580531597137451,3.161,0.419
571,114400,3.871633291244507,3.542,0.329
572,114600,3.522318124771118,3.249,0.273
573,114800,3.7915451526641846,3.526,0.265
574,115000,3.798499345779419,3.564,0.234
575,115200,3.609248399734497,3.386,0.223
576,115400,3.761399507522583,3.469,0.292
577,115600,3.7267093658447266,3.456,0.27
578,115800,3.612603187561035,3.357,0.256
579,116000,4.099762439727783,3.857,0.243
580,116200,3.86694598197937,3.631,0.236
581,116400,3.535475492477417,3.343,0.193
582,116600,3.9581716060638428,3.748,0.21
583,116800,4.203505992889404,3.914,0.29
584,117000,3.7462291717529297,3.512,0.234
585,117200,3.9428093433380127,3.712,0.231
586,117400,3.70929217338562,3.457,0.252
587,117600,3.7584164142608643,3.502,0.257
588,117800,3.7980756759643555,3.597,0.201
589,118000,3.883648157119751,3.667,0.217
590,118200,3.85573673248291,3.57,0.285
591,118400,3.9898180961608887,3.681,0.309
592,118600,3.6917693614959717,3.425,0.266
593,118800,4.119010925292969,3.767,0.352
594,119000,3.9948811531066895,3.732,0.263
595,119200,4.000993728637695,3.713,0.288
596,119400,3.955352306365967,3.695,0.26
597,119600,3.9601635932922363,3.709,0.251
598,119800,3.8839006423950195,3.598,0.286
599,120000,3.7743163108825684,3.542,0.232
600,120200,3.729811668395996,3.53,0.2
601,120400,3.803490400314331,3.53,0.273
602,120600,3.5892648696899414,3.378,0.212
603,120800,3.9884750843048096,3.667,0.321
604,121000,3.6247968673706055,3.406,0.219
605,121200,3.5783486366271973,3.35,0.229
606,121400,3.4488682746887207,3.242,0.207
607,121600,3.2737133502960205,3.008,0.265
608,121800,3.528338670730591,3.295,0.234
609,122000,4.172323226928711,3.898,0.274
610,122200,3.6000938415527344,3.346,0.254
611,122400,4.060450077056885,3.836,0.224
612,122600,4.07277774810791,3.838,0.234
613,122800,3.732534646987915,3.491,0.242
614,123000,3.758423328399658,3.504,0.254
615,123200,3.646456718444824,3.382,0.265
616,123400,3.989467144012451,3.724,0.266
617,123600,3.7126545906066895,3.454,0.258
618,123800,3.898996591567993,3.613,0.286
619,124000,4.113313674926758,3.795,0.318
620,124200,3.909311294555664,3.617,0.293
621,124400,4.038270950317383,3.729,0.309
622,124600,3.881956100463867,3.601,0.281
623,124800,3.88203501701355,3.631,0.251
624,125000,3.8490641117095947,3.578,0.271
625,125200,3.956833839416504,3.722,0.235
626,125400,3.538212299346924,3.277,0.261
627,125600,3.9740676879882812,3.754,0.22
628,125800,3.763289213180542,3.517,0.247
629,126000,3.6284801959991455,3.393,0.236
630,126200,3.871070384979248,3.574,0.297
631,126400,3.8077211380004883,3.594,0.214
632,126600,3.9107820987701416,3.576,0.334
633,126800,3.9524965286254883,3.725,0.228
634,127000,3.882964611053467,3.653,0.23
635,127200,3.723451614379883,3.442,0.282
636,127400,3.6415047645568848,3.424,0.218
637,127600,3.720607042312622,3.48,0.241
638,127800,4.167415142059326,3.925,0.242
639,128000,4.007805347442627,3.711,0.297
640,128200,3.880613327026367,3.623,0.258
641,128400,3.9589762687683105,3.68,0.279
