,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.290029,0.383884,0.460336,0.200724,0.23122,0.250651,0.15467,0.251217,0.29039,0.327578,0.084717,0.170973,0.212125,0.25311,12.48925,26.3193,54.5199,0.289354,0.380077,0.456884,0.199931,0.229352,0.248824,0.152086,0.249757,0.290952,0.328852,0.082886,0.169392,0.212708,0.254483,12.34095,26.0106,53.92175
1,10000,0.309659,0.405794,0.485023,0.2139,0.245064,0.265173,0.194068,0.326006,0.379522,0.431054,0.120959,0.252112,0.310823,0.367869,12.53165,26.46405,54.94155,0.308297,0.402495,0.483584,0.2129,0.243443,0.264002,0.193019,0.323347,0.380159,0.43008,0.120667,0.249116,0.311447,0.366787,12.38115,26.14605,54.3635
2,15000,0.313058,0.408481,0.488441,0.216327,0.247293,0.267576,0.227211,0.377425,0.440192,0.497004,0.154038,0.308909,0.378105,0.441143,12.23165,25.9417,53.6023,0.311018,0.40567,0.486242,0.216662,0.247346,0.267797,0.224365,0.37911,0.438881,0.497041,0.151209,0.310739,0.376607,0.441185,12.078,25.66155,53.0944
3,20000,0.312778,0.409915,0.490767,0.215662,0.24718,0.267716,0.238671,0.404464,0.47341,0.532544,0.16573,0.338535,0.414971,0.480631,12.31335,26.09275,53.93355,0.311272,0.407086,0.487993,0.215434,0.24653,0.267051,0.238184,0.404951,0.472212,0.53217,0.165647,0.3392,0.413598,0.480215,12.18865,25.7751,53.3015
4,25000,0.312156,0.408887,0.490578,0.216337,0.247696,0.268448,0.245412,0.419369,0.495356,0.561456,0.171681,0.355262,0.439313,0.512753,12.40865,26.2132,54.0837,0.312597,0.406088,0.487131,0.216895,0.247241,0.267811,0.247247,0.418957,0.494495,0.56258,0.173595,0.354804,0.438356,0.514002,12.2501,25.8797,53.4876
5,30000,0.310362,0.405352,0.485222,0.213398,0.244195,0.264435,0.261965,0.440154,0.515093,0.585986,0.188241,0.378105,0.461282,0.540007,12.35115,26.0911,53.90145,0.308315,0.402395,0.483674,0.213931,0.244457,0.265067,0.25822,0.437907,0.515916,0.587259,0.183831,0.375733,0.462156,0.541422,12.2127,25.77815,53.2866
6,35000,0.309163,0.404892,0.485456,0.213739,0.244802,0.265248,0.265224,0.454348,0.532956,0.6037,0.192361,0.393792,0.481089,0.559689,12.44605,26.2557,54.1817,0.30846,0.403221,0.483402,0.21431,0.244997,0.26533,0.266497,0.454423,0.533218,0.606584,0.193775,0.393958,0.48138,0.562893,12.27895,25.9297,53.5181
7,40000,0.309064,0.404766,0.484104,0.213831,0.244854,0.264987,0.275298,0.468354,0.550221,0.624335,0.201764,0.409354,0.50027,0.582616,12.2513,25.89325,53.4067,0.308886,0.402586,0.482232,0.214121,0.24453,0.264745,0.273388,0.462699,0.54685,0.621639,0.200266,0.403154,0.496526,0.57962,12.1182,25.60255,52.8185
8,45000,0.305123,0.401304,0.479821,0.211094,0.2423,0.262212,0.276159,0.46431,0.547862,0.624223,0.20268,0.404902,0.497649,0.582491,12.35275,26.0948,53.7617,0.305394,0.399338,0.477868,0.211932,0.242391,0.262336,0.275448,0.46577,0.547899,0.623511,0.201598,0.406483,0.497691,0.5817,12.17,25.72195,53.07135
9,50000,0.307215,0.402602,0.479929,0.212026,0.242954,0.262572,0.282114,0.478466,0.56228,0.640364,0.209046,0.42063,0.513669,0.600424,12.1361,25.6907,52.96995,0.305756,0.399447,0.478875,0.21289,0.243242,0.263364,0.280428,0.476032,0.560033,0.635346,0.20709,0.418009,0.511172,0.594849,11.98035,25.3641,52.37755
10,55000,0.299713,0.39171,0.472346,0.207148,0.237008,0.257452,0.288106,0.480264,0.562205,0.643285,0.215745,0.422586,0.513585,0.60367,12.0457,25.3732,52.2351,0.300268,0.391463,0.47032,0.208103,0.237674,0.25767,0.287282,0.480825,0.567785,0.646206,0.214081,0.42321,0.519785,0.606915,11.89,25.0701,51.62325
11,60000,0.303843,0.398229,0.476566,0.210204,0.240842,0.260728,0.291064,0.493821,0.582616,0.659913,0.217909,0.43769,0.536263,0.622145,12.1281,25.58325,52.75025,0.305121,0.39667,0.476008,0.211781,0.241477,0.261579,0.292038,0.493371,0.580256,0.661149,0.219157,0.437315,0.533641,0.623518,11.96355,25.2728,52.0957
12,65000,0.303022,0.395443,0.475457,0.209936,0.239914,0.260205,0.291514,0.490525,0.576549,0.655082,0.218907,0.433987,0.529522,0.616777,12.20085,25.6767,52.89215,0.303026,0.395019,0.473822,0.210592,0.24047,0.260469,0.289454,0.490787,0.576511,0.654782,0.216536,0.434236,0.52948,0.616444,12.03865,25.3162,52.3087
13,70000,0.299326,0.391981,0.470975,0.206923,0.236985,0.257017,0.293349,0.495543,0.581941,0.661374,0.22053,0.439562,0.535514,0.623767,12.32875,25.9429,53.3183,0.299134,0.391236,0.470574,0.20748,0.237338,0.257461,0.291252,0.493147,0.580818,0.658827,0.218408,0.436899,0.534265,0.620938,12.1719,25.6577,52.78345
14,75000,0.302554,0.395046,0.474095,0.209163,0.239154,0.259227,0.295671,0.501086,0.586548,0.668864,0.222569,0.44572,0.540632,0.632089,12.52935,26.28975,53.9893,0.30122,0.393241,0.473286,0.208928,0.238796,0.259079,0.291701,0.497266,0.585799,0.668901,0.21924,0.44156,0.539799,0.632131,12.36925,25.9443,53.36295
15,80000,0.285972,0.378284,0.453258,0.196937,0.226904,0.245907,0.303011,0.509138,0.599356,0.684855,0.231265,0.454708,0.554862,0.649856,12.16675,25.53785,52.4888,0.284954,0.375205,0.452674,0.197813,0.227091,0.246753,0.299041,0.507977,0.596996,0.679762,0.227687,0.45346,0.552282,0.644198,12.0245,25.20475,51.87425
16,85000,0.299632,0.393008,0.470705,0.207114,0.237398,0.257096,0.296345,0.508239,0.596135,0.680324,0.223609,0.453626,0.551284,0.644822,12.41295,26.0827,53.66105,0.299841,0.390773,0.470873,0.208285,0.237789,0.258071,0.297056,0.508651,0.593738,0.675043,0.224982,0.454126,0.548621,0.638955,12.2872,25.7999,53.08955
17,90000,0.289642,0.379898,0.45855,0.200967,0.230226,0.25017,0.286121,0.493858,0.581492,0.669313,0.213581,0.437815,0.535014,0.632589,12.59145,26.33,54.03475,0.289399,0.380032,0.458508,0.201793,0.231184,0.251079,0.288593,0.491911,0.582541,0.667815,0.21562,0.435568,0.536179,0.630924,12.44015,26.0416,53.3912
18,95000,0.15349,0.213361,0.274683,0.104732,0.124061,0.139552,0.375627,0.61531,0.715265,0.793012,0.309616,0.572588,0.683643,0.770025,9.6268,20.4402,42.9978,0.153187,0.211676,0.272533,0.104901,0.123825,0.13918,0.375253,0.618268,0.715152,0.792712,0.309907,0.575916,0.683518,0.769692,9.47775,20.12875,42.38325
19,100000,0.216661,0.290318,0.359737,0.149486,0.173323,0.190886,0.331923,0.574863,0.668489,0.752153,0.271086,0.528398,0.631756,0.72467,12.44055,25.8276,53.1715,0.217954,0.29017,0.359438,0.15107,0.174446,0.191983,0.3305,0.57138,0.665606,0.752004,0.269047,0.524362,0.628469,0.724462,12.2539,25.47275,52.4895
20,105000,0.273502,0.362253,0.438921,0.189152,0.21794,0.237389,0.282151,0.49427,0.591566,0.682084,0.212083,0.438356,0.546291,0.646777,13.21335,27.4361,56.11065,0.27315,0.360844,0.439528,0.18886,0.217286,0.237226,0.27893,0.493671,0.589843,0.681784,0.207631,0.437648,0.544293,0.646444,13.04645,27.09585,55.4668
21,110000,0.244549,0.328152,0.402846,0.167693,0.194774,0.213699,0.28702,0.512621,0.607258,0.695454,0.221237,0.459285,0.563683,0.661632,13.32335,27.61815,56.7051,0.244409,0.325861,0.400971,0.168856,0.19532,0.214319,0.285634,0.511797,0.609093,0.695191,0.219323,0.458245,0.565847,0.661341,13.13625,27.27415,56.01915
22,115000,0.258165,0.343426,0.41949,0.177687,0.205319,0.224599,0.271515,0.488615,0.589806,0.67729,0.203595,0.432489,0.544252,0.641451,13.47215,27.923,57.32355,0.25711,0.341311,0.418244,0.178241,0.205511,0.22501,0.270616,0.489551,0.586136,0.674556,0.203179,0.433612,0.540257,0.638414,13.30945,27.60475,56.68575
23,120000,0.240402,0.323409,0.399537,0.165444,0.19237,0.211666,0.300464,0.525728,0.62456,0.716613,0.2301,0.473391,0.582865,0.685141,12.25185,25.62225,52.50535,0.240426,0.322531,0.397886,0.166399,0.193025,0.212105,0.298779,0.525654,0.623961,0.714628,0.229559,0.473141,0.582199,0.682936,12.0655,25.20365,51.7601
24,125000,0.275864,0.364696,0.443962,0.190679,0.21952,0.239604,0.280691,0.493596,0.590443,0.680848,0.208879,0.437607,0.544959,0.645404,13.24265,27.5143,56.5142,0.275573,0.365425,0.444699,0.19149,0.220648,0.240722,0.27938,0.492922,0.590181,0.681447,0.208214,0.436816,0.544668,0.64607,13.0608,27.16305,55.7892
25,130000,0.272979,0.361495,0.440319,0.187634,0.216319,0.236313,0.266459,0.47532,0.571717,0.659576,0.195897,0.417343,0.524196,0.62177,13.64735,28.34705,58.2663,0.272742,0.361288,0.440136,0.188929,0.217601,0.237595,0.264924,0.4715,0.568647,0.659014,0.194025,0.412974,0.520742,0.621146,13.4808,27.9951,57.54045
26,135000,0.272465,0.362099,0.440824,0.187192,0.216263,0.236244,0.272114,0.487941,0.586698,0.673845,0.201723,0.43124,0.540798,0.637623,13.5925,28.19115,57.8639,0.27433,0.362994,0.441016,0.189256,0.217972,0.237715,0.269867,0.485544,0.583851,0.672946,0.199018,0.428744,0.537636,0.636625,13.4445,27.8675,57.22065
27,140000,0.273042,0.362361,0.439498,0.187812,0.216779,0.236344,0.277844,0.493184,0.589394,0.68081,0.206924,0.437315,0.543836,0.645363,13.4127,27.91545,57.34195,0.273577,0.361506,0.439338,0.189031,0.217546,0.237235,0.276646,0.491237,0.58696,0.680998,0.205051,0.434985,0.541089,0.645571,13.2358,27.54915,56.6297
28,145000,0.276504,0.365715,0.445792,0.1911,0.220055,0.240345,0.275073,0.48839,0.586323,0.677515,0.203429,0.431823,0.540424,0.641701,13.58585,28.20695,57.74125,0.277632,0.367158,0.445725,0.192531,0.221562,0.241441,0.271365,0.48869,0.586398,0.677814,0.199351,0.432114,0.540465,0.642034,13.39655,27.85585,57.0458
29,150000,0.253701,0.340162,0.417615,0.173915,0.201958,0.221603,0.29833,0.520373,0.617594,0.705977,0.228686,0.467316,0.575126,0.673324,12.67985,26.5085,54.30465,0.254225,0.338762,0.415813,0.174992,0.20236,0.221881,0.301138,0.522171,0.618643,0.707063,0.231432,0.469355,0.576291,0.674531,12.4912,26.101,53.5199
30,155000,0.266397,0.354589,0.433033,0.183979,0.212552,0.232437,0.283986,0.510598,0.605573,0.696914,0.213665,0.456497,0.561769,0.663255,13.21725,27.4746,56.3882,0.267516,0.354538,0.432425,0.184737,0.212968,0.232716,0.284211,0.507228,0.602539,0.69433,0.213581,0.452669,0.558399,0.660384,13.05835,27.13625,55.7626
31,160000,0.27095,0.360179,0.437975,0.186526,0.215463,0.235199,0.282001,0.502172,0.600742,0.690885,0.21071,0.447052,0.556402,0.656556,13.36045,27.82485,57.0374,0.271254,0.357941,0.437206,0.187184,0.21526,0.235361,0.282301,0.501086,0.600966,0.687589,0.211043,0.445804,0.556734,0.652894,13.2027,27.4892,56.3752
32,165000,0.280751,0.370259,0.448389,0.193983,0.222979,0.242809,0.278893,0.494008,0.586548,0.677328,0.20734,0.438064,0.540632,0.641493,13.50405,28.0327,57.47805,0.281034,0.370651,0.449218,0.195111,0.224178,0.244103,0.277432,0.49412,0.59093,0.678414,0.206258,0.438023,0.5455,0.6427,13.3182,27.6624,56.76915
33,170000,0.271221,0.358484,0.436153,0.187064,0.215301,0.234989,0.283013,0.504831,0.60194,0.698524,0.211501,0.450006,0.557733,0.665044,13.64235,28.36055,58.12985,0.270547,0.356689,0.435119,0.186768,0.214712,0.234586,0.28335,0.506179,0.606434,0.699723,0.212333,0.451504,0.562726,0.666375,13.44055,27.94945,57.3413
34,175000,0.276658,0.366202,0.444692,0.19124,0.220276,0.240168,0.280428,0.501798,0.594412,0.683919,0.209004,0.446677,0.54937,0.648816,13.5459,28.2223,57.9348,0.27589,0.365607,0.4446,0.191183,0.220211,0.240231,0.283649,0.500786,0.595498,0.682908,0.211875,0.445596,0.550576,0.647693,13.38775,27.8807,57.261
35,180000,0.279931,0.370061,0.448677,0.192809,0.222015,0.241951,0.278518,0.492435,0.584975,0.673096,0.205842,0.436358,0.538884,0.636791,13.6226,28.37695,58.29305,0.281424,0.370061,0.449254,0.195038,0.223773,0.243868,0.275635,0.491836,0.588233,0.676466,0.203054,0.435568,0.542504,0.640536,13.4407,28.01015,57.5955
