,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.292284,0.382648,0.457207,0.201633,0.230955,0.249889,0.141712,0.228597,0.266497,0.299378,0.07265,0.146965,0.186077,0.221778,12.5867,26.60955,55.16615,0.288691,0.37897,0.454343,0.199543,0.22884,0.247964,0.140851,0.228185,0.265261,0.300315,0.072692,0.146548,0.184788,0.222902,12.42155,26.219,54.4725
1,10000,0.306259,0.402269,0.481786,0.211792,0.242972,0.263152,0.175492,0.295596,0.345929,0.390458,0.102401,0.218658,0.273541,0.322765,12.821,27.0252,55.98085,0.30523,0.399701,0.478911,0.212239,0.242892,0.262998,0.175567,0.294285,0.342933,0.391431,0.102401,0.217493,0.270212,0.323846,12.6738,26.70165,55.3792
2,15000,0.313653,0.408896,0.490001,0.217003,0.247951,0.268568,0.211894,0.351322,0.409033,0.463261,0.136271,0.279865,0.343444,0.403653,12.51355,26.4972,54.8543,0.312134,0.406224,0.486441,0.216286,0.246831,0.267187,0.210321,0.350161,0.408733,0.461464,0.135148,0.278534,0.343153,0.401656,12.3425,26.1567,54.1694
3,20000,0.313373,0.409996,0.490902,0.21662,0.24801,0.268545,0.227249,0.378136,0.44345,0.502509,0.152083,0.309325,0.381684,0.44726,12.75105,26.932,55.6798,0.312279,0.406587,0.487612,0.216113,0.246731,0.267263,0.226874,0.378623,0.441615,0.501535,0.151209,0.309866,0.379603,0.446178,12.5894,26.59185,55.01695
4,25000,0.317115,0.413359,0.492985,0.219048,0.250299,0.270491,0.237623,0.401805,0.469403,0.533069,0.162901,0.33558,0.410477,0.481213,12.5936,26.63405,54.91225,0.315872,0.409898,0.490469,0.219114,0.249622,0.270058,0.235675,0.400345,0.470639,0.534454,0.161528,0.333916,0.41185,0.482753,12.44545,26.3064,54.2576
5,30000,0.314095,0.409148,0.489586,0.21809,0.248959,0.269353,0.250655,0.418059,0.487904,0.552805,0.175467,0.353597,0.431032,0.503142,12.41535,26.2884,54.28975,0.312615,0.407303,0.488129,0.217209,0.247909,0.268393,0.250356,0.416823,0.487754,0.553629,0.175217,0.352266,0.430908,0.504057,12.2419,25.93015,53.5983
6,35000,0.311904,0.408688,0.489342,0.216636,0.248077,0.268548,0.258595,0.435136,0.510374,0.577298,0.184039,0.372613,0.45604,0.530354,12.4155,26.2502,54.1401,0.310928,0.405208,0.484046,0.216361,0.246964,0.266967,0.257696,0.434836,0.512284,0.578196,0.182957,0.372238,0.45812,0.531353,12.2934,25.9195,53.56565
7,40000,0.308441,0.402981,0.482868,0.212983,0.243648,0.263923,0.266047,0.443974,0.52071,0.594375,0.190904,0.382308,0.467482,0.549328,12.38,26.14065,53.814,0.306736,0.400154,0.480989,0.212668,0.242945,0.263442,0.263988,0.442364,0.520186,0.591903,0.189489,0.380518,0.4669,0.546582,12.23785,25.83,53.2625
8,45000,0.308892,0.403224,0.481868,0.214193,0.244778,0.264733,0.26968,0.452288,0.530297,0.600067,0.195232,0.391587,0.478176,0.555653,12.2371,25.88035,53.34555,0.308505,0.402313,0.481125,0.214374,0.244803,0.264795,0.271178,0.453412,0.534791,0.603213,0.196105,0.392793,0.483127,0.559148,12.07765,25.52605,52.73605
9,50000,0.311399,0.405271,0.486015,0.216016,0.246475,0.266973,0.267471,0.450228,0.527264,0.601678,0.192485,0.389173,0.474764,0.557442,12.53755,26.4303,54.49875,0.310002,0.403094,0.483992,0.215754,0.245951,0.266472,0.268407,0.452475,0.528799,0.603251,0.193983,0.39167,0.47647,0.559189,12.38665,26.12415,53.8602
10,55000,0.291355,0.380953,0.461057,0.201529,0.230576,0.250901,0.26998,0.457007,0.535765,0.614598,0.195398,0.396829,0.484209,0.571797,12.55295,26.31355,54.05525,0.290143,0.379841,0.460304,0.201585,0.230672,0.251074,0.270766,0.452475,0.535503,0.613999,0.196105,0.391795,0.483918,0.571131,12.38035,25.9593,53.4198
11,60000,0.307837,0.401376,0.481218,0.213252,0.243582,0.263822,0.273013,0.461239,0.543255,0.62104,0.199309,0.401573,0.492531,0.578954,12.65555,26.53715,54.5363,0.306736,0.400671,0.480417,0.212976,0.24346,0.263681,0.270953,0.457381,0.540971,0.616808,0.19648,0.397287,0.489993,0.574252,12.48795,26.1862,53.88475
12,65000,0.308955,0.402539,0.481399,0.213905,0.244271,0.264306,0.281103,0.47356,0.557674,0.633174,0.20709,0.415138,0.508551,0.592435,12.45245,26.3054,54.13395,0.307789,0.399946,0.480944,0.214558,0.244463,0.265028,0.280466,0.475994,0.560707,0.639802,0.207132,0.417842,0.511921,0.5998,12.3087,26.00315,53.5349
13,70000,0.301994,0.395822,0.47396,0.208812,0.239242,0.259062,0.278781,0.474309,0.556625,0.634597,0.205093,0.41597,0.507386,0.594017,12.5843,26.4398,54.16445,0.300821,0.392452,0.47237,0.208759,0.238477,0.258766,0.278406,0.471276,0.556026,0.631713,0.205135,0.412683,0.50672,0.590813,12.44125,26.13055,53.58175
14,75000,0.304681,0.397886,0.477639,0.210926,0.241145,0.261392,0.270392,0.46255,0.546813,0.627444,0.196147,0.402946,0.496484,0.586069,12.76535,26.8162,55.0797,0.304867,0.395945,0.474756,0.211491,0.241015,0.260982,0.267583,0.457943,0.54333,0.623848,0.193401,0.397953,0.492614,0.582075,12.6202,26.48795,54.42145
