,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.291833,0.383189,0.458722,0.200394,0.23007,0.249274,0.138117,0.226799,0.264175,0.299154,0.06799,0.144343,0.183373,0.221529,12.74245,26.85245,55.5155,0.290769,0.38093,0.456521,0.201298,0.230545,0.249738,0.13778,0.227137,0.263014,0.299229,0.067782,0.144676,0.182291,0.221612,12.57645,26.52335,54.87135
1,10000,0.309298,0.403865,0.483671,0.213796,0.24452,0.264763,0.180548,0.295671,0.347652,0.394315,0.107311,0.218824,0.275247,0.32705,12.7432,26.97015,55.71705,0.307689,0.401415,0.481098,0.213216,0.243659,0.263862,0.179724,0.293911,0.34503,0.394577,0.107061,0.216619,0.2725,0.327342,12.57,26.64755,55.10265
2,15000,0.314275,0.410014,0.489369,0.216911,0.248015,0.268146,0.209685,0.350011,0.407572,0.458542,0.135605,0.27845,0.341822,0.398411,12.5772,26.6366,55.1008,0.312225,0.407503,0.486859,0.21666,0.247616,0.267731,0.206164,0.346491,0.40379,0.459254,0.132235,0.274581,0.337661,0.399201,12.44205,26.3524,54.53775
3,20000,0.315303,0.41115,0.491795,0.218179,0.249313,0.269775,0.229196,0.384765,0.450603,0.508089,0.154538,0.316898,0.389631,0.45346,12.6311,26.7568,55.287,0.31296,0.408428,0.488954,0.216935,0.24785,0.268291,0.227324,0.384091,0.447832,0.506404,0.15304,0.316149,0.38651,0.451587,12.4684,26.41845,54.6579
4,25000,0.315781,0.410961,0.492633,0.218266,0.249144,0.269864,0.232155,0.393192,0.462962,0.527975,0.156243,0.325844,0.40332,0.475554,12.7077,26.859,55.3765,0.313368,0.408201,0.489971,0.217613,0.248392,0.269138,0.229421,0.390682,0.460752,0.525654,0.153997,0.323222,0.400865,0.472975,12.54515,26.51275,54.80015
5,30000,0.315655,0.411916,0.492074,0.219187,0.250419,0.270751,0.252004,0.424762,0.494532,0.558647,0.176591,0.361045,0.438397,0.509633,12.45175,26.3624,54.40275,0.31491,0.409834,0.489798,0.218984,0.249775,0.270059,0.252977,0.423676,0.495131,0.560295,0.178505,0.359797,0.439063,0.511463,12.28775,26.03715,53.7376
6,35000,0.314023,0.409843,0.490677,0.217616,0.248718,0.269237,0.255898,0.430829,0.504906,0.572055,0.179878,0.367869,0.449923,0.524529,12.44785,26.35475,54.45505,0.312443,0.407439,0.488301,0.21712,0.247926,0.268424,0.256535,0.427009,0.50382,0.573178,0.18096,0.363667,0.448716,0.525777,12.32005,26.06615,53.8521
7,40000,0.313914,0.41042,0.489144,0.216793,0.248131,0.268113,0.264362,0.444311,0.518538,0.590368,0.189989,0.382724,0.465069,0.544876,12.24895,25.9408,53.5631,0.313277,0.407739,0.487385,0.218009,0.248636,0.268816,0.265486,0.446708,0.520448,0.590817,0.190863,0.385512,0.467191,0.545375,12.1047,25.6601,53.0203
8,45000,0.310587,0.403666,0.484428,0.214696,0.244917,0.265398,0.260392,0.441989,0.518126,0.589881,0.18537,0.380102,0.464611,0.544335,12.3381,25.99725,53.66485,0.30836,0.401034,0.481161,0.214023,0.24409,0.26442,0.259793,0.440079,0.515729,0.587784,0.184538,0.377939,0.461948,0.542005,12.2035,25.69545,53.0677
9,50000,0.312246,0.407516,0.486682,0.216305,0.247225,0.267339,0.26953,0.458205,0.535615,0.609168,0.193983,0.398161,0.484043,0.565764,12.41395,26.1908,54.0114,0.310937,0.405743,0.485135,0.216025,0.246801,0.266932,0.268969,0.454985,0.535578,0.608793,0.193983,0.394624,0.484001,0.565348,12.25465,25.83255,53.4183
10,55000,0.309397,0.40491,0.483482,0.214628,0.245643,0.265568,0.272714,0.452513,0.530297,0.606696,0.197354,0.391795,0.478134,0.563018,12.4343,26.2152,54.0652,0.308551,0.401914,0.482468,0.215074,0.245376,0.265799,0.26762,0.450416,0.530672,0.605236,0.192777,0.389548,0.47855,0.561395,12.2776,25.87755,53.45765
11,60000,0.307395,0.401574,0.482237,0.212442,0.242948,0.263411,0.282713,0.470601,0.553142,0.627032,0.208921,0.411892,0.503516,0.585611,12.4434,26.2327,53.9744,0.307471,0.400572,0.4798,0.213182,0.243375,0.263472,0.279717,0.471425,0.553929,0.627481,0.205759,0.412891,0.50439,0.586111,12.3065,25.91525,53.42845
12,65000,0.059925,0.085478,0.116405,0.04066,0.048882,0.056654,0.549584,0.786083,0.845929,0.883829,0.500187,0.762327,0.828819,0.870927,2.51165,6.2467,15.1254,0.05995,0.084064,0.113813,0.041516,0.04928,0.056753,0.548873,0.788705,0.847577,0.884278,0.499521,0.765239,0.83065,0.871427,2.4555,6.12045,14.82665
13,70000,0.088011,0.120066,0.157286,0.061209,0.071537,0.080914,0.504569,0.759157,0.831735,0.873493,0.451962,0.73241,0.813049,0.859443,3.01035,7.26685,17.4095,0.087194,0.119673,0.156943,0.061274,0.071728,0.081122,0.505468,0.760992,0.830949,0.872594,0.452669,0.734448,0.812175,0.858445,2.977,7.1808,17.1895
14,75000,0.105296,0.139154,0.17908,0.074315,0.085254,0.095329,0.406749,0.661186,0.757059,0.82608,0.352099,0.6246,0.730246,0.806807,3.72785,8.59885,20.26165,0.10572,0.13888,0.177192,0.07453,0.085228,0.094882,0.408134,0.661112,0.757134,0.825594,0.353347,0.624558,0.730371,0.806266,3.69075,8.49355,19.99365
15,80000,0.111058,0.145799,0.184751,0.078811,0.090038,0.099873,0.344394,0.563141,0.659164,0.746948,0.286523,0.51654,0.621645,0.718845,3.7973,8.83005,20.2675,0.111037,0.145294,0.183724,0.079278,0.09035,0.100053,0.340986,0.566062,0.659688,0.744963,0.283236,0.519827,0.622186,0.71664,3.73845,8.72795,20.11235
16,85000,0.291761,0.383559,0.463374,0.201918,0.231691,0.251929,0.239832,0.418695,0.501011,0.581305,0.163941,0.354346,0.445679,0.534806,13.0948,27.35805,56.0214,0.291821,0.383189,0.462354,0.203651,0.23331,0.253382,0.239083,0.419182,0.499288,0.583739,0.164357,0.354887,0.443682,0.537511,12.9681,27.0498,55.46145
17,90000,0.282654,0.372766,0.452004,0.19621,0.225479,0.24557,0.24736,0.428058,0.512583,0.594188,0.17297,0.364957,0.458453,0.54912,12.91395,26.93695,55.07945,0.284863,0.373491,0.452148,0.197932,0.22667,0.246627,0.246423,0.428807,0.510936,0.592802,0.172471,0.365622,0.456622,0.54758,12.7127,26.55625,54.3696
18,95000,0.119083,0.155312,0.195111,0.085343,0.097061,0.107098,0.311849,0.496292,0.576249,0.654183,0.24974,0.442308,0.529772,0.615862,3.95865,9.0956,21.36155,0.118902,0.154538,0.192815,0.085375,0.09689,0.106539,0.309602,0.495469,0.575725,0.655045,0.247909,0.441351,0.529147,0.616819,3.9037,8.96235,21.0594
19,100000,0.2759,0.366554,0.443907,0.190948,0.220307,0.239907,0.231593,0.412141,0.499513,0.589694,0.157325,0.347356,0.443973,0.544127,13.43955,27.91395,57.08375,0.275818,0.363629,0.442713,0.19231,0.220754,0.240835,0.230994,0.409258,0.499251,0.58681,0.156285,0.343985,0.44364,0.540923,13.268,27.52725,56.38425
20,105000,0.280192,0.370034,0.448533,0.193411,0.222537,0.24242,0.245749,0.431204,0.517677,0.605348,0.171306,0.368368,0.464153,0.56152,13.2499,27.5439,56.3333,0.279365,0.367984,0.446931,0.194158,0.222883,0.242897,0.241892,0.431241,0.519249,0.60576,0.167977,0.368535,0.465901,0.561977,13.085,27.2046,55.6508
21,110000,0.129641,0.167484,0.207311,0.093141,0.105352,0.115385,0.314284,0.502359,0.581604,0.657441,0.252195,0.448883,0.535722,0.61944,4.08305,9.1827,21.2327,0.128555,0.166187,0.20469,0.092732,0.104892,0.11463,0.313572,0.497865,0.578983,0.654445,0.250947,0.444098,0.532851,0.616194,4.02805,9.0475,20.9474
