,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.290679,0.384389,0.461634,0.200242,0.230662,0.250264,0.156131,0.255524,0.295858,0.333196,0.085674,0.175592,0.218117,0.259269,12.4218,26.35005,54.5674,0.292257,0.383915,0.459451,0.201865,0.231572,0.250717,0.15643,0.255486,0.294959,0.333084,0.086922,0.17555,0.217326,0.259185,12.2831,26.02505,53.9474
1,10000,0.310614,0.406624,0.485114,0.214176,0.245359,0.265277,0.196614,0.32477,0.380721,0.43038,0.12358,0.251113,0.312071,0.36712,12.53375,26.5335,54.9286,0.30787,0.400925,0.481669,0.213141,0.243313,0.263793,0.196015,0.325107,0.379709,0.430717,0.123372,0.251155,0.311031,0.367495,12.3766,26.199,54.32455
2,15000,0.310777,0.40812,0.488396,0.21446,0.246071,0.266438,0.222942,0.3681,0.432065,0.490225,0.149544,0.298465,0.369076,0.433612,12.42375,26.32895,54.45315,0.310973,0.407067,0.486596,0.215677,0.246835,0.267012,0.223991,0.369411,0.432102,0.489139,0.150543,0.299921,0.369076,0.432405,12.24115,25.97105,53.83165
3,20000,0.3135,0.41005,0.489387,0.216232,0.247584,0.267691,0.239533,0.402891,0.472362,0.537525,0.165855,0.336912,0.413764,0.486165,12.33225,26.1312,54.0041,0.311363,0.40645,0.487648,0.215745,0.246614,0.267217,0.240057,0.402255,0.473747,0.538012,0.166271,0.336204,0.415346,0.486706,12.1869,25.8182,53.4341
4,25000,0.313698,0.409644,0.488864,0.216701,0.247824,0.267936,0.247659,0.424762,0.498502,0.565838,0.174427,0.36117,0.442808,0.517622,12.3357,26.0906,53.9247,0.311735,0.407575,0.488147,0.216584,0.247641,0.2681,0.247322,0.420942,0.497154,0.563141,0.174302,0.356801,0.44131,0.514626,12.15875,25.75855,53.3225
5,30000,0.310091,0.406714,0.486132,0.214638,0.245993,0.26616,0.262752,0.442888,0.520148,0.589169,0.189989,0.381143,0.466858,0.543544,12.1358,25.7442,53.18415,0.309095,0.403974,0.485226,0.214577,0.245397,0.266005,0.262153,0.442813,0.521646,0.589469,0.188824,0.381143,0.468522,0.543877,11.98955,25.4673,52.63055
6,35000,0.310452,0.406272,0.486069,0.215312,0.246454,0.266707,0.262864,0.444274,0.523481,0.598644,0.189448,0.382682,0.470603,0.554071,12.27655,26.02695,53.73645,0.308442,0.403847,0.484999,0.214235,0.245275,0.265877,0.265336,0.444349,0.519924,0.595498,0.191487,0.382807,0.466608,0.550576,12.11145,25.70855,53.1405
7,40000,0.307954,0.403017,0.482733,0.213274,0.244119,0.264339,0.274586,0.463074,0.543705,0.618942,0.201806,0.403653,0.493072,0.576624,12.2407,25.95215,53.4429,0.308133,0.401188,0.479891,0.213731,0.243963,0.263923,0.2735,0.459366,0.540484,0.617407,0.199476,0.399451,0.489494,0.574918,12.09835,25.63545,52.85435
8,45000,0.308504,0.404342,0.482363,0.213537,0.244651,0.264442,0.283387,0.481125,0.564003,0.639091,0.210045,0.423543,0.515583,0.59901,12.05435,25.4864,52.55325,0.308768,0.403112,0.482722,0.214186,0.244774,0.264948,0.282301,0.477043,0.562804,0.635495,0.209254,0.41909,0.514251,0.595015,11.924,25.2123,52.01345
9,50000,0.306286,0.400844,0.480488,0.212251,0.242949,0.263193,0.28335,0.475021,0.559172,0.636207,0.210877,0.416802,0.510215,0.595806,12.15205,25.7193,53.06965,0.306609,0.39932,0.478703,0.213614,0.243666,0.263827,0.279118,0.475807,0.559621,0.636956,0.206508,0.417634,0.510714,0.596638,11.97345,25.34965,52.43445
