,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.288433,0.380665,0.457297,0.19893,0.228902,0.248349,0.13587,0.222455,0.256722,0.290465,0.066908,0.140307,0.175301,0.211959,12.67175,26.73825,55.32025,0.287929,0.377473,0.454371,0.199316,0.22838,0.247884,0.13557,0.220246,0.256161,0.291102,0.066534,0.137977,0.174427,0.212583,12.55165,26.41195,54.693
1,10000,0.310641,0.404333,0.484365,0.215061,0.245458,0.26578,0.178638,0.298517,0.348925,0.394165,0.104606,0.221529,0.276744,0.326925,12.67005,26.8041,55.49445,0.308396,0.401633,0.483702,0.214383,0.244637,0.265469,0.178264,0.297843,0.347802,0.392817,0.104024,0.221071,0.275496,0.325386,12.5088,26.42675,54.7753
2,15000,0.314356,0.410032,0.489478,0.217616,0.248648,0.268799,0.212119,0.351022,0.411055,0.463673,0.137103,0.279407,0.34565,0.404111,12.4954,26.4689,54.80845,0.312706,0.406977,0.486977,0.217707,0.24828,0.268566,0.210808,0.351996,0.409894,0.462662,0.135647,0.280531,0.344401,0.402988,12.33975,26.1697,54.2489
3,20000,0.315312,0.411862,0.491128,0.218016,0.249342,0.269494,0.228747,0.383604,0.445023,0.500637,0.153747,0.315358,0.383431,0.44518,12.4467,26.3511,54.35635,0.312189,0.40821,0.48939,0.216988,0.248162,0.26876,0.229571,0.383492,0.447869,0.505842,0.154413,0.315483,0.386635,0.450963,12.27485,26.04065,53.72485
4,25000,0.316106,0.412746,0.493183,0.219079,0.25044,0.270849,0.2362,0.394989,0.467343,0.531421,0.160862,0.328049,0.408189,0.479383,12.60915,26.72645,55.1717,0.315337,0.410678,0.491386,0.219393,0.250359,0.270825,0.233728,0.397161,0.469103,0.533368,0.158407,0.330504,0.410144,0.481546,12.4688,26.4432,54.5766
5,30000,0.315267,0.409707,0.490262,0.217613,0.248251,0.268704,0.25279,0.42244,0.494532,0.557561,0.178754,0.358507,0.438397,0.508426,12.38045,26.20365,54.1424,0.31257,0.407067,0.488156,0.216928,0.247597,0.268158,0.251442,0.422141,0.493259,0.558348,0.177173,0.358133,0.436982,0.5093,12.22545,25.8977,53.5212
6,35000,0.310831,0.406912,0.487106,0.215434,0.246569,0.266932,0.258969,0.438282,0.51292,0.582878,0.184496,0.376066,0.458827,0.536554,12.4517,26.39115,54.45545,0.309204,0.405144,0.485725,0.215299,0.246458,0.266884,0.259306,0.436334,0.512284,0.580031,0.185578,0.373819,0.45812,0.533392,12.3271,26.0963,53.90695
7,40000,0.306512,0.400808,0.481381,0.212514,0.243104,0.263537,0.267695,0.447644,0.527039,0.59842,0.192652,0.386385,0.474514,0.553822,12.2528,25.8724,53.34365,0.306936,0.401225,0.480726,0.213474,0.244019,0.26421,0.263838,0.44551,0.522246,0.592952,0.189032,0.384097,0.469188,0.547747,12.14235,25.6822,52.93965
8,45000,0.309127,0.405397,0.484311,0.214271,0.245467,0.265491,0.268257,0.450041,0.52835,0.59988,0.194025,0.389173,0.475971,0.555445,12.5075,26.33675,54.23805,0.309667,0.40323,0.48264,0.215834,0.246191,0.266328,0.269231,0.450753,0.528837,0.601341,0.194358,0.389839,0.476511,0.557067,12.32395,25.95585,53.59095
9,50000,0.309451,0.403901,0.483608,0.214287,0.244952,0.265177,0.273912,0.463823,0.542319,0.618044,0.199393,0.404402,0.491491,0.575625,12.4231,26.2067,53.93505,0.308687,0.40293,0.482486,0.214695,0.24527,0.265456,0.272227,0.463111,0.543442,0.617632,0.197978,0.403528,0.492739,0.575167,12.3053,25.923,53.37675
