,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.354466,0.459628,0.545433,0.245541,0.279714,0.301482,0.140589,0.226612,0.261591,0.294847,0.071735,0.144717,0.180729,0.217075,11.407384987893462,24.671307506053267,51.289346246973366,0.355726,0.460409,0.546429,0.246973,0.280953,0.302789,0.140926,0.224215,0.259381,0.293948,0.071402,0.142263,0.178317,0.216035,11.35491753207086,24.48686621869273,50.96640195479536
1,10000,0.383191,0.494617,0.584192,0.266299,0.302507,0.325269,0.206651,0.329376,0.376638,0.417759,0.1364,0.256581,0.307939,0.353516,11.271186440677965,24.63680387409201,51.7046004842615,0.381877,0.494608,0.585975,0.264809,0.301377,0.324565,0.206202,0.329863,0.37705,0.419032,0.135651,0.257038,0.308354,0.35493,11.111789859499083,24.366524129505194,51.354306658521686
2,15000,0.393171,0.506837,0.597659,0.272158,0.309096,0.332173,0.24369,0.392293,0.44521,0.493896,0.173785,0.325737,0.383998,0.438017,11.12409200968523,24.504842615012105,51.520581113801455,0.390878,0.505773,0.597812,0.271772,0.309029,0.332427,0.239945,0.390458,0.444648,0.493034,0.169668,0.323616,0.383374,0.437061,11.012828344532682,24.22846670739157,51.217470983506416
3,20000,0.400494,0.515811,0.605791,0.278814,0.316317,0.339176,0.261254,0.428133,0.487716,0.542918,0.191708,0.365035,0.431156,0.492452,11.201573849878935,24.685835351089587,51.86501210653753,0.400776,0.513417,0.608539,0.278634,0.315246,0.339376,0.261179,0.430642,0.490038,0.543255,0.191749,0.367905,0.433734,0.492827,11.00916310323763,24.346976175931584,51.34025656689065
4,25000,0.403708,0.519429,0.612153,0.28096,0.318539,0.342071,0.278893,0.467942,0.534042,0.588233,0.210754,0.409531,0.482638,0.54277,11.10048426150121,24.569612590799032,51.607142857142854,0.402255,0.517632,0.611173,0.279691,0.317159,0.340936,0.278032,0.464946,0.531983,0.585275,0.209881,0.406121,0.480351,0.539485,10.830177153329261,23.921808185705558,50.554062309102015
5,30000,0.404057,0.521757,0.612131,0.280335,0.318573,0.341529,0.29069,0.481312,0.551644,0.611115,0.221899,0.424253,0.502142,0.568179,11.111380145278451,24.642857142857142,51.75847457627118,0.403735,0.518372,0.611431,0.28019,0.317457,0.341095,0.288817,0.484084,0.556176,0.613362,0.219986,0.42733,0.507173,0.570674,10.960904092852779,24.177764202810017,51.03420891875382
6,35000,0.403074,0.51909,0.610896,0.279711,0.317398,0.340708,0.299678,0.501985,0.574152,0.636619,0.23217,0.447166,0.527134,0.596499,11.03087167070218,24.336561743341406,51.35774818401937,0.401807,0.518719,0.612193,0.278588,0.316582,0.34031,0.298517,0.502397,0.574039,0.635308,0.231713,0.447623,0.527051,0.595043,10.924862553451435,24.02626756261454,50.67012828344533
7,40000,0.406965,0.522588,0.612601,0.282338,0.319893,0.342751,0.304771,0.519849,0.594562,0.658265,0.237784,0.467127,0.549798,0.620535,11.061743341404359,24.335956416464892,51.143462469733656,0.407243,0.521398,0.614682,0.282359,0.319461,0.343119,0.304771,0.518014,0.592839,0.65643,0.238367,0.464964,0.547927,0.618497,10.899205864386072,24.042150274893096,50.75565058032987
8,45000,0.408113,0.524129,0.613923,0.284373,0.322042,0.344842,0.308629,0.52438,0.599506,0.664819,0.240113,0.471909,0.555288,0.627812,11.032082324455207,24.26634382566586,51.06658595641647,0.406997,0.522026,0.614491,0.282352,0.319715,0.343218,0.305707,0.523294,0.597259,0.662647,0.237868,0.470703,0.552792,0.6254,10.853390348197923,23.947464874770922,50.434941967012826
9,50000,0.405708,0.521801,0.612623,0.282399,0.320107,0.343152,0.315707,0.542169,0.617444,0.683881,0.249595,0.491704,0.575207,0.648979,10.996973365617434,24.19309927360775,50.79903147699758,0.403634,0.519549,0.611644,0.279974,0.317671,0.341056,0.315931,0.541195,0.620628,0.684855,0.249012,0.490747,0.578742,0.65006,10.83934025656689,23.916310323762982,50.4306658521686
