,steps,loss,plain,smorl
0,200,9.005194664001465,8.624,0.381
1,400,8.407354354858398,7.993,0.415
2,600,7.7239179611206055,7.355,0.369
3,800,7.642041206359863,7.256,0.386
4,1000,7.125358581542969,6.651,0.474
5,1200,7.368687152862549,6.989,0.38
6,1400,6.689080238342285,6.275,0.414
7,1600,6.997259140014648,6.591,0.406
8,1800,6.839427471160889,6.416,0.423
9,2000,6.432796478271484,5.995,0.438
10,2200,6.917929172515869,6.462,0.456
11,2400,6.6420183181762695,6.232,0.41
12,2600,6.451273441314697,5.999,0.452
13,2800,6.354439735412598,5.912,0.442
14,3000,6.45280647277832,6.027,0.426
15,3200,6.128663539886475,5.759,0.37
16,3400,6.051227569580078,5.612,0.439
17,3600,6.249565124511719,5.779,0.471
18,3800,6.071261405944824,5.625,0.446
19,4000,6.12155818939209,5.628,0.494
20,4200,6.610917568206787,5.982,0.629
21,4400,6.315032482147217,5.693,0.622
22,4600,6.081124305725098,5.594,0.487
23,4800,5.811588764190674,5.368,0.444
24,5000,5.8552632331848145,5.413,0.442
25,5200,5.933354377746582,5.456,0.478
26,5400,5.805729866027832,5.354,0.451
27,5600,5.76255989074707,5.3,0.463
28,5800,5.763721466064453,5.228,0.536
29,6000,5.6898698806762695,5.178,0.512
30,6200,5.781398773193359,5.286,0.495
31,6400,5.549341678619385,5.081,0.469
32,6600,5.871499538421631,5.418,0.453
33,6800,5.499504089355469,4.946,0.554
34,7000,5.7831220626831055,5.304,0.479
35,7200,5.43211555480957,5.031,0.402
36,7400,5.258543968200684,4.835,0.423
37,7600,5.461800575256348,5.094,0.368
38,7800,5.412566184997559,5.092,0.321
39,8000,5.654142379760742,5.214,0.441
40,8200,5.769101142883301,5.205,0.565
41,8400,5.414998531341553,5.021,0.394
42,8600,5.263761043548584,4.811,0.453
43,8800,5.199540138244629,4.729,0.471
44,9000,5.289117336273193,4.842,0.447
45,9200,5.4039459228515625,4.879,0.525
46,9400,5.128398418426514,4.753,0.376
47,9600,5.350714683532715,4.927,0.424
48,9800,5.712528228759766,5.345,0.367
49,10000,5.217900276184082,4.824,0.394
50,10200,5.224428653717041,4.813,0.411
51,10400,5.248631954193115,4.802,0.447
52,10600,5.3502326011657715,4.931,0.419
53,10800,5.789604663848877,5.375,0.415
54,11000,5.0580244064331055,4.686,0.372
55,11200,5.201825141906738,4.83,0.372
56,11400,5.030982971191406,4.678,0.353
57,11600,5.54791784286499,5.2,0.348
58,11800,4.86405611038208,4.465,0.399
59,12000,5.299431800842285,4.9,0.399
60,12200,5.313754081726074,4.899,0.414
61,12400,5.297833442687988,4.924,0.374
62,12600,5.498551368713379,5.123,0.376
63,12800,5.518177032470703,5.154,0.364
64,13000,5.027810573577881,4.671,0.356
65,13200,5.219438552856445,4.784,0.435
66,13400,5.27420711517334,4.867,0.407
67,13600,5.111544132232666,4.76,0.351
68,13800,5.449328899383545,5.097,0.352
69,14000,5.237915992736816,4.935,0.303
70,14200,5.394871711730957,5.024,0.371
71,14400,4.9672770500183105,4.6,0.367
72,14600,4.563883304595947,4.201,0.363
73,14800,5.0984015464782715,4.704,0.395
74,15000,5.004726409912109,4.666,0.339
75,15200,4.904255390167236,4.558,0.346
76,15400,4.741729259490967,4.39,0.351
77,15600,5.150304317474365,4.743,0.408
78,15800,5.187905311584473,4.832,0.356
79,16000,4.890942573547363,4.581,0.31
80,16200,5.102054119110107,4.808,0.294
81,16400,4.94871711730957,4.592,0.357
82,16600,5.043858528137207,4.711,0.332
83,16800,5.282308578491211,4.992,0.291
84,17000,4.920456886291504,4.601,0.319
85,17200,5.1836066246032715,4.864,0.319
86,17400,4.878057479858398,4.453,0.425
87,17600,4.796850681304932,4.462,0.335
88,17800,4.975561618804932,4.657,0.319
89,18000,4.885018348693848,4.521,0.364
90,18200,5.1505446434021,4.781,0.37
91,18400,4.833778381347656,4.504,0.33
92,18600,5.173187255859375,4.814,0.359
93,18800,5.04056453704834,4.692,0.348
94,19000,5.057126998901367,4.615,0.442
95,19200,4.969597816467285,4.628,0.342
96,19400,4.927178859710693,4.659,0.268
97,19600,4.846515655517578,4.553,0.293
98,19800,4.744958877563477,4.428,0.317
99,20000,4.5605316162109375,4.231,0.33
100,20200,4.850417137145996,4.451,0.399
101,20400,4.613411903381348,4.292,0.321
102,20600,4.82119607925415,4.449,0.372
103,20800,4.860009670257568,4.464,0.396
104,21000,4.692746162414551,4.417,0.276
105,21200,4.7343854904174805,4.325,0.409
106,21400,5.0179033279418945,4.637,0.381
107,21600,5.06937313079834,4.686,0.384
108,21800,4.523268699645996,4.221,0.302
109,22000,4.9165544509887695,4.584,0.332
110,22200,5.133883476257324,4.819,0.315
111,22400,4.864992618560791,4.544,0.321
112,22600,4.889779567718506,4.554,0.336
113,22800,4.644988536834717,4.37,0.275
114,23000,4.543989181518555,4.217,0.327
115,23200,4.461380958557129,4.205,0.256
116,23400,4.664091110229492,4.289,0.375
117,23600,4.670976161956787,4.311,0.36
118,23800,4.764719009399414,4.407,0.358
119,24000,4.511831283569336,4.238,0.274
120,24200,4.677340507507324,4.392,0.286
121,24400,5.0492706298828125,4.737,0.312
122,24600,4.873826503753662,4.545,0.329
123,24800,4.81143856048584,4.454,0.358
124,25000,4.822057723999023,4.565,0.257
125,25200,4.73696231842041,4.38,0.357
126,25400,4.962702751159668,4.656,0.307
127,25600,4.942246913909912,4.608,0.335
128,25800,4.4069132804870605,4.098,0.309
129,26000,4.916914939880371,4.553,0.364
130,26200,4.594963550567627,4.263,0.332
