,steps,loss,plain,smorl
0,200,8.62790584564209,8.426,0.202
1,400,7.770025730133057,7.512,0.258
2,600,7.423835277557373,7.14,0.284
3,800,7.356312274932861,6.941,0.415
4,1000,7.019520282745361,6.724,0.296
5,1200,7.131278991699219,6.808,0.323
6,1400,6.8016743659973145,6.479,0.322
7,1600,7.255100250244141,6.792,0.463
8,1800,6.988114356994629,6.597,0.391
9,2000,6.661827087402344,6.208,0.454
10,2200,6.532606601715088,6.138,0.395
11,2400,6.186863422393799,5.721,0.466
12,2600,6.335361957550049,5.907,0.428
13,2800,6.242863178253174,5.824,0.419
14,3000,6.083071708679199,5.649,0.434
15,3200,6.222695350646973,5.747,0.475
16,3400,6.16155481338501,5.664,0.497
17,3600,5.976151466369629,5.54,0.436
18,3800,6.231058120727539,5.692,0.539
19,4000,6.119191646575928,5.597,0.522
20,4200,6.044717311859131,5.517,0.528
21,4400,6.346773624420166,5.655,0.691
22,4600,5.55247163772583,5.124,0.429
23,4800,5.77366828918457,5.305,0.469
24,5000,5.832880973815918,5.293,0.54
25,5200,5.546181678771973,5.103,0.443
26,5400,6.233260154724121,5.718,0.515
27,5600,5.4666361808776855,5.041,0.426
28,5800,5.523190975189209,4.976,0.548
29,6000,5.667891025543213,5.237,0.43
30,6200,5.717299461364746,5.229,0.488
31,6400,5.450725555419922,5.003,0.447
32,6600,5.579610824584961,5.141,0.438
33,6800,5.506927490234375,5.088,0.419
34,7000,5.9899420738220215,5.45,0.54
35,7200,5.393720626831055,4.966,0.428
36,7400,5.424269676208496,5.053,0.371
37,7600,5.252381324768066,4.848,0.404
38,7800,5.798967361450195,5.391,0.408
39,8000,5.320389747619629,4.909,0.411
40,8200,6.0040283203125,5.57,0.434
41,8400,5.472037315368652,5.086,0.386
42,8600,5.578086853027344,5.073,0.505
43,8800,5.404967308044434,4.983,0.422
44,9000,5.190558433532715,4.726,0.465
45,9200,5.551519393920898,5.144,0.408
46,9400,5.11251163482666,4.701,0.411
47,9600,5.018590927124023,4.7,0.319
48,9800,5.201837539672852,4.735,0.466
