,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.3564,0.460087,0.545979,0.247656,0.281349,0.303197,0.13954,0.221257,0.255149,0.289641,0.069323,0.138728,0.173951,0.211378,11.433414043583536,24.857142857142858,51.78147699757869,0.356241,0.460353,0.547449,0.246796,0.280662,0.302795,0.136731,0.220545,0.253951,0.288817,0.067659,0.138021,0.17262,0.210463,11.268173488087966,24.36041539401344,50.90959071472205
1,10000,0.385246,0.496497,0.5851,0.267451,0.303587,0.32607,0.202344,0.323571,0.370459,0.411767,0.130786,0.250218,0.301119,0.346821,11.012106537530267,24.173123486682808,50.680992736077485,0.382751,0.494373,0.584596,0.266413,0.302658,0.325554,0.201633,0.325369,0.37177,0.411355,0.130578,0.25209,0.302533,0.346363,10.876603543066585,23.786805131337815,49.860109957238855
2,15000,0.39598,0.509275,0.599025,0.275109,0.311921,0.334704,0.238334,0.385664,0.437495,0.487117,0.168337,0.31846,0.37539,0.43049,11.004237288135593,24.191888619854723,50.90133171912833,0.394846,0.508149,0.598776,0.274668,0.311507,0.334504,0.238521,0.38469,0.438581,0.486106,0.169418,0.317503,0.376596,0.429367,10.848503359804521,23.860720830788026,50.01282834453268
3,20000,0.400527,0.516073,0.608239,0.279098,0.316627,0.340011,0.261741,0.435997,0.496704,0.548611,0.191957,0.373851,0.441136,0.498773,11.111380145278451,24.483050847457626,51.76573849878935,0.400551,0.514438,0.60632,0.278706,0.315723,0.339063,0.26043,0.435773,0.497566,0.548835,0.191043,0.373726,0.442093,0.499023,10.926695174098962,24.153329260843005,51.1484422724496
4,25000,0.402932,0.520063,0.610677,0.280141,0.318208,0.34122,0.279904,0.459666,0.52438,0.581941,0.21117,0.400091,0.471868,0.535784,11.14043583535109,24.582929782082324,51.723365617433416,0.400821,0.516455,0.609201,0.278934,0.316497,0.340071,0.278294,0.46004,0.525991,0.583552,0.209091,0.400466,0.473656,0.537572,11.0,24.298717165546734,51.365913255956016
5,30000,0.404287,0.520008,0.612196,0.281571,0.319187,0.342584,0.287507,0.482623,0.550708,0.608344,0.219196,0.425625,0.501144,0.565102,11.154963680387409,24.630145278450364,51.97154963680387,0.401583,0.517632,0.610602,0.279605,0.317299,0.340911,0.286383,0.482998,0.551831,0.608044,0.219071,0.426082,0.502391,0.564769,11.012217470983506,24.197312156383628,51.11240073304826
6,35000,0.405019,0.520303,0.612896,0.28112,0.318621,0.342134,0.296832,0.500112,0.571043,0.630365,0.228719,0.445045,0.523683,0.589554,11.0544794188862,24.312348668280872,51.12772397094431,0.404038,0.51854,0.612855,0.280881,0.318158,0.342131,0.295409,0.498502,0.568647,0.629017,0.227305,0.443215,0.521021,0.588057,10.86560781918143,23.9975565058033,50.56261453879047
7,40000,0.407271,0.523025,0.615027,0.282825,0.320484,0.343822,0.305333,0.520186,0.593776,0.657741,0.238408,0.467335,0.548925,0.619953,10.980629539951574,24.13135593220339,50.77481840193705,0.404833,0.520984,0.614682,0.280363,0.31811,0.341923,0.304659,0.522096,0.595611,0.655981,0.238242,0.469539,0.550963,0.617998,10.792913866829567,23.800855222968845,50.205864386072086
8,45000,0.40644,0.521265,0.612262,0.282585,0.31995,0.343086,0.308853,0.529174,0.602389,0.66804,0.241111,0.477274,0.55849,0.631389,11.039951573849878,24.372881355932204,51.29358353510896,0.404116,0.51937,0.614424,0.280517,0.318004,0.342141,0.308703,0.526103,0.600816,0.664332,0.241028,0.473822,0.556743,0.627272,10.844838118509468,23.998167379352473,50.58460598656078
9,50000,0.405752,0.521134,0.612874,0.281848,0.319366,0.342632,0.310576,0.529586,0.607295,0.673021,0.243565,0.477773,0.563937,0.636919,11.117433414043584,24.365617433414045,51.43038740920097,0.404026,0.520647,0.61439,0.281189,0.319053,0.342872,0.307093,0.53172,0.607895,0.672047,0.240072,0.480185,0.564603,0.635838,10.897373243738546,24.026878436163713,50.79352474037874
