,steps,loss,plain,smorl
0,200,8.91960334777832,8.581,0.338
1,400,8.335345268249512,7.891,0.444
2,600,7.906802177429199,7.441,0.466
3,800,7.7933268547058105,7.299,0.494
4,1000,7.545198440551758,7.093,0.452
5,1200,7.538005828857422,7.037,0.501
6,1400,7.383386611938477,6.841,0.543
7,1600,7.574300289154053,6.964,0.611
8,1800,6.923760890960693,6.449,0.474
9,2000,7.057229042053223,6.549,0.508
10,2200,6.769396781921387,6.275,0.495
11,2400,6.88645076751709,6.323,0.563
12,2600,6.217225074768066,5.745,0.472
13,2800,6.518242359161377,5.973,0.545
14,3000,6.59848690032959,5.999,0.6
15,3200,6.452475547790527,5.864,0.588
16,3400,6.319548606872559,5.621,0.699
17,3600,6.153806686401367,5.554,0.6
18,3800,6.4479570388793945,5.758,0.69
19,4000,6.484669208526611,5.823,0.661
20,4200,5.966360092163086,5.391,0.575
21,4400,6.229362487792969,5.695,0.535
22,4600,6.171940326690674,5.553,0.619
23,4800,6.335247993469238,5.709,0.627
24,5000,5.878407001495361,5.264,0.614
25,5200,6.171023845672607,5.603,0.568
26,5400,6.1980977058410645,5.538,0.66
27,5600,6.421940326690674,5.825,0.597
28,5800,5.886815547943115,5.227,0.66
29,6000,6.035024642944336,5.368,0.667
30,6200,6.0221171379089355,5.313,0.709
31,6400,5.8446455001831055,5.238,0.607
32,6600,5.836155891418457,5.235,0.601
33,6800,5.873723983764648,5.251,0.623
34,7000,5.887838363647461,5.297,0.591
35,7200,5.6182756423950195,5.027,0.591
36,7400,6.123164176940918,5.549,0.574
37,7600,5.820923805236816,5.213,0.608
38,7800,5.622546195983887,5.126,0.496
39,8000,5.835018157958984,5.261,0.574
40,8200,5.5998215675354,5.137,0.463
41,8400,5.776429176330566,5.155,0.621
42,8600,5.415359020233154,4.876,0.54
43,8800,5.772851467132568,5.212,0.561
44,9000,5.1147613525390625,4.632,0.482
45,9200,5.545466899871826,5.004,0.542
46,9400,5.525638580322266,5.047,0.479
47,9600,5.4584784507751465,4.946,0.513
48,9800,5.579874038696289,5.096,0.484
49,10000,5.180963516235352,4.773,0.408
50,10200,5.321944236755371,4.832,0.49
51,10400,5.621805667877197,5.091,0.53
52,10600,5.587090015411377,5.054,0.533
53,10800,4.948276042938232,4.512,0.436
54,11000,5.626229286193848,5.132,0.494
55,11200,5.427046775817871,4.958,0.469
56,11400,5.4688615798950195,4.999,0.469
57,11600,5.1959757804870605,4.676,0.52
58,11800,5.329897403717041,4.847,0.483
59,12000,5.312928199768066,4.715,0.598
60,12200,5.29616641998291,4.744,0.552
61,12400,5.221050262451172,4.768,0.453
62,12600,5.302058219909668,4.68,0.622
63,12800,5.6529669761657715,5.112,0.541
64,13000,5.143764019012451,4.676,0.468
65,13200,5.076050758361816,4.578,0.498
66,13400,5.517822742462158,4.992,0.525
67,13600,5.311674118041992,4.777,0.535
68,13800,5.239920139312744,4.807,0.433
69,14000,5.195167064666748,4.749,0.446
70,14200,5.0658979415893555,4.643,0.423
71,14400,4.745373249053955,4.318,0.427
72,14600,5.108595848083496,4.582,0.527
73,14800,5.335740089416504,4.791,0.545
74,15000,5.196875095367432,4.665,0.532
75,15200,5.162978649139404,4.612,0.551
76,15400,4.976956844329834,4.578,0.399
77,15600,5.34262752532959,4.873,0.47
78,15800,5.258578777313232,4.837,0.421
79,16000,5.268928050994873,4.815,0.454
80,16200,5.394769668579102,4.937,0.458
81,16400,5.169962406158447,4.682,0.488
