,steps,loss
0,200,10.712589263916016
1,400,10.409022331237793
2,600,9.946295738220215
3,800,9.649353981018066
4,1000,9.705338478088379
5,1200,9.216156005859375
6,1400,8.948236465454102
7,1600,8.849910736083984
8,1800,8.653902053833008
9,2000,8.559906959533691
10,2200,8.346076011657715
11,2400,8.243824005126953
12,2600,8.047140121459961
13,2800,7.641845226287842
14,3000,8.189866065979004
15,3200,7.8548383712768555
16,3400,7.57194709777832
17,3600,7.350257873535156
18,3800,7.000804424285889
19,4000,5.794628620147705
20,4200,6.092711925506592
21,4400,5.990070819854736
22,4600,5.910921573638916
23,4800,6.007181644439697
24,5000,6.389957427978516
25,5200,6.135824203491211
26,5400,6.058345794677734
27,5600,6.038051128387451
28,5800,5.898754596710205
29,6000,6.003236293792725
30,6200,6.177745819091797
31,6400,6.377243995666504
32,6600,6.617589950561523
33,6800,6.6040425300598145
34,7000,6.0524210929870605
35,7200,5.768553733825684
36,7400,6.1417670249938965
37,7600,5.6753458976745605
38,7800,5.086771488189697
39,8000,4.988860607147217
40,8200,4.495983123779297
41,8400,4.945126533508301
42,8600,5.4037251472473145
43,8800,4.8752121925354
44,9000,5.115624904632568
45,9200,5.233305931091309
46,9400,5.212900161743164
47,9600,5.289403915405273
48,9800,4.948472023010254
49,10000,5.950183391571045
50,10200,5.1703200340271
51,10400,5.366331100463867
52,10600,5.373951435089111
53,10800,5.264407157897949
54,11000,5.239291667938232
55,11200,5.4824538230896
56,11400,5.364442348480225
57,11600,3.9833920001983643
58,11800,4.157663345336914
59,12000,4.782039642333984
60,12200,4.441562652587891
61,12400,4.564689636230469
62,12600,4.599400997161865
63,12800,5.009769439697266
64,13000,5.249946594238281
65,13200,4.723875045776367
66,13400,4.610914707183838
67,13600,4.769636154174805
68,13800,4.90460729598999
69,14000,5.561112403869629
70,14200,4.607327461242676
71,14400,5.181299686431885
72,14600,4.846183776855469
73,14800,5.1117963790893555
74,15000,5.357232570648193
75,15200,4.919207572937012
76,15400,4.926800727844238
77,15600,4.01965856552124
78,15800,4.016632556915283
79,16000,4.104269027709961
80,16200,4.536337852478027
81,16400,4.6686625480651855
82,16600,4.7085957527160645
83,16800,4.196143627166748
84,17000,4.520697593688965
85,17200,4.616617202758789
86,17400,4.60965633392334
87,17600,4.424243927001953
88,17800,4.939669609069824
89,18000,4.477014541625977
90,18200,4.960818290710449
91,18400,4.814769744873047
92,18600,4.801700592041016
93,18800,5.190025329589844
94,19000,4.948108196258545
95,19200,5.06050968170166
96,19400,3.5719075202941895
97,19600,3.941145896911621
98,19800,4.371983528137207
99,20000,4.500966548919678
100,20200,4.081683158874512
101,20400,3.9529082775115967
102,20600,4.418741226196289
103,20800,4.075960159301758
104,21000,3.972543716430664
105,21200,4.787083148956299
106,21400,4.488450527191162
107,21600,4.557068824768066
108,21800,4.201008319854736
109,22000,4.237354755401611
110,22200,4.263368606567383
111,22400,4.219738006591797
112,22600,4.871994972229004
113,22800,4.442507743835449
114,23000,4.5499701499938965
115,23200,3.7243831157684326
116,23400,3.7659246921539307
117,23600,3.9990646839141846
118,23800,3.2896642684936523
119,24000,3.3947112560272217
120,24200,3.530672311782837
121,24400,4.397262096405029
122,24600,4.176863193511963
123,24800,4.100761890411377
124,25000,4.2467241287231445
125,25200,4.269913196563721
126,25400,3.8562819957733154
127,25600,4.253300666809082
128,25800,4.530165672302246
129,26000,4.051344871520996
130,26200,3.678032159805298
131,26400,4.465681552886963
132,26600,4.397517681121826
133,26800,4.533727169036865
134,27000,4.725859642028809
135,27200,3.3165509700775146
136,27400,3.5226080417633057
137,27600,3.391986608505249
138,27800,3.736159324645996
139,28000,4.023177623748779
140,28200,4.261750221252441
141,28400,3.424713611602783
142,28600,4.110437870025635
143,28800,4.084046840667725
144,29000,3.5634093284606934
145,29200,4.0232110023498535
146,29400,4.345972061157227
147,29600,4.035778999328613
148,29800,4.340077877044678
149,30000,4.478755474090576
150,30200,4.726013660430908
151,30400,4.352515697479248
152,30600,4.614229202270508
153,30800,4.036850929260254
154,31000,3.2645039558410645
155,31200,3.080980062484741
156,31400,3.583958148956299
157,31600,3.795661449432373
158,31800,4.335340976715088
159,32000,3.65400767326355
160,32200,3.4904119968414307
161,32400,3.995415210723877
162,32600,3.711268186569214
163,32800,4.5803914070129395
164,33000,3.9477624893188477
165,33200,4.127510070800781
166,33400,4.1088786125183105
167,33600,4.037619113922119
168,33800,4.162511825561523
169,34000,3.769127130508423
170,34200,4.2577033042907715
171,34400,4.323164463043213
172,34600,4.261903762817383
173,34800,3.6185054779052734
174,35000,3.477630376815796
175,35200,3.5410661697387695
176,35400,3.2333197593688965
177,35600,3.4216957092285156
178,35800,3.9539434909820557
179,36000,3.7657535076141357
180,36200,3.4346094131469727
181,36400,4.097967147827148
182,36600,3.772691488265991
183,36800,3.8032543659210205
184,37000,3.461421012878418
185,37200,4.3672075271606445
186,37400,3.929257392883301
187,37600,3.974823236465454
188,37800,3.919410228729248
189,38000,4.085951328277588
190,38200,3.8681416511535645
191,38400,4.174994945526123
192,38600,4.242532253265381
193,38800,3.388594150543213
194,39000,3.2455244064331055
195,39200,3.1041696071624756
196,39400,3.119048833847046
197,39600,3.332676649093628
198,39800,3.5083816051483154
199,40000,3.8946993350982666
200,40200,3.7461585998535156
201,40400,3.759678840637207
202,40600,3.68462872505188
203,40800,4.037644863128662
204,41000,3.8224146366119385
205,41200,3.7638816833496094
206,41400,3.568129062652588
207,41600,3.8204307556152344
208,41800,4.125236988067627
209,42000,3.8943209648132324
210,42200,4.282121658325195
211,42400,4.537980079650879
212,42600,2.6962203979492188
213,42800,3.3612797260284424
214,43000,2.9911129474639893
215,43200,3.232941150665283
216,43400,3.1342389583587646
217,43600,2.83827805519104
218,43800,3.690725088119507
219,44000,3.87315034866333
220,44200,3.335418462753296
221,44400,3.829014778137207
222,44600,4.0075459480285645
223,44800,3.5893661975860596
224,45000,4.061254501342773
225,45200,4.31455135345459
226,45400,3.7738001346588135
227,45600,3.8425393104553223
228,45800,3.66947865486145
229,46000,3.5082716941833496
230,46200,4.1913042068481445
231,46400,3.392699718475342
232,46600,3.0476584434509277
233,46800,3.045097589492798
234,47000,3.442840576171875
235,47200,3.1198794841766357
236,47400,3.6106526851654053
237,47600,3.559110641479492
238,47800,3.508704662322998
239,48000,3.4485504627227783
240,48200,3.330420732498169
241,48400,3.838982582092285
242,48600,3.5509979724884033
243,48800,3.44213604927063
244,49000,4.021025657653809
245,49200,3.9365885257720947
246,49400,3.7611851692199707
247,49600,3.758758544921875
248,49800,3.424752712249756
249,50000,3.9882760047912598
250,50200,3.7967934608459473
251,50400,3.3220019340515137
252,50600,3.3401832580566406
253,50800,3.070173978805542
254,51000,3.2461540699005127
255,51200,3.199232339859009
256,51400,3.412398099899292
257,51600,2.9354991912841797
258,51800,3.008054494857788
259,52000,3.464325428009033
260,52200,3.365107774734497
261,52400,3.166926383972168
262,52600,3.6896016597747803
263,52800,3.3780574798583984
264,53000,3.711186647415161
265,53200,3.614095449447632
266,53400,3.6122334003448486
267,53600,4.22412633895874
268,53800,3.694502115249634
269,54000,4.210477352142334
270,54200,2.5131754875183105
271,54400,3.1105856895446777
272,54600,2.9145724773406982
273,54800,3.3966305255889893
274,55000,3.084670305252075
275,55200,3.1402499675750732
276,55400,3.1712465286254883
277,55600,3.8421802520751953
278,55800,3.306398630142212
279,56000,3.616236925125122
280,56200,3.5122852325439453
281,56400,3.4111127853393555
282,56600,3.8946609497070312
283,56800,3.161280393600464
284,57000,3.675917148590088
285,57200,4.196193218231201
286,57400,3.9209656715393066
287,57600,3.8215887546539307
288,57800,3.5134823322296143
289,58000,2.9734466075897217
290,58200,3.3405673503875732
291,58400,2.6544644832611084
292,58600,3.2122151851654053
293,58800,3.2401397228240967
294,59000,3.3365461826324463
295,59200,3.3390932083129883
296,59400,2.983848810195923
297,59600,3.3008248805999756
298,59800,3.269411087036133
299,60000,3.5539932250976562
300,60200,3.533284902572632
301,60400,4.046833038330078
302,60600,3.21590518951416
303,60800,3.353943109512329
304,61000,3.530471086502075
305,61200,3.679826021194458
306,61400,3.5631814002990723
307,61600,3.7362060546875
308,61800,3.052387237548828
309,62000,3.1977334022521973
310,62200,2.9309699535369873
311,62400,2.940016508102417
312,62600,3.2471487522125244
313,62800,3.3915112018585205
314,63000,3.2226691246032715
315,63200,3.0710690021514893
316,63400,3.140110492706299
317,63600,3.329915761947632
318,63800,3.2279434204101562
319,64000,3.060112714767456
320,64200,3.378899097442627
321,64400,3.8295669555664062
322,64600,3.2232537269592285
323,64800,3.3643529415130615
324,65000,3.1565608978271484
325,65200,3.581728935241699
326,65400,3.341956615447998
327,65600,3.5010101795196533
328,65800,2.998568534851074
329,66000,3.012769937515259
330,66200,3.1613471508026123
331,66400,2.6501107215881348
332,66600,3.271522045135498
333,66800,2.9948458671569824
334,67000,3.946108341217041
335,67200,3.149030923843384
336,67400,2.9224090576171875
337,67600,3.358901023864746
338,67800,3.2889864444732666
339,68000,3.3971238136291504
340,68200,3.581995725631714
341,68400,3.9503955841064453
342,68600,3.9363369941711426
343,68800,3.639906406402588
344,69000,4.13113260269165
345,69200,3.6805357933044434
346,69400,3.51503324508667
347,69600,3.0405569076538086
348,69800,2.9398159980773926
349,70000,3.124391555786133
350,70200,2.8588547706604004
351,70400,2.684678554534912
352,70600,3.2164669036865234
353,70800,3.219067096710205
354,71000,3.051055908203125
355,71200,3.1119637489318848
356,71400,3.6817400455474854
357,71600,3.173452377319336
358,71800,3.0915684700012207
359,72000,3.683070421218872
360,72200,3.3513643741607666
361,72400,3.7391700744628906
362,72600,3.4656612873077393
363,72800,3.4593276977539062
364,73000,3.3184468746185303
365,73200,3.2537693977355957
366,73400,2.656029224395752
367,73600,2.879359483718872
368,73800,2.5583903789520264
369,74000,2.991678476333618
370,74200,3.1816246509552
371,74400,2.8242294788360596
372,74600,3.4462568759918213
373,74800,3.2924740314483643
374,75000,2.730733633041382
375,75200,3.1004252433776855
376,75400,2.7968556880950928
377,75600,3.653010368347168
378,75800,3.147012710571289
379,76000,3.2377912998199463
380,76200,3.4254233837127686
381,76400,3.440321207046509
382,76600,3.6814517974853516
383,76800,3.404144287109375
384,77000,2.9017319679260254
385,77200,3.72312331199646
386,77400,2.9645047187805176
387,77600,2.5702452659606934
388,77800,2.7806544303894043
389,78000,2.718366861343384
390,78200,2.921193838119507
391,78400,3.814107894897461
392,78600,2.8215887546539307
393,78800,3.2191832065582275
394,79000,3.3009467124938965
395,79200,3.350175619125366
396,79400,3.303708076477051
397,79600,3.3782482147216797
398,79800,3.4692671298980713
399,80000,3.313412666320801
400,80200,3.536334753036499
401,80400,3.5295491218566895
402,80600,3.293351173400879
403,80800,3.6727211475372314
404,81000,3.2340426445007324
405,81200,3.076716423034668
406,81400,2.7087621688842773
407,81600,2.8518857955932617
408,81800,3.1517300605773926
409,82000,2.9879209995269775
410,82200,2.6581263542175293
411,82400,2.505692720413208
412,82600,3.4232242107391357
413,82800,3.126896619796753
414,83000,3.497706174850464
415,83200,3.466689348220825
416,83400,3.34860897064209
417,83600,3.2313055992126465
418,83800,3.571507215499878
419,84000,3.6072564125061035
420,84200,3.114351749420166
421,84400,3.641920566558838
422,84600,3.2010722160339355
423,84800,3.472537040710449
424,85000,3.0304923057556152
425,85200,2.976372718811035
426,85400,2.7104878425598145
