,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.199718,0.234847,0.268677,0.160368,0.171736,0.18031,0.110935,0.18588,0.219302,0.252851,0.045697,0.105712,0.138296,0.173043,17.725669,36.169283,73.615609,0.196829,0.232304,0.265481,0.157633,0.169104,0.177499,0.111345,0.186995,0.219994,0.253331,0.04601,0.106746,0.139111,0.173654,18.004501,36.889423,75.302169
1,20000,0.23174,0.270725,0.309805,0.185575,0.198188,0.208092,0.184794,0.342743,0.403404,0.462655,0.117132,0.272942,0.338707,0.403907,16.931622,34.563136,70.483097,0.223023,0.262742,0.301219,0.178097,0.190981,0.200735,0.18708,0.345834,0.407893,0.466663,0.118526,0.276326,0.34361,0.408419,17.067308,34.994732,71.763605
2,30000,0.238746,0.278823,0.317877,0.190875,0.203834,0.213696,0.217185,0.427638,0.505815,0.575185,0.151722,0.366685,0.452173,0.528825,16.773283,34.168721,69.69171,0.22943,0.270291,0.310001,0.182155,0.195423,0.205486,0.224807,0.433862,0.512561,0.581847,0.159257,0.373234,0.459567,0.536156,16.834851,34.493402,70.749182
3,40000,0.241155,0.283169,0.322877,0.191676,0.205294,0.21534,0.231228,0.461257,0.550288,0.629524,0.166385,0.403813,0.501441,0.589043,16.58477,33.770419,68.905437,0.23244,0.2751,0.315749,0.183921,0.197753,0.208027,0.241673,0.471024,0.55997,0.637441,0.176176,0.414262,0.512157,0.59791,16.641673,34.098558,69.92589
4,50000,0.242842,0.284615,0.324289,0.19426,0.207775,0.21782,0.242534,0.482739,0.575382,0.656862,0.177821,0.427296,0.529295,0.619419,16.422237,33.458191,68.420038,0.233682,0.276486,0.316349,0.185638,0.199498,0.209589,0.249591,0.491362,0.583103,0.663707,0.184244,0.436821,0.537739,0.627064,16.507979,33.79552,69.487674
5,60000,0.242825,0.28415,0.323161,0.192728,0.206095,0.215954,0.246429,0.489612,0.584458,0.667603,0.18205,0.434941,0.539446,0.631388,16.282463,33.307063,67.96512,0.232778,0.274787,0.314836,0.184186,0.197826,0.20796,0.255335,0.500819,0.594168,0.676481,0.18957,0.447285,0.550083,0.641194,16.32232,33.593955,68.99555
6,70000,0.240975,0.282231,0.322344,0.192421,0.205771,0.215908,0.2512,0.50096,0.596455,0.681223,0.186014,0.447457,0.552699,0.646458,16.275047,33.280008,67.926098,0.232144,0.273291,0.313991,0.183422,0.196749,0.207058,0.258793,0.509329,0.605883,0.688252,0.19358,0.456794,0.563179,0.654385,16.359298,33.592216,68.992072
7,80000,0.241293,0.281586,0.320794,0.191936,0.204988,0.214907,0.250621,0.494566,0.590753,0.676608,0.185215,0.44033,0.546402,0.641429,16.217972,33.19685,67.88186,0.2314,0.273283,0.312334,0.183372,0.196934,0.206806,0.257622,0.503543,0.598896,0.683665,0.191309,0.45034,0.555347,0.649231,16.296133,33.542604,68.954378
8,90000,0.239167,0.279684,0.320493,0.189767,0.202928,0.213259,0.263846,0.526153,0.625642,0.713713,0.200003,0.475248,0.584986,0.682536,16.016877,32.738557,66.883496,0.23102,0.272843,0.313568,0.181927,0.195499,0.205806,0.27326,0.534819,0.635183,0.722915,0.20887,0.484836,0.595545,0.692672,16.07723,33.047617,67.870346
9,100000,0.240802,0.282188,0.321629,0.191335,0.204745,0.214741,0.261333,0.516203,0.615325,0.704581,0.196478,0.464267,0.57366,0.672369,16.01969,32.692068,66.835524,0.232676,0.274508,0.314405,0.183079,0.19667,0.206774,0.269788,0.526605,0.625628,0.712273,0.204405,0.475593,0.584908,0.680828,16.089249,33.01161,67.869272
10,110000,0.239916,0.279374,0.318006,0.189902,0.202706,0.212496,0.261983,0.512463,0.610583,0.698541,0.196823,0.460147,0.568474,0.665836,15.947169,32.696773,66.813993,0.230994,0.271753,0.310677,0.182176,0.195401,0.205261,0.270818,0.523683,0.619813,0.708223,0.205204,0.472507,0.578516,0.676505,16.027056,33.002455,67.845898
11,120000,0.239443,0.281095,0.320364,0.19052,0.20401,0.21394,0.26012,0.504149,0.602397,0.694462,0.192844,0.450779,0.559247,0.661199,15.903902,32.558329,66.61745,0.231645,0.273401,0.311531,0.182167,0.195736,0.205399,0.268066,0.51259,0.611599,0.700771,0.200175,0.460084,0.569461,0.668233,15.977445,32.910904,67.722739
12,130000,0.239228,0.279589,0.319288,0.190672,0.203749,0.213804,0.26537,0.519943,0.620349,0.70986,0.199643,0.468277,0.579127,0.678244,15.849537,32.404695,66.264665,0.230673,0.272471,0.3117,0.181633,0.195188,0.205112,0.274445,0.528694,0.62807,0.716748,0.208008,0.477849,0.587634,0.68592,15.91341,32.730718,67.344415
13,140000,0.237231,0.276732,0.316302,0.188494,0.201294,0.211316,0.268616,0.522314,0.623073,0.714137,0.202572,0.470956,0.582135,0.682943,15.76689,32.251266,65.971616,0.229253,0.269927,0.308962,0.18052,0.193708,0.203601,0.276111,0.530811,0.631457,0.721998,0.209747,0.480183,0.59144,0.691763,15.801759,32.527465,66.99642
14,150000,0.235639,0.276405,0.316741,0.187061,0.200246,0.210443,0.271453,0.521002,0.622467,0.710523,0.205408,0.469374,0.581399,0.67898,15.706081,32.112054,65.766685,0.228382,0.26969,0.309917,0.179751,0.193121,0.203291,0.281107,0.532137,0.63109,0.719401,0.214838,0.481671,0.591002,0.688881,15.699264,32.388502,66.764832
15,160000,0.230949,0.271422,0.308772,0.182563,0.195663,0.205113,0.27923,0.539886,0.638415,0.725653,0.216703,0.490397,0.599038,0.695648,15.59372,31.938168,65.421572,0.223218,0.264568,0.302335,0.174582,0.187966,0.197521,0.291678,0.549653,0.649043,0.736324,0.229455,0.501097,0.610897,0.707538,15.624386,32.174611,66.288155
16,170000,0.235914,0.2752,0.314865,0.186596,0.199325,0.209359,0.276774,0.528073,0.628846,0.716917,0.211439,0.47716,0.588573,0.68617,15.560732,31.930292,65.481358,0.226269,0.267806,0.306561,0.178207,0.191656,0.201465,0.284353,0.538362,0.635663,0.725583,0.218348,0.488595,0.59614,0.695773,15.608889,32.248517,66.482866
17,180000,0.234382,0.274176,0.313419,0.185346,0.198236,0.208177,0.279667,0.537656,0.636524,0.72499,0.214901,0.487687,0.597111,0.6951,15.478187,31.746893,64.934537,0.224883,0.267095,0.30602,0.17652,0.190189,0.200058,0.288108,0.547253,0.644809,0.732696,0.223298,0.498261,0.606166,0.703591,15.521737,32.031199,65.927475
18,190000,0.227326,0.269305,0.308514,0.17759,0.191186,0.201099,0.306625,0.576526,0.673192,0.756224,0.25253,0.531253,0.63767,0.729658,15.306193,31.329924,64.041784,0.218594,0.260519,0.29963,0.168352,0.18193,0.191841,0.313964,0.589059,0.682112,0.766612,0.259486,0.545227,0.647633,0.741172,15.285802,31.468801,64.738953
