,steps,loss,plain,smorl
0,200,11.604646682739258,10.926,0.678
1,400,11.154658317565918,10.571,0.584
2,600,10.975872993469238,10.432,0.544
3,800,11.092266082763672,10.629,0.463
4,1000,10.9913969039917,10.541,0.45
5,1200,10.578118324279785,10.173,0.405
6,1400,10.47480583190918,10.06,0.415
7,1600,10.538268089294434,10.104,0.434
8,1800,10.286857604980469,9.834,0.453
9,2000,10.375859260559082,9.957,0.419
10,2200,10.266375541687012,9.905,0.362
11,2400,10.227289199829102,9.781,0.446
12,2600,9.794023513793945,9.394,0.4
13,2800,10.418492317199707,9.904,0.514
14,3000,10.39526081085205,9.876,0.52
15,3200,10.481222152709961,9.962,0.519
16,3400,9.859416007995605,9.459,0.4
17,3600,9.863304138183594,9.449,0.414
18,3800,10.071371078491211,9.448,0.623
19,4000,9.49368953704834,9.007,0.487
20,4200,9.245037078857422,8.733,0.512
21,4400,9.240656852722168,8.819,0.422
22,4600,9.389444351196289,8.875,0.514
23,4800,9.060914039611816,8.584,0.476
24,5000,9.128640174865723,8.695,0.434
25,5200,8.78430461883545,8.377,0.407
26,5400,9.310210227966309,8.92,0.391
27,5600,8.91777229309082,8.439,0.479
28,5800,8.665918350219727,8.241,0.425
29,6000,8.90347671508789,8.432,0.471
30,6200,8.75511360168457,8.223,0.533
31,6400,8.958709716796875,8.443,0.516
32,6600,9.02585506439209,8.445,0.581
33,6800,8.67025089263916,8.195,0.475
34,7000,8.685322761535645,8.257,0.429
35,7200,8.825352668762207,8.306,0.519
36,7400,8.432096481323242,7.925,0.507
37,7600,8.72636604309082,8.162,0.565
38,7800,8.024419784545898,7.455,0.57
39,8000,8.050421714782715,7.441,0.609
40,8200,7.655885219573975,7.17,0.486
41,8400,7.486759185791016,6.953,0.534
42,8600,8.100926399230957,7.52,0.581
43,8800,7.817837715148926,7.395,0.423
44,9000,7.736822128295898,7.104,0.633
45,9200,7.831284999847412,7.324,0.507
46,9400,7.56533670425415,7.127,0.439
47,9600,7.587377548217773,7.053,0.534
48,9800,7.929056644439697,7.267,0.662
