,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.179477,0.20859,0.237446,0.14544,0.154873,0.162158,0.095156,0.160828,0.188858,0.218215,0.030203,0.078281,0.104819,0.134881,17.929423,36.354728,74.30829,0.17628,0.205788,0.234722,0.14187,0.151412,0.158741,0.095805,0.160645,0.189818,0.219641,0.030579,0.077921,0.105727,0.136244,18.261354,37.167246,76.120295
1,20000,0.211766,0.245691,0.279744,0.171317,0.182271,0.190914,0.168182,0.309674,0.363674,0.410405,0.098537,0.236018,0.294592,0.346101,16.816703,34.165959,69.534701,0.204833,0.24014,0.275126,0.16463,0.176038,0.184899,0.172091,0.313188,0.366002,0.411393,0.101733,0.239778,0.297177,0.347166,17.006189,34.689137,70.934022
2,30000,0.218005,0.253496,0.288496,0.175968,0.187441,0.196289,0.200079,0.380243,0.442514,0.496232,0.132296,0.313767,0.381991,0.441411,16.413747,33.375237,67.909886,0.21048,0.245676,0.280442,0.169053,0.180463,0.189239,0.20571,0.3838,0.446254,0.497262,0.13626,0.317652,0.386033,0.44246,16.547259,33.792451,69.153079
3,40000,0.220338,0.256517,0.291775,0.176971,0.188695,0.197619,0.218935,0.420412,0.491292,0.546802,0.150844,0.357928,0.435975,0.497509,16.128216,32.861863,67.139927,0.212813,0.249159,0.284111,0.16989,0.181637,0.19049,0.227135,0.424674,0.494016,0.551107,0.157581,0.362471,0.438951,0.502178,16.221461,33.257365,68.370499
4,50000,0.223023,0.25897,0.29477,0.179158,0.190787,0.199843,0.229394,0.438689,0.513352,0.574465,0.160682,0.378215,0.460491,0.528088,16.008694,32.666394,66.952897,0.21567,0.251712,0.287728,0.17214,0.183821,0.192935,0.237156,0.443925,0.517755,0.577443,0.167419,0.383902,0.465395,0.531378,16.087919,33.026954,68.135178
5,60000,0.222506,0.259202,0.295114,0.177792,0.189675,0.198759,0.235293,0.455019,0.534113,0.598614,0.167591,0.396168,0.483567,0.554939,15.875927,32.502992,66.500026,0.213734,0.251593,0.285928,0.170431,0.182691,0.191368,0.243635,0.459197,0.538376,0.600294,0.174797,0.400664,0.488172,0.556772,15.976013,32.912183,67.707856
6,70000,0.221628,0.258272,0.293806,0.176402,0.188281,0.197268,0.241757,0.461596,0.54158,0.608339,0.172855,0.403719,0.491885,0.56578,15.920575,32.640464,66.774459,0.21403,0.250934,0.286131,0.170334,0.18232,0.191225,0.247064,0.467369,0.546647,0.6115,0.177821,0.409719,0.497384,0.569195,15.992175,33.032068,68.056107
7,80000,0.220725,0.257343,0.291285,0.17602,0.187899,0.196472,0.245639,0.468794,0.54985,0.61397,0.177319,0.411333,0.500971,0.571952,15.732726,32.141257,65.994783,0.212288,0.248001,0.283308,0.16884,0.180424,0.189349,0.254065,0.47475,0.553139,0.618853,0.184917,0.417834,0.504543,0.577357,15.776238,32.506751,67.210771
8,90000,0.219727,0.256353,0.291827,0.175374,0.187261,0.196229,0.247657,0.470714,0.552052,0.618486,0.179215,0.413541,0.503384,0.576934,15.675037,32.119214,65.962819,0.210987,0.24861,0.283181,0.167561,0.179745,0.188494,0.257184,0.477771,0.557994,0.624132,0.187674,0.421437,0.509948,0.583232,15.727087,32.455094,67.163615
9,100000,0.220578,0.257205,0.291466,0.175953,0.187803,0.196464,0.248871,0.471448,0.552349,0.620067,0.179873,0.414231,0.50376,0.57872,15.603283,31.994886,65.718764,0.210818,0.24757,0.282834,0.167455,0.179354,0.188281,0.256986,0.477785,0.558883,0.62457,0.187032,0.421171,0.510888,0.58367,15.691438,32.380677,66.984554
