,steps,loss,plain,smorl
0,200,10.767763137817383,10.762,0.006
1,400,10.720745086669922,10.714,0.007
2,600,10.444795608520508,10.435,0.009
3,800,10.408710479736328,10.397,0.011
4,1000,10.315701484680176,10.289,0.026
5,1200,10.19630241394043,10.183,0.014
6,1400,10.136415481567383,10.107,0.03
7,1600,10.452180862426758,10.425,0.027
8,1800,9.801973342895508,9.784,0.018
9,2000,9.945879936218262,9.916,0.03
10,2200,10.002203941345215,9.965,0.037
11,2400,9.772754669189453,9.739,0.034
12,2600,9.86052131652832,9.823,0.037
13,2800,9.720319747924805,9.679,0.041
14,3000,9.683754920959473,9.651,0.033
15,3200,9.868892669677734,9.829,0.04
16,3400,9.364994049072266,9.338,0.027
17,3600,9.758021354675293,9.737,0.021
18,3800,9.402815818786621,9.368,0.035
19,4000,9.263486862182617,9.221,0.042
20,4200,8.943565368652344,8.876,0.068
21,4400,9.19688892364502,9.14,0.057
22,4600,9.170466423034668,9.115,0.055
23,4800,9.042638778686523,8.998,0.045
24,5000,9.330046653747559,9.284,0.046
25,5200,8.906033515930176,8.849,0.057
26,5400,9.188814163208008,9.145,0.044
27,5600,8.553772926330566,8.512,0.042
28,5800,8.593541145324707,8.537,0.056
29,6000,9.042411804199219,8.99,0.052
30,6200,8.368461608886719,8.327,0.042
31,6400,8.3912353515625,8.337,0.055
32,6600,8.771293640136719,8.731,0.04
33,6800,8.391532897949219,8.348,0.044
34,7000,8.737558364868164,8.687,0.05
35,7200,8.496365547180176,8.437,0.06
36,7400,8.23499584197998,8.167,0.068
37,7600,8.610284805297852,8.53,0.08
38,7800,7.4525017738342285,7.395,0.058
39,8000,7.90649938583374,7.833,0.073
40,8200,7.714834690093994,7.635,0.08
41,8400,7.803225517272949,7.745,0.058
42,8600,7.866323471069336,7.803,0.063
43,8800,7.832795143127441,7.758,0.074
44,9000,8.032612800598145,7.954,0.079
45,9200,7.475744724273682,7.388,0.088
46,9400,8.011065483093262,7.938,0.073
47,9600,7.885915756225586,7.803,0.083
48,9800,7.973169803619385,7.907,0.066
49,10000,7.390989303588867,7.305,0.086
50,10200,7.952464580535889,7.866,0.087
51,10400,7.232331275939941,7.157,0.076
52,10600,7.800206661224365,7.726,0.075
53,10800,7.566685199737549,7.5,0.067
54,11000,8.144676208496094,8.056,0.088
55,11200,7.921926498413086,7.834,0.088
56,11400,7.958296775817871,7.868,0.09
57,11600,7.158909320831299,7.058,0.101
58,11800,6.713905334472656,6.603,0.111
59,12000,7.439676284790039,7.335,0.105
60,12200,7.211665153503418,7.104,0.107
61,12400,7.188157558441162,7.088,0.1
62,12600,7.058465480804443,6.935,0.124
63,12800,7.713536262512207,7.588,0.125
64,13000,7.479654788970947,7.398,0.082
65,13200,7.465400695800781,7.32,0.146
66,13400,7.565735340118408,7.46,0.106
67,13600,7.043912410736084,6.92,0.124
68,13800,7.638686656951904,7.519,0.119
69,14000,7.202192306518555,7.108,0.094
70,14200,7.5271196365356445,7.405,0.122
71,14400,8.003360748291016,7.888,0.115
72,14600,7.516618728637695,7.426,0.091
73,14800,7.26453161239624,7.187,0.077
74,15000,7.2382636070251465,7.126,0.112
75,15200,7.209024906158447,7.101,0.108
76,15400,7.149992942810059,7.048,0.102
77,15600,6.671791076660156,6.572,0.1
78,15800,7.077251434326172,6.958,0.12
79,16000,6.183258056640625,6.039,0.144
80,16200,7.179011821746826,7.046,0.133
81,16400,6.582371711730957,6.464,0.118
82,16600,6.7251715660095215,6.591,0.134
83,16800,6.921779155731201,6.794,0.128
84,17000,6.8767266273498535,6.742,0.135
85,17200,6.646557331085205,6.513,0.133
86,17400,6.458890914916992,6.322,0.137
87,17600,6.627852916717529,6.504,0.123
88,17800,6.464783191680908,6.357,0.108
89,18000,6.589598178863525,6.467,0.123
90,18200,6.7276530265808105,6.599,0.128
91,18400,6.721036911010742,6.577,0.145
92,18600,6.71472692489624,6.609,0.106
93,18800,7.1027116775512695,6.963,0.14
94,19000,6.618182182312012,6.494,0.124
95,19200,6.850383281707764,6.733,0.118
96,19400,6.561305999755859,6.384,0.177
97,19600,6.463794708251953,6.326,0.138
98,19800,6.180945873260498,6.047,0.134
99,20000,5.6137919425964355,5.438,0.175
100,20200,6.429300308227539,6.261,0.169
101,20400,6.3000712394714355,6.151,0.149
102,20600,6.165732383728027,6.036,0.13
103,20800,6.176000118255615,6.025,0.151
104,21000,6.557740211486816,6.385,0.173
105,21200,6.210513114929199,6.061,0.15
106,21400,6.094620227813721,5.934,0.161
107,21600,6.932273864746094,6.775,0.157
108,21800,6.080734729766846,5.925,0.156
109,22000,6.446098804473877,6.308,0.138
110,22200,6.698807716369629,6.567,0.132
111,22400,6.631826400756836,6.499,0.133
112,22600,6.603530406951904,6.459,0.144
113,22800,5.97551965713501,5.824,0.151
114,23000,6.5525407791137695,6.422,0.131
115,23200,6.060703754425049,5.894,0.167
116,23400,5.828278541564941,5.681,0.147
117,23600,6.017523288726807,5.881,0.136
