,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.2023,0.236981,0.269753,0.162261,0.173491,0.181771,0.111147,0.187588,0.219923,0.253924,0.046026,0.107325,0.13886,0.174343,17.622564,35.956324,73.205237,0.197716,0.232938,0.267273,0.158206,0.16962,0.178313,0.113575,0.189395,0.221151,0.254912,0.047232,0.10908,0.140239,0.175392,17.898271,36.651647,74.78974
1,20000,0.234202,0.274624,0.313385,0.187416,0.200513,0.210356,0.188125,0.354358,0.419028,0.479238,0.120719,0.285882,0.356111,0.422392,16.887076,34.375288,70.075283,0.224765,0.266724,0.305919,0.178645,0.192245,0.202174,0.192373,0.358113,0.423474,0.483261,0.123774,0.290081,0.360952,0.42681,17.00225,34.753938,71.132876
2,30000,0.242403,0.28261,0.321827,0.193609,0.206626,0.216564,0.215788,0.424363,0.506676,0.581706,0.149466,0.362644,0.453113,0.536109,16.730323,34.111236,69.526722,0.23107,0.272869,0.31285,0.184428,0.197961,0.208107,0.223226,0.4331,0.515116,0.588029,0.156562,0.372497,0.462481,0.543018,16.825696,34.430186,70.572729
3,40000,0.24341,0.285459,0.326672,0.193792,0.207416,0.217843,0.238638,0.469133,0.560972,0.641732,0.173121,0.412288,0.513253,0.60261,16.36061,33.3982,68.170409,0.234223,0.277146,0.317828,0.184764,0.198667,0.208971,0.243536,0.478307,0.568453,0.647208,0.177523,0.422377,0.521572,0.608657,16.417246,33.673588,69.138656
4,50000,0.242808,0.28397,0.324056,0.194331,0.207658,0.217821,0.239146,0.481144,0.57774,0.663411,0.174124,0.425557,0.531927,0.626719,16.526109,33.697131,68.783153,0.232786,0.274711,0.315986,0.184062,0.197643,0.208099,0.246161,0.491066,0.585996,0.668718,0.18028,0.436523,0.541013,0.632531,16.60623,34.02409,69.790661
5,60000,0.239314,0.279658,0.318669,0.190433,0.203505,0.213398,0.244383,0.487947,0.584684,0.672246,0.178714,0.432982,0.539603,0.636589,16.448218,33.613307,68.569171,0.231358,0.273004,0.312909,0.182917,0.196409,0.206516,0.252625,0.498631,0.595114,0.681914,0.187847,0.44481,0.551054,0.647241,16.496471,33.856434,69.504092
6,70000,0.243419,0.284391,0.324461,0.193026,0.206302,0.216436,0.250861,0.504248,0.602947,0.689183,0.185544,0.451061,0.559811,0.655356,16.238531,33.122539,67.671304,0.232549,0.276038,0.316239,0.183504,0.197608,0.207789,0.262321,0.513069,0.61102,0.695803,0.197042,0.460695,0.568741,0.662609,16.25895,33.406403,68.623926
7,80000,0.242446,0.283238,0.323359,0.192495,0.205729,0.215877,0.255293,0.509188,0.609778,0.698555,0.190651,0.4567,0.567597,0.665774,16.183808,33.020304,67.454815,0.232042,0.27406,0.314464,0.183051,0.19665,0.20689,0.26482,0.519294,0.616835,0.703791,0.19933,0.46765,0.575226,0.671507,16.217727,33.290917,68.372852
8,90000,0.241104,0.281689,0.321216,0.191698,0.204856,0.214862,0.255744,0.499181,0.596892,0.686925,0.189585,0.445499,0.5532,0.652881,16.034675,32.878586,67.149747,0.230825,0.273274,0.313585,0.182027,0.195771,0.205975,0.261827,0.507565,0.605375,0.693827,0.195397,0.454648,0.56249,0.66051,16.096307,33.156761,68.11472
9,100000,0.231981,0.274211,0.313626,0.181594,0.19529,0.205276,0.284367,0.542229,0.640998,0.727037,0.225287,0.493436,0.602171,0.697418,15.728226,32.088426,65.709712,0.221688,0.263638,0.304304,0.17259,0.186185,0.196483,0.294374,0.553972,0.650073,0.734235,0.235016,0.506157,0.612119,0.705298,15.706833,32.260945,66.429521
10,110000,0.23569,0.276414,0.316896,0.18579,0.19896,0.209213,0.281107,0.534664,0.633631,0.722817,0.218238,0.484773,0.593962,0.692766,15.556641,31.942822,65.427607,0.228179,0.270316,0.310821,0.178502,0.192144,0.202407,0.290846,0.547705,0.644442,0.731257,0.227778,0.499107,0.605853,0.702071,15.567461,32.121113,66.204787
11,120000,0.232214,0.272782,0.312998,0.181832,0.194944,0.205148,0.280472,0.54069,0.640758,0.727756,0.220635,0.491509,0.601827,0.698139,15.723828,32.213573,65.91766,0.224376,0.266014,0.307,0.174648,0.188113,0.198503,0.290225,0.550189,0.649128,0.735364,0.2303,0.502005,0.611054,0.70663,15.733685,32.385485,66.693842
12,130000,0.230157,0.274434,0.316449,0.178717,0.193062,0.203699,0.287656,0.513281,0.605657,0.692175,0.22253,0.461008,0.563054,0.658787,14.906408,30.663479,62.879763,0.221189,0.266064,0.308328,0.170526,0.185028,0.195719,0.295277,0.519661,0.613942,0.69679,0.229141,0.468026,0.572281,0.664113,14.977547,30.957038,63.802527
13,140000,0.231956,0.273539,0.314099,0.181304,0.194788,0.205049,0.287063,0.555341,0.658245,0.746966,0.224911,0.507347,0.621111,0.719382,15.52616,31.87429,65.22641,0.221367,0.264949,0.305876,0.172067,0.186172,0.196539,0.29779,0.564529,0.664328,0.75168,0.23464,0.517686,0.627894,0.724614,15.537592,32.083981,66.078815
14,150000,0.235725,0.277257,0.319082,0.186611,0.200039,0.210637,0.277183,0.512815,0.613998,0.708971,0.210859,0.460366,0.572219,0.677413,15.179052,31.237662,64.040914,0.229811,0.273012,0.314287,0.180412,0.194389,0.20484,0.287571,0.523853,0.625007,0.716733,0.220635,0.472554,0.584422,0.685982,15.213533,31.492226,64.910342
