,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.203212,0.23773,0.271956,0.163722,0.17487,0.183528,0.118825,0.201321,0.235844,0.271566,0.052135,0.121252,0.155857,0.193596,17.639237,35.958318,73.487751,0.198435,0.234358,0.270223,0.158332,0.169939,0.179022,0.119898,0.201617,0.236027,0.271608,0.052637,0.121612,0.156155,0.19369,17.893924,36.63395,75.092778
1,20000,0.232635,0.272575,0.312791,0.186459,0.19942,0.209607,0.192288,0.362036,0.427497,0.487156,0.126061,0.294185,0.365338,0.431165,16.988953,34.501611,70.374879,0.226016,0.267112,0.305724,0.179442,0.19276,0.202527,0.199514,0.367131,0.432112,0.492012,0.132422,0.29995,0.370351,0.436601,17.080401,34.892134,71.493505
2,30000,0.240088,0.281104,0.320183,0.191829,0.205126,0.215008,0.217919,0.426819,0.509936,0.581254,0.151863,0.365432,0.456779,0.535561,16.616785,33.905385,69.335498,0.232719,0.274585,0.315047,0.184409,0.19799,0.208226,0.22619,0.436798,0.518122,0.589962,0.15968,0.376461,0.465833,0.545274,16.682539,34.23394,70.386457
3,40000,0.241078,0.281646,0.322034,0.192041,0.205162,0.215394,0.230241,0.457757,0.545969,0.625515,0.164599,0.400022,0.496789,0.584751,16.524216,33.705314,68.951107,0.233623,0.275328,0.315673,0.185019,0.198523,0.208725,0.239499,0.468131,0.5552,0.634209,0.174045,0.411333,0.506971,0.594401,16.587613,33.996318,69.910955
4,50000,0.241525,0.28236,0.322464,0.192345,0.205548,0.215702,0.241687,0.484475,0.579659,0.661365,0.176458,0.429207,0.534073,0.624432,16.451593,33.631923,68.590958,0.232059,0.274694,0.315301,0.18455,0.198352,0.208625,0.249012,0.494185,0.587831,0.670045,0.183821,0.439954,0.54308,0.634113,16.489873,33.894384,69.525471
5,60000,0.24316,0.284486,0.32403,0.194026,0.207396,0.217401,0.244227,0.489612,0.586899,0.673503,0.178651,0.434894,0.542094,0.637967,16.384851,33.467038,68.215261,0.232051,0.274458,0.315064,0.183533,0.197266,0.207519,0.252569,0.49897,0.595297,0.680418,0.186468,0.44517,0.551368,0.645549,16.426811,33.757928,69.192461
6,70000,0.241112,0.282584,0.321733,0.191857,0.205276,0.215191,0.248377,0.497304,0.594761,0.68063,0.182896,0.443165,0.550772,0.645941,16.232292,33.166931,67.812305,0.232769,0.276055,0.31618,0.183963,0.197982,0.208139,0.259372,0.506648,0.60337,0.689889,0.193753,0.453426,0.560313,0.656186,16.298384,33.452844,68.756956
7,80000,0.239021,0.281285,0.320863,0.190532,0.20423,0.214248,0.259979,0.514114,0.614407,0.70015,0.195601,0.461948,0.572563,0.667513,16.130057,32.97049,67.352631,0.232862,0.275565,0.314785,0.183957,0.197786,0.207701,0.269223,0.525137,0.623539,0.709691,0.204405,0.473995,0.582636,0.678087,16.165149,33.24105,68.310966
8,90000,0.239787,0.281138,0.320528,0.191046,0.204446,0.214402,0.252823,0.494891,0.592997,0.682041,0.185669,0.44069,0.548955,0.647492,16.061269,32.885491,67.288447,0.231899,0.27352,0.314067,0.182578,0.196074,0.206344,0.261743,0.505279,0.601973,0.690439,0.195319,0.452126,0.558809,0.656782,16.127966,33.195632,68.31475
9,100000,0.231689,0.272326,0.313479,0.182484,0.19561,0.20602,0.282321,0.533154,0.6279,0.7136,0.221778,0.483222,0.587555,0.682458,15.694523,32.153327,65.743518,0.224579,0.266166,0.306417,0.175635,0.1891,0.199292,0.293866,0.544981,0.638274,0.723776,0.23381,0.49624,0.599179,0.693815,15.693024,32.327128,66.487572
10,110000,0.236224,0.278109,0.317344,0.185949,0.199533,0.209465,0.278313,0.527833,0.625826,0.716945,0.214697,0.477034,0.585268,0.686202,15.603079,32.000921,65.426942,0.226726,0.268659,0.308632,0.177543,0.191138,0.201241,0.289251,0.53918,0.636552,0.725653,0.225131,0.489629,0.597127,0.69582,15.626841,32.2232,66.220847
11,120000,0.233341,0.274641,0.31496,0.182486,0.195858,0.206068,0.278284,0.541523,0.642113,0.730057,0.217862,0.492183,0.603268,0.700677,15.710377,32.14586,65.829796,0.222423,0.265684,0.306476,0.173616,0.187627,0.197949,0.290041,0.551643,0.651033,0.736324,0.228515,0.503493,0.613137,0.707648,15.724683,32.363492,66.657938
12,130000,0.228031,0.271061,0.313832,0.177305,0.19125,0.20207,0.288093,0.508553,0.596525,0.680729,0.22264,0.455651,0.552793,0.646113,14.92395,30.777272,63.074209,0.221214,0.266132,0.307956,0.169519,0.18409,0.194654,0.296322,0.517487,0.60608,0.688717,0.230755,0.465489,0.563414,0.654964,14.977598,31.019896,63.888042
13,140000,0.229658,0.271267,0.311784,0.180328,0.193796,0.204057,0.293273,0.560887,0.661746,0.749238,0.231522,0.513551,0.625012,0.721904,15.442234,31.688743,64.993709,0.223429,0.265506,0.306874,0.172518,0.186143,0.196622,0.301869,0.570838,0.67267,0.758976,0.240452,0.524423,0.637121,0.73265,15.443331,31.869016,65.771328
14,150000,0.237188,0.2794,0.320648,0.186109,0.199776,0.210232,0.275617,0.518334,0.61915,0.713741,0.208651,0.466444,0.577874,0.682724,15.246356,31.304148,64.158288,0.228281,0.270358,0.312376,0.178578,0.192201,0.202829,0.284156,0.526492,0.627308,0.720347,0.216718,0.475374,0.586976,0.689993,15.29598,31.561375,65.064392
15,160000,0.233324,0.275476,0.315072,0.184075,0.197698,0.207737,0.278228,0.53911,0.643369,0.73463,0.215058,0.489598,0.604662,0.705721,15.613512,32.03488,65.528615,0.227326,0.269488,0.309934,0.177803,0.191479,0.201709,0.288348,0.55081,0.652797,0.744227,0.225005,0.502522,0.615111,0.716327,15.637173,32.275368,66.352087
16,170000,0.232747,0.274366,0.31539,0.184197,0.197663,0.208053,0.285976,0.563047,0.670835,0.76235,0.224332,0.51612,0.634991,0.736426,15.56196,31.884263,65.298931,0.227343,0.26822,0.309317,0.177619,0.190885,0.201289,0.297098,0.576822,0.68142,0.770338,0.235392,0.531237,0.646724,0.745261,15.569354,32.079532,66.037132
17,180000,0.236215,0.277386,0.317369,0.187638,0.200984,0.211099,0.278609,0.546322,0.651471,0.744058,0.215684,0.497509,0.61356,0.716201,15.695597,32.192912,65.785813,0.229354,0.270925,0.310382,0.179643,0.19311,0.20308,0.288842,0.558742,0.663453,0.753345,0.225538,0.511217,0.626782,0.726431,15.710567,32.396532,66.544139
18,190000,0.238436,0.279615,0.320106,0.188594,0.201931,0.212179,0.284099,0.554974,0.663326,0.754474,0.221418,0.507379,0.626719,0.727669,15.574643,31.818596,65.096865,0.227478,0.269986,0.310601,0.178751,0.192512,0.202776,0.296237,0.566138,0.671018,0.762293,0.233481,0.5193,0.635194,0.736441,15.5692,32.004143,65.890497
