,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.181628,0.211129,0.240957,0.146823,0.156372,0.163931,0.097767,0.167575,0.198512,0.22794,0.033571,0.085785,0.11533,0.145722,18.042142,36.812816,74.88503,0.177311,0.208155,0.238433,0.142759,0.152741,0.160389,0.099955,0.168563,0.19775,0.228504,0.033712,0.086427,0.114249,0.145925,18.370959,37.560198,76.599785
1,20000,0.21174,0.245037,0.27915,0.171784,0.182567,0.191175,0.167688,0.304593,0.35601,0.399523,0.097315,0.230457,0.286086,0.334023,16.762952,34.011865,69.385107,0.205628,0.239058,0.272395,0.165941,0.176759,0.185203,0.171696,0.305849,0.35656,0.402642,0.100808,0.231898,0.286744,0.337563,16.956475,34.559534,70.857559
2,30000,0.220708,0.256465,0.291922,0.1771,0.188654,0.197626,0.197778,0.379552,0.445054,0.497671,0.129727,0.312921,0.384811,0.443024,16.472715,33.445558,68.227331,0.212086,0.248652,0.283671,0.169573,0.181396,0.190247,0.203325,0.383461,0.44823,0.499323,0.133878,0.317088,0.388257,0.444779,16.589863,33.89955,69.494169
3,40000,0.221723,0.258462,0.293987,0.178579,0.190455,0.199448,0.218004,0.418111,0.490671,0.548157,0.149058,0.355516,0.435411,0.499013,16.29484,33.27832,67.786836,0.21414,0.251027,0.287044,0.1715,0.18342,0.192546,0.223988,0.422388,0.493987,0.551304,0.154244,0.360169,0.439045,0.502507,16.407324,33.691694,69.035291
4,50000,0.222807,0.260226,0.296947,0.178227,0.190346,0.199646,0.228349,0.439056,0.515991,0.57853,0.160714,0.37867,0.463593,0.532757,16.063111,32.787552,67.12796,0.215813,0.253005,0.288379,0.172332,0.184377,0.193334,0.235717,0.44456,0.520028,0.581621,0.166291,0.384435,0.467791,0.536031,16.169701,33.195325,68.402568
5,60000,0.22156,0.258359,0.293299,0.176882,0.188793,0.197627,0.239019,0.453735,0.530571,0.594549,0.170567,0.394868,0.479588,0.550334,15.838081,32.335908,66.341584,0.214199,0.249954,0.285218,0.17074,0.182338,0.191266,0.24578,0.460269,0.535186,0.597612,0.176505,0.401886,0.484616,0.553749,15.912643,32.74867,67.635434
6,70000,0.221448,0.257868,0.292722,0.177388,0.189196,0.198028,0.242153,0.460072,0.539702,0.603286,0.173011,0.401745,0.489708,0.560078,15.737994,32.238889,66.167135,0.213616,0.250013,0.286249,0.170402,0.182174,0.191335,0.249308,0.466014,0.543767,0.60848,0.17934,0.408262,0.494172,0.565764,15.824724,32.662081,67.415968
7,80000,0.221233,0.259124,0.295364,0.176033,0.188321,0.197489,0.247205,0.468709,0.549371,0.6162,0.178385,0.411505,0.500533,0.574459,15.68143,32.171431,65.891116,0.213683,0.251078,0.287669,0.170117,0.182263,0.191517,0.251426,0.470417,0.552701,0.618529,0.18169,0.413103,0.504089,0.576997,15.761457,32.528386,67.160751
8,90000,0.218978,0.257765,0.294219,0.174982,0.187568,0.196796,0.248306,0.470629,0.55321,0.621733,0.179591,0.413432,0.504747,0.580537,15.680356,32.195469,66.068071,0.213379,0.249979,0.285218,0.169683,0.181538,0.190473,0.255081,0.474722,0.557034,0.624824,0.185794,0.417928,0.508898,0.583968,15.748466,32.593341,67.3348
9,100000,0.218849,0.25699,0.29354,0.175453,0.187851,0.197105,0.247869,0.470163,0.552306,0.620547,0.178839,0.413071,0.503822,0.579331,15.743364,32.303125,66.282719,0.212922,0.250638,0.285336,0.169343,0.181583,0.190363,0.253571,0.475202,0.557091,0.624993,0.183648,0.418539,0.509039,0.584265,15.800788,32.662081,67.545059
