,steps,loss,plain,smorl
0,200,11.59926986694336,10.889,0.71
1,400,11.242654800415039,10.648,0.595
2,600,10.872520446777344,10.416,0.457
3,800,11.093873023986816,10.582,0.512
4,1000,10.874101638793945,10.405,0.469
5,1200,10.695961952209473,10.263,0.433
6,1400,10.789520263671875,10.441,0.348
7,1600,10.823784828186035,10.402,0.421
8,1800,10.469156265258789,10.081,0.389
9,2000,10.289743423461914,9.923,0.367
10,2200,10.065765380859375,9.705,0.361
11,2400,9.741230010986328,9.356,0.385
12,2600,9.904157638549805,9.474,0.43
13,2800,9.933279991149902,9.462,0.471
14,3000,10.21519660949707,9.81,0.405
15,3200,10.040140151977539,9.617,0.423
16,3400,10.101396560668945,9.7,0.401
17,3600,10.120540618896484,9.678,0.442
18,3800,9.668479919433594,9.306,0.363
19,4000,9.622539520263672,9.186,0.436
20,4200,9.258907318115234,8.719,0.54
21,4400,9.34553337097168,8.827,0.518
22,4600,8.796571731567383,8.296,0.501
23,4800,9.240649223327637,8.798,0.443
24,5000,8.97264289855957,8.553,0.419
25,5200,8.549470901489258,8.134,0.416
26,5400,9.178994178771973,8.748,0.431
27,5600,9.16886043548584,8.746,0.422
28,5800,9.119138717651367,8.768,0.352
29,6000,8.92994213104248,8.592,0.338
30,6200,8.90378475189209,8.471,0.433
31,6400,8.689413070678711,8.136,0.554
32,6600,8.712860107421875,8.209,0.504
33,6800,8.396302223205566,7.909,0.487
34,7000,9.07744026184082,8.55,0.528
35,7200,8.213462829589844,7.76,0.453
36,7400,8.538268089294434,8.172,0.367
37,7600,8.104159355163574,7.538,0.566
38,7800,7.9757585525512695,7.585,0.391
39,8000,8.590614318847656,7.986,0.605
40,8200,8.147383689880371,7.532,0.615
41,8400,7.489159107208252,7.116,0.373
42,8600,7.30927038192749,6.872,0.437
43,8800,8.146098136901855,7.644,0.502
44,9000,8.066224098205566,7.521,0.545
45,9200,8.194173812866211,7.746,0.448
46,9400,8.1610689163208,7.721,0.44
47,9600,7.5092387199401855,7.01,0.5
48,9800,7.807968616485596,7.234,0.574
