,steps,loss,plain,smorl
0,200,11.247847557067871,10.681,0.566
1,400,10.858695030212402,10.477,0.382
2,600,10.649673461914062,10.264,0.386
3,800,10.396628379821777,9.984,0.412
4,1000,10.228561401367188,9.753,0.475
5,1200,9.991206169128418,9.422,0.569
6,1400,9.908232688903809,9.384,0.525
7,1600,9.905759811401367,9.318,0.588
8,1800,9.813882827758789,9.323,0.491
9,2000,9.632174491882324,9.002,0.63
10,2200,9.469978332519531,8.846,0.624
11,2400,9.599540710449219,9.03,0.57
12,2600,9.4531831741333,8.793,0.66
13,2800,9.563141822814941,8.944,0.619
14,3000,9.20328140258789,8.541,0.662
15,3200,9.03736686706543,8.322,0.716
16,3400,8.793000221252441,8.188,0.605
17,3600,8.99679183959961,8.341,0.655
18,3800,8.854116439819336,8.144,0.71
19,4000,8.759430885314941,7.956,0.803
20,4200,8.459954261779785,7.63,0.83
21,4400,8.426807403564453,7.567,0.86
22,4600,8.594407081604004,7.8,0.794
23,4800,8.504921913146973,7.738,0.767
24,5000,8.223837852478027,7.433,0.791
25,5200,8.19968318939209,7.416,0.784
26,5400,8.302030563354492,7.559,0.743
27,5600,7.926347732543945,7.078,0.849
28,5800,8.420173645019531,7.643,0.777
29,6000,8.40294361114502,7.67,0.733
30,6200,7.910011291503906,7.103,0.807
31,6400,8.226855278015137,7.464,0.763
32,6600,7.915664196014404,7.188,0.728
33,6800,7.896692752838135,7.117,0.78
34,7000,8.059028625488281,7.246,0.813
35,7200,7.905097484588623,7.233,0.672
36,7400,7.55997371673584,6.848,0.712
37,7600,7.684854507446289,6.904,0.781
38,7800,7.900740146636963,7.121,0.779
39,8000,7.500316619873047,6.612,0.888
40,8200,7.037520408630371,6.321,0.716
41,8400,6.952014446258545,6.232,0.72
42,8600,7.3447065353393555,6.505,0.84
43,8800,7.042497634887695,6.281,0.762
44,9000,7.186036586761475,6.311,0.876
45,9200,7.121129512786865,6.211,0.911
46,9400,7.350608825683594,6.353,0.998
47,9600,7.074437618255615,6.164,0.91
48,9800,7.577872276306152,6.863,0.715
49,10000,7.588466644287109,6.801,0.788
50,10200,6.869044303894043,6.06,0.809
51,10400,6.794855117797852,5.967,0.827
52,10600,6.973230361938477,6.265,0.708
53,10800,7.611818790435791,6.882,0.73
54,11000,6.779226779937744,6.163,0.616
55,11200,7.122379302978516,6.351,0.771
56,11400,7.02817440032959,6.192,0.836
57,11600,6.588386058807373,5.923,0.665
58,11800,6.497190952301025,5.625,0.872
59,12000,6.720629692077637,6.009,0.712
60,12200,6.212324619293213,5.378,0.834
61,12400,6.35085916519165,5.582,0.769
62,12600,6.749843120574951,5.885,0.865
63,12800,5.971829414367676,5.118,0.854
64,13000,6.706484794616699,6.028,0.678
65,13200,6.646684646606445,5.916,0.73
66,13400,6.682328701019287,5.824,0.858
67,13600,6.404628753662109,5.674,0.731
68,13800,6.95167350769043,6.119,0.833
69,14000,6.953241348266602,6.23,0.723
70,14200,6.3225908279418945,5.537,0.786
71,14400,6.960619926452637,6.21,0.75
72,14600,7.250000953674316,6.454,0.796
73,14800,6.592889308929443,5.764,0.829
74,15000,6.476004123687744,5.699,0.777
75,15200,6.542613506317139,5.895,0.648
76,15400,6.529143333435059,5.764,0.765
77,15600,5.688424587249756,4.906,0.782
78,15800,5.942869663238525,5.108,0.835
79,16000,6.066585540771484,5.33,0.737
80,16200,5.840005397796631,5.08,0.76
81,16400,5.788658142089844,5.046,0.743
82,16600,6.491806983947754,5.559,0.933
83,16800,5.879288673400879,5.182,0.697
84,17000,5.955827236175537,5.196,0.76
85,17200,6.053516387939453,5.281,0.773
86,17400,6.474680423736572,5.681,0.794
87,17600,6.137017250061035,5.478,0.659
88,17800,6.238255500793457,5.355,0.883
89,18000,6.553979396820068,5.783,0.771
90,18200,6.58493185043335,5.942,0.643
91,18400,6.000764846801758,5.351,0.65
92,18600,6.339713096618652,5.609,0.731
93,18800,6.224637508392334,5.453,0.772
94,19000,6.102306365966797,5.351,0.752
95,19200,5.513593673706055,4.889,0.624
96,19400,5.46136999130249,4.639,0.823
97,19600,5.794402599334717,5.111,0.683
98,19800,5.567272186279297,4.78,0.787
99,20000,5.3690338134765625,4.658,0.711
100,20200,5.827624797821045,5.114,0.713
101,20400,5.534628868103027,4.87,0.664
