,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.259288,0.307335,0.352086,0.203935,0.21951,0.230855,0.191498,0.332482,0.38699,0.437391,0.125732,0.262666,0.320816,0.376116,14.599908,30.027208,61.597658,0.256192,0.30427,0.347717,0.200004,0.215604,0.22659,0.193121,0.334091,0.388345,0.439959,0.127127,0.264499,0.322524,0.378826,14.828099,30.589761,62.989924
1,20000,0.274916,0.327335,0.378377,0.21355,0.230529,0.243454,0.235971,0.449331,0.534988,0.611359,0.1724,0.390576,0.484507,0.568913,14.496855,29.820744,61.08367,0.269936,0.322435,0.371359,0.208565,0.225568,0.237969,0.240586,0.452126,0.536809,0.614901,0.175941,0.393693,0.486481,0.572877,14.699673,30.332856,62.372903
2,30000,0.274563,0.327662,0.376879,0.212517,0.229736,0.242196,0.251538,0.492195,0.591825,0.679402,0.187377,0.438183,0.547592,0.644484,14.318161,29.4698,60.321383,0.266014,0.319046,0.369787,0.204835,0.222042,0.234898,0.257142,0.495766,0.59486,0.682874,0.192625,0.442021,0.551054,0.648291,14.459748,29.911109,61.533552
3,40000,0.265312,0.317232,0.365692,0.204281,0.221129,0.233402,0.265793,0.518927,0.62289,0.713544,0.201946,0.46776,0.582041,0.682379,13.877206,28.485654,58.392369,0.25669,0.30924,0.358883,0.195353,0.212377,0.224948,0.270889,0.52381,0.628634,0.719189,0.20663,0.472773,0.588245,0.688583,14.052373,28.903642,59.50803
4,50000,0.259976,0.311819,0.360003,0.200669,0.21745,0.229662,0.273923,0.529173,0.637724,0.731864,0.210029,0.478851,0.59838,0.702604,13.555055,28.011712,57.486524,0.253309,0.304642,0.353845,0.194162,0.210808,0.223274,0.278313,0.536513,0.643214,0.736507,0.214572,0.486872,0.604552,0.707805,13.693331,28.400317,58.563983
5,60000,0.253668,0.304254,0.351062,0.194126,0.210536,0.222385,0.284071,0.539773,0.647124,0.741673,0.220321,0.49046,0.60886,0.713617,13.139211,27.055541,55.439421,0.243589,0.29411,0.341208,0.186652,0.203023,0.214959,0.288333,0.54762,0.653475,0.744721,0.224332,0.499029,0.615785,0.716906,13.248159,27.396481,56.427424
6,70000,0.247498,0.296947,0.343247,0.190126,0.206164,0.217879,0.287162,0.54786,0.652445,0.745286,0.22369,0.499358,0.614735,0.717502,12.948908,26.662302,54.488928,0.238711,0.289005,0.335951,0.182875,0.199181,0.211081,0.294515,0.554099,0.659685,0.750565,0.230441,0.506157,0.622709,0.723376,13.05222,26.982508,55.493709
7,80000,0.241388,0.289899,0.336027,0.185897,0.201623,0.213313,0.29316,0.550302,0.655041,0.746274,0.228891,0.50199,0.617602,0.718645,12.606199,25.929065,53.541656,0.23555,0.283739,0.330119,0.180413,0.196011,0.207766,0.300725,0.557811,0.661449,0.752625,0.237021,0.510261,0.624745,0.725648,12.698241,26.233685,54.441541
8,90000,0.237584,0.286543,0.331139,0.183565,0.199425,0.210722,0.297917,0.556286,0.661986,0.755716,0.233293,0.508632,0.625341,0.729126,12.40807,25.49036,52.540275,0.231738,0.279352,0.324033,0.177441,0.192837,0.204129,0.303238,0.563851,0.669466,0.761686,0.239105,0.516872,0.633518,0.735658,12.466193,25.741408,53.422054
9,100000,0.23594,0.282533,0.326311,0.181321,0.196434,0.20752,0.299639,0.555411,0.660221,0.753077,0.235501,0.507598,0.623336,0.72618,12.362604,25.42909,52.103207,0.226827,0.273765,0.318758,0.173948,0.189156,0.200536,0.304861,0.563329,0.666431,0.756365,0.2397,0.516292,0.630354,0.729877,12.469671,25.755575,53.089403
