,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.258135,0.304495,0.35076,0.202818,0.217818,0.229528,0.18008,0.306625,0.355784,0.401711,0.112824,0.233888,0.286368,0.336607,14.632588,30.042602,61.482893,0.253698,0.300543,0.344234,0.199037,0.214201,0.22528,0.1819,0.307486,0.35656,0.402501,0.114202,0.234828,0.287135,0.337359,14.872238,30.614259,62.928447
1,20000,0.277343,0.331526,0.379711,0.215833,0.233394,0.245584,0.225385,0.422853,0.502428,0.574155,0.158834,0.361375,0.44835,0.527603,14.625428,30.118856,61.700557,0.271643,0.325131,0.374478,0.210259,0.227589,0.240082,0.228138,0.426735,0.506648,0.578078,0.161826,0.365761,0.453034,0.531974,14.791019,30.594977,62.922821
2,30000,0.278092,0.332395,0.382189,0.216166,0.233728,0.246352,0.243564,0.476458,0.573392,0.65802,0.177241,0.420262,0.527039,0.620672,14.513783,29.888917,61.247225,0.27166,0.325157,0.377428,0.209504,0.226868,0.24011,0.247629,0.481059,0.576173,0.660998,0.181126,0.425526,0.530141,0.624087,14.709135,30.347432,62.394384
3,40000,0.273273,0.326397,0.376311,0.212,0.22925,0.241892,0.262336,0.511983,0.617992,0.710693,0.196698,0.459661,0.576464,0.679058,13.852555,28.581496,58.632639,0.267839,0.319925,0.369668,0.206117,0.22298,0.235586,0.264283,0.516908,0.623285,0.715745,0.1977,0.46516,0.58237,0.684698,14.038206,29.070888,59.877813
4,50000,0.267438,0.32014,0.37039,0.207018,0.22409,0.236822,0.266287,0.524248,0.634774,0.728984,0.200442,0.472914,0.594949,0.699361,13.788575,28.392114,58.243134,0.262996,0.314168,0.363321,0.203172,0.219763,0.232231,0.270395,0.529046,0.636383,0.73271,0.204421,0.478225,0.596798,0.703544,13.967113,28.885076,59.465835
5,60000,0.26076,0.312963,0.36138,0.201175,0.218094,0.230355,0.277268,0.541664,0.650737,0.746697,0.212254,0.492402,0.612808,0.719053,13.378356,27.511277,56.473022,0.255017,0.306645,0.353515,0.196186,0.212951,0.224804,0.28177,0.546689,0.654068,0.747883,0.216139,0.497948,0.61649,0.720384,13.525368,27.955503,57.616152
6,70000,0.254882,0.306603,0.353729,0.196823,0.213583,0.225505,0.283859,0.547126,0.658514,0.755307,0.218677,0.498339,0.621377,0.728577,13.001227,26.691096,54.715798,0.251661,0.302005,0.3483,0.192699,0.208991,0.220739,0.288192,0.553478,0.664893,0.759781,0.223439,0.505311,0.62849,0.733575,13.12188,27.018719,55.725655
7,80000,0.252266,0.3023,0.349082,0.19481,0.211009,0.222859,0.286739,0.549243,0.65953,0.754291,0.221261,0.500768,0.62249,0.727496,12.845343,26.474659,54.224262,0.246885,0.296342,0.342797,0.189639,0.20569,0.217449,0.291594,0.552603,0.661012,0.75573,0.225381,0.504386,0.624103,0.729079,12.931005,26.804163,55.194609
8,90000,0.2473,0.294925,0.340605,0.1911,0.206554,0.218125,0.293683,0.555369,0.665909,0.762336,0.228186,0.507285,0.629508,0.736332,12.482126,25.637652,52.673554,0.241552,0.29045,0.336196,0.185247,0.201103,0.212693,0.300641,0.563287,0.670581,0.767275,0.234812,0.516073,0.634787,0.741846,12.555902,25.968903,53.679419
9,100000,0.245002,0.293032,0.338445,0.18976,0.205314,0.2168,0.299385,0.565686,0.674279,0.770733,0.233637,0.518736,0.638766,0.745684,12.259909,25.230757,51.611875,0.237655,0.285742,0.331023,0.183106,0.198686,0.210127,0.307133,0.571656,0.68262,0.776986,0.241392,0.525347,0.648087,0.75264,12.330043,25.553498,52.590732
