,steps,loss,plain,smorl
0,200,11.162211418151855,10.516,0.647
1,400,11.196582794189453,10.703,0.494
2,600,10.76087474822998,10.315,0.446
3,800,10.548337936401367,10.039,0.51
4,1000,10.328055381774902,9.855,0.473
5,1200,10.317056655883789,9.749,0.568
6,1400,10.082608222961426,9.55,0.533
7,1600,10.013854026794434,9.47,0.543
8,1800,10.17410945892334,9.493,0.682
9,2000,9.78542423248291,9.087,0.698
10,2200,9.733376502990723,9.022,0.711
11,2400,9.794570922851562,9.083,0.711
12,2600,9.380547523498535,8.698,0.683
13,2800,9.07837963104248,8.377,0.702
14,3000,8.846202850341797,8.107,0.739
15,3200,8.938392639160156,8.324,0.615
16,3400,9.047911643981934,8.3,0.748
17,3600,8.861690521240234,8.153,0.709
18,3800,8.774925231933594,7.998,0.777
19,4000,8.308955192565918,7.409,0.9
20,4200,8.745565414428711,8.08,0.665
21,4400,8.258445739746094,7.412,0.846
22,4600,8.495078086853027,7.736,0.759
23,4800,8.352585792541504,7.432,0.921
24,5000,8.592353820800781,7.776,0.817
25,5200,8.332964897155762,7.442,0.891
26,5400,8.25782299041748,7.41,0.847
27,5600,7.681588649749756,6.932,0.75
28,5800,8.236424446105957,7.35,0.886
29,6000,8.324886322021484,7.428,0.897
30,6200,8.1821928024292,7.32,0.862
31,6400,8.0550537109375,7.11,0.945
32,6600,8.468738555908203,7.495,0.974
33,6800,8.247309684753418,7.429,0.819
34,7000,7.753568649291992,6.996,0.757
35,7200,8.235700607299805,7.367,0.869
36,7400,8.03821849822998,7.26,0.778
37,7600,7.904324054718018,7.13,0.774
38,7800,7.230503559112549,6.232,0.998
39,8000,7.562121868133545,6.449,1.113
40,8200,6.912983417510986,6.034,0.879
41,8400,7.978816986083984,6.894,1.085
42,8600,7.355373859405518,6.521,0.835
43,8800,7.882303237915039,6.883,1.0
44,9000,6.987749099731445,6.208,0.78
45,9200,7.609308242797852,6.734,0.876
46,9400,7.130125522613525,6.208,0.922
47,9600,7.7371320724487305,6.781,0.956
48,9800,7.425185203552246,6.591,0.835
