,steps,loss,plain,smorl
0,200,11.359654426574707,10.843,0.517
1,400,11.101892471313477,10.585,0.517
2,600,10.852116584777832,10.434,0.418
3,800,10.62613582611084,10.139,0.487
4,1000,10.584271430969238,10.122,0.463
5,1200,10.106729507446289,9.581,0.526
6,1400,10.1693754196167,9.638,0.531
7,1600,10.153763771057129,9.596,0.558
8,1800,9.710386276245117,9.171,0.539
9,2000,9.557136535644531,8.939,0.619
10,2200,9.102132797241211,8.596,0.506
11,2400,9.815457344055176,9.215,0.601
12,2600,9.487829208374023,8.907,0.581
13,2800,9.330774307250977,8.761,0.57
14,3000,9.316752433776855,8.719,0.598
15,3200,8.837785720825195,8.336,0.502
16,3400,8.845125198364258,8.3,0.545
17,3600,8.958639144897461,8.414,0.545
18,3800,9.166284561157227,8.505,0.661
19,4000,8.267966270446777,7.472,0.796
20,4200,8.183160781860352,7.498,0.685
21,4400,8.546743392944336,7.809,0.738
22,4600,8.010322570800781,7.291,0.719
23,4800,8.00944709777832,7.277,0.733
24,5000,8.482969284057617,7.835,0.648
25,5200,8.168293952941895,7.402,0.766
26,5400,8.183817863464355,7.491,0.693
27,5600,7.806844234466553,6.994,0.813
28,5800,7.800513744354248,7.136,0.665
29,6000,8.193886756896973,7.544,0.65
30,6200,8.727649688720703,7.961,0.767
31,6400,7.692609786987305,7.033,0.66
32,6600,7.512224197387695,6.925,0.588
33,6800,7.757340431213379,7.007,0.751
34,7000,7.794766426086426,7.088,0.707
35,7200,7.654613971710205,7.043,0.612
36,7400,7.365221977233887,6.683,0.682
37,7600,8.061683654785156,7.345,0.717
38,7800,7.467653751373291,6.592,0.876
39,8000,7.025213241577148,6.205,0.82
40,8200,6.513154029846191,5.758,0.755
41,8400,7.670327663421631,6.807,0.863
42,8600,6.878661155700684,6.125,0.753
43,8800,7.041050910949707,6.134,0.907
44,9000,7.333296775817871,6.598,0.735
45,9200,7.248772621154785,6.374,0.875
46,9400,7.851961135864258,7.061,0.791
47,9600,7.1435418128967285,6.412,0.732
48,9800,6.8689751625061035,6.247,0.622
49,10000,7.180082321166992,6.473,0.707
50,10200,7.069161891937256,6.382,0.688
51,10400,7.058237075805664,6.426,0.632
52,10600,7.321160316467285,6.553,0.768
53,10800,7.2028608322143555,6.507,0.696
54,11000,7.207151412963867,6.468,0.74
55,11200,7.124942779541016,6.424,0.701
56,11400,7.183948516845703,6.484,0.7
57,11600,6.775432109832764,6.06,0.715
58,11800,6.565709114074707,5.77,0.796
59,12000,7.12731409072876,6.343,0.784
60,12200,6.446127891540527,5.592,0.855
61,12400,6.678428649902344,5.914,0.764
62,12600,5.847573280334473,5.049,0.799
63,12800,7.036505222320557,6.199,0.838
