,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.253944,0.302077,0.347611,0.199397,0.215009,0.22652,0.171936,0.293033,0.34047,0.383631,0.103612,0.21899,0.269339,0.316493,14.816038,30.466527,62.486524,0.250976,0.298455,0.341766,0.196416,0.211789,0.222766,0.175747,0.293175,0.339948,0.38356,0.107372,0.219131,0.268979,0.316461,15.056414,31.065773,63.924611
1,20000,0.279856,0.331948,0.379823,0.217988,0.234876,0.247007,0.228053,0.423234,0.50278,0.574874,0.162249,0.361829,0.44882,0.528449,14.639288,30.121567,61.821664,0.272995,0.326543,0.375501,0.210761,0.228112,0.240504,0.230523,0.426975,0.507212,0.576921,0.164379,0.365652,0.453708,0.530736,14.859247,30.63482,63.137377
2,30000,0.279168,0.333962,0.382731,0.216255,0.234009,0.246379,0.242745,0.473325,0.571572,0.658852,0.177116,0.416862,0.525081,0.621628,14.62865,30.126886,61.547537,0.272032,0.324548,0.375197,0.210659,0.227698,0.240522,0.245469,0.475922,0.573999,0.659784,0.178902,0.419588,0.527666,0.622615,14.821144,30.592983,62.788462
3,40000,0.270768,0.323936,0.37428,0.209696,0.226894,0.23965,0.258468,0.503416,0.607195,0.698385,0.192484,0.450183,0.564495,0.665523,14.116402,29.03447,59.390989,0.264881,0.318682,0.367293,0.203584,0.221014,0.233307,0.26283,0.505716,0.609637,0.702521,0.196337,0.452455,0.567159,0.67005,14.317768,29.511303,60.590374
4,50000,0.268118,0.321638,0.370821,0.207907,0.225253,0.237709,0.263309,0.513747,0.622057,0.718427,0.198061,0.461666,0.581038,0.687596,13.939958,28.796297,58.917404,0.260223,0.314709,0.362441,0.200193,0.21787,0.229939,0.267727,0.520324,0.627604,0.720361,0.201523,0.468716,0.587101,0.689836,14.127711,29.257876,60.092625
5,60000,0.256723,0.30909,0.357619,0.197224,0.214228,0.226513,0.275701,0.535017,0.643807,0.740445,0.210358,0.484961,0.605132,0.71216,13.465606,27.669718,56.621593,0.251061,0.302816,0.351986,0.192618,0.209405,0.221872,0.279809,0.540436,0.648224,0.744129,0.214588,0.490867,0.609957,0.716264,13.596461,28.104184,57.779664
6,70000,0.255243,0.304744,0.351621,0.196402,0.212443,0.224315,0.283817,0.543894,0.653263,0.7488,0.218567,0.49494,0.615597,0.721371,13.156242,27.139058,55.543395,0.24779,0.29777,0.34366,0.190836,0.207034,0.218652,0.286329,0.549074,0.65785,0.754319,0.220744,0.500564,0.620735,0.727559,13.282989,27.516571,56.565978
7,80000,0.250768,0.300063,0.347051,0.194328,0.210273,0.222174,0.285751,0.545715,0.654392,0.749068,0.220509,0.496679,0.616803,0.721622,12.951926,26.584616,54.315911,0.243369,0.292631,0.339298,0.187304,0.203239,0.215067,0.290719,0.550274,0.658584,0.754121,0.224802,0.501676,0.621315,0.727183,13.107304,27.025164,55.520356
8,90000,0.246405,0.294452,0.340752,0.190829,0.206398,0.218122,0.292158,0.549865,0.658443,0.753162,0.226682,0.501363,0.621236,0.726196,12.601442,26.02552,53.179359,0.237308,0.287052,0.333204,0.181977,0.198083,0.209782,0.296759,0.557048,0.663623,0.757071,0.231178,0.509337,0.627095,0.73052,12.721614,26.410393,54.275368
9,100000,0.24477,0.292137,0.337129,0.189802,0.205172,0.21656,0.295771,0.55472,0.663609,0.759301,0.230363,0.506533,0.62697,0.733011,12.528973,25.900731,52.944817,0.237384,0.284449,0.329763,0.182641,0.197867,0.209325,0.301558,0.56141,0.667913,0.764396,0.235517,0.514068,0.631826,0.738666,12.658091,26.293167,54.052373
