,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.256336,0.301956,0.346044,0.201693,0.216462,0.227609,0.169057,0.279667,0.323675,0.367287,0.100432,0.204343,0.250979,0.29843,14.845753,30.554953,62.542014,0.250063,0.296477,0.339577,0.197159,0.2122,0.223125,0.170553,0.280091,0.325693,0.367781,0.101686,0.204891,0.253172,0.298916,15.109503,31.186937,64.07677
1,20000,0.279959,0.332034,0.381535,0.2194,0.236274,0.248811,0.220445,0.407102,0.483529,0.552673,0.152552,0.343688,0.427343,0.503728,14.818851,30.460799,62.418708,0.272133,0.325867,0.37534,0.211103,0.228543,0.241079,0.223974,0.412494,0.488935,0.556343,0.15556,0.349469,0.433311,0.507786,15.020919,30.931618,63.642952
2,30000,0.282593,0.33471,0.385597,0.22031,0.237202,0.250079,0.239485,0.462697,0.558305,0.642565,0.17262,0.405129,0.510418,0.603487,14.711758,30.144684,61.74229,0.276427,0.329569,0.381139,0.214002,0.23121,0.244283,0.242251,0.467524,0.562525,0.646009,0.174922,0.410314,0.515008,0.607325,14.905636,30.598455,62.93975
3,40000,0.276706,0.330209,0.379229,0.215168,0.232514,0.244916,0.254615,0.496387,0.600957,0.693841,0.188708,0.442021,0.557383,0.660369,14.336675,29.359689,60.058508,0.270172,0.323382,0.372179,0.208972,0.226225,0.23859,0.255476,0.499492,0.603568,0.695436,0.188959,0.44575,0.560469,0.662171,14.518003,29.849325,61.256649
4,50000,0.27588,0.328161,0.377938,0.213763,0.230712,0.243305,0.258497,0.509569,0.619178,0.715209,0.191779,0.456794,0.577733,0.684103,14.112668,29.003017,59.350739,0.266757,0.319849,0.369161,0.205822,0.223023,0.235511,0.263408,0.514933,0.622523,0.717834,0.196353,0.462575,0.581367,0.686985,14.279051,29.421952,60.46159
5,60000,0.266629,0.319151,0.368222,0.206698,0.223735,0.236159,0.271481,0.527635,0.638175,0.735166,0.205157,0.476878,0.598772,0.706285,13.657904,28.083568,57.36378,0.261424,0.313551,0.362281,0.200818,0.217679,0.230039,0.275052,0.530924,0.64145,0.739739,0.208102,0.480293,0.602469,0.711314,13.784932,28.482662,58.428754
6,70000,0.263324,0.314108,0.361535,0.204168,0.220613,0.232623,0.274544,0.537063,0.652148,0.749774,0.208776,0.487139,0.614296,0.722452,13.376515,27.598169,56.023628,0.254856,0.306147,0.354733,0.196658,0.213297,0.225602,0.281135,0.544106,0.655959,0.752625,0.214447,0.495003,0.618573,0.725601,13.490078,27.934585,57.034626
7,80000,0.259142,0.310433,0.356914,0.200732,0.217345,0.22911,0.285144,0.549639,0.660616,0.759866,0.21863,0.501018,0.623649,0.733559,13.038818,26.752468,54.736153,0.250985,0.300965,0.349196,0.193113,0.209296,0.221527,0.288559,0.553238,0.664625,0.762307,0.222139,0.504935,0.628129,0.736347,13.141827,27.110833,55.701054
8,90000,0.252945,0.301646,0.347628,0.195165,0.210976,0.222605,0.287797,0.551092,0.661957,0.75988,0.220995,0.5026,0.6252,0.733731,12.812765,26.192093,53.744898,0.246091,0.295539,0.341623,0.18902,0.205067,0.216745,0.294911,0.556823,0.666008,0.761898,0.227543,0.509117,0.629617,0.735924,12.89776,26.520356,54.631905
9,100000,0.25088,0.298393,0.343867,0.194787,0.210183,0.22169,0.291057,0.555792,0.665458,0.763352,0.224958,0.507833,0.628975,0.737507,12.735693,26.029458,53.367719,0.242329,0.292158,0.339467,0.186518,0.20268,0.214647,0.296237,0.560492,0.669875,0.767657,0.229721,0.513081,0.633941,0.742347,12.827537,26.361395,54.374233
