,steps,loss
0,200,10.510701179504395
1,400,10.14101505279541
2,600,9.827675819396973
3,800,9.272870063781738
4,1000,8.916594505310059
5,1200,8.627738952636719
6,1400,8.137752532958984
7,1600,8.037408828735352
8,1800,7.800001621246338
9,2000,7.567071914672852
10,2200,7.735122203826904
11,2400,7.75279426574707
12,2600,7.785314083099365
13,2800,7.325361728668213
14,3000,7.835841655731201
15,3200,7.342059135437012
16,3400,7.163825988769531
17,3600,7.501320838928223
18,3800,7.3673787117004395
19,4000,5.76574182510376
20,4200,5.89791202545166
21,4400,5.916636943817139
22,4600,6.184892654418945
23,4800,5.837743759155273
24,5000,6.393400192260742
25,5200,6.643736362457275
26,5400,6.020394802093506
27,5600,5.928711414337158
28,5800,6.419284820556641
29,6000,6.103819847106934
30,6200,6.285460948944092
31,6400,6.3298821449279785
32,6600,5.718812465667725
33,6800,5.967232704162598
34,7000,6.319075107574463
35,7200,6.070831298828125
36,7400,6.044039726257324
37,7600,6.67263126373291
38,7800,4.650181770324707
39,8000,5.015938758850098
40,8200,5.373500347137451
41,8400,5.003231525421143
42,8600,4.865692615509033
43,8800,5.02892541885376
44,9000,5.437741756439209
45,9200,5.566577434539795
46,9400,5.58316707611084
47,9600,5.509701728820801
48,9800,5.563347816467285
49,10000,5.7013983726501465
50,10200,5.431864261627197
51,10400,5.358295917510986
52,10600,5.503480911254883
53,10800,5.442379474639893
54,11000,6.39692497253418
55,11200,5.408067226409912
56,11400,5.177516937255859
57,11600,4.692144870758057
58,11800,4.681534767150879
59,12000,4.631766319274902
60,12200,4.877352714538574
61,12400,5.205900192260742
62,12600,4.858414173126221
63,12800,5.0923261642456055
64,13000,5.091471195220947
65,13200,5.421688556671143
66,13400,5.083294868469238
67,13600,4.94036865234375
68,13800,5.003045558929443
69,14000,4.615306854248047
70,14200,5.017736911773682
71,14400,5.2388529777526855
72,14600,5.063040733337402
73,14800,5.380890846252441
74,15000,5.395078182220459
75,15200,5.416363716125488
76,15400,5.069668769836426
77,15600,4.113781452178955
78,15800,4.32774543762207
79,16000,4.3974738121032715
80,16200,4.745484352111816
81,16400,4.688905239105225
82,16600,4.653850078582764
83,16800,5.005107879638672
84,17000,4.561172008514404
85,17200,4.5350799560546875
86,17400,4.80542516708374
87,17600,5.011756420135498
88,17800,4.843329906463623
89,18000,4.602755069732666
90,18200,4.942481994628906
91,18400,4.934784889221191
92,18600,4.758434295654297
93,18800,5.159188747406006
94,19000,5.006777763366699
