,steps,loss,plain,smorl
299,60000,4.649552345275879,4.176,0.473
300,60200,4.629176139831543,4.159,0.47
301,60400,4.7757768630981445,4.244,0.531
302,60600,5.011180400848389,4.612,0.399
303,60800,4.5980095863342285,4.065,0.533
304,61000,5.054794788360596,4.531,0.523
305,61200,4.591389179229736,4.087,0.505
306,61400,5.0595808029174805,4.64,0.42
307,61600,4.786705493927002,4.318,0.469
308,61800,4.277973175048828,3.797,0.481
309,62000,4.05729341506958,3.551,0.506
310,62200,4.088962554931641,3.574,0.515
311,62400,4.418327808380127,3.951,0.467
312,62600,4.158228874206543,3.713,0.446
313,62800,4.37744140625,3.903,0.475
314,63000,4.09117317199707,3.529,0.562
315,63200,4.1408843994140625,3.721,0.42
316,63400,4.438398361206055,3.979,0.46
317,63600,4.756385326385498,4.323,0.433
318,63800,4.545272350311279,4.03,0.515
319,64000,4.405342102050781,3.854,0.551
320,64200,4.567490577697754,4.024,0.543
321,64400,4.931309700012207,4.39,0.542
322,64600,4.383725643157959,3.927,0.457
323,64800,4.297608375549316,3.829,0.469
324,65000,4.75788688659668,4.22,0.538
325,65200,4.489816188812256,3.984,0.506
326,65400,4.498322010040283,4.051,0.447
327,65600,4.554172992706299,4.108,0.447
328,65800,3.9603524208068848,3.502,0.458
329,66000,4.247738838195801,3.646,0.602
330,66200,4.546897888183594,4.079,0.468
331,66400,4.399883270263672,3.893,0.507
332,66600,4.649538993835449,4.221,0.428
333,66800,4.619917869567871,3.989,0.63
334,67000,4.483260154724121,4.015,0.468
335,67200,4.269649982452393,3.84,0.43
336,67400,4.377846717834473,3.881,0.497
337,67600,4.776309013366699,4.254,0.522
338,67800,4.508587837219238,4.014,0.495
339,68000,4.651763916015625,4.001,0.65
340,68200,4.666869163513184,4.066,0.601
341,68400,4.425602436065674,3.873,0.553
342,68600,4.206801891326904,3.754,0.453
343,68800,4.424936771392822,3.958,0.467
344,69000,4.733173847198486,4.162,0.571
345,69200,4.293163299560547,3.837,0.457
346,69400,4.687229633331299,4.229,0.458
347,69600,3.9415669441223145,3.423,0.519
348,69800,3.712635040283203,3.244,0.468
349,70000,4.36541223526001,3.856,0.51
350,70200,4.38821268081665,3.898,0.49
351,70400,4.7177839279174805,4.269,0.449
352,70600,3.9081225395202637,3.404,0.504
353,70800,4.605011940002441,4.116,0.489
354,71000,4.248312473297119,3.786,0.462
355,71200,4.321752071380615,3.848,0.474
356,71400,4.338720321655273,3.816,0.523
357,71600,4.521844863891602,4.047,0.475
358,71800,4.799410343170166,4.286,0.514
359,72000,4.319570541381836,3.839,0.481
360,72200,4.523856163024902,3.991,0.533
361,72400,4.75648307800293,4.24,0.517
362,72600,4.6450347900390625,4.061,0.584
363,72800,4.327552318572998,3.831,0.497
364,73000,4.588836669921875,4.153,0.435
365,73200,4.739975929260254,4.249,0.491
366,73400,4.001132965087891,3.518,0.483
367,73600,4.242824554443359,3.787,0.456
368,73800,4.009370803833008,3.509,0.5
369,74000,4.090828895568848,3.573,0.518
370,74200,3.7877068519592285,3.304,0.484
371,74400,4.07866096496582,3.627,0.452
