,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.255992,0.304202,0.347378,0.200618,0.216231,0.227157,0.191413,0.330111,0.387667,0.44106,0.126249,0.259877,0.321694,0.380174,14.410014,29.623792,60.783563,0.252599,0.299782,0.342552,0.197524,0.212821,0.223649,0.192881,0.330873,0.388204,0.442302,0.127236,0.260895,0.322211,0.381489,14.639883,30.223711,62.176759
1,20000,0.277085,0.328884,0.378058,0.21572,0.232496,0.244941,0.239598,0.456219,0.543781,0.621973,0.175596,0.398518,0.494235,0.580678,14.211221,29.400961,60.21925,0.269259,0.321015,0.370167,0.20868,0.225434,0.237878,0.24379,0.459324,0.54563,0.624711,0.179215,0.401949,0.496366,0.583717,14.388809,29.877199,61.351064
2,30000,0.274443,0.326603,0.376509,0.211613,0.228498,0.241107,0.256238,0.501764,0.603624,0.691949,0.192076,0.448444,0.56072,0.658395,14.019741,28.884212,59.346443,0.267045,0.32077,0.370023,0.20603,0.223422,0.235896,0.2594,0.508341,0.608762,0.699063,0.195382,0.455823,0.566422,0.666291,14.155892,29.333623,60.506291
3,40000,0.2644,0.316681,0.365442,0.203816,0.220746,0.233076,0.267896,0.518546,0.623455,0.715562,0.2037,0.466977,0.582652,0.684572,13.639237,28.147855,57.853577,0.257933,0.310052,0.360092,0.198015,0.214882,0.227568,0.271326,0.522244,0.627745,0.718935,0.206833,0.470909,0.587383,0.688301,13.842113,28.652568,59.137633
4,50000,0.258298,0.310054,0.360588,0.199193,0.215985,0.228798,0.275828,0.537162,0.644696,0.737904,0.213194,0.487608,0.606119,0.70934,13.341022,27.485092,56.679077,0.254645,0.306164,0.355823,0.195074,0.211811,0.224405,0.280797,0.542158,0.647138,0.740177,0.216875,0.493013,0.608813,0.711862,13.499949,27.941438,57.848353
5,60000,0.250983,0.30212,0.349194,0.193197,0.209767,0.221701,0.286414,0.547592,0.656185,0.751171,0.222468,0.499076,0.618824,0.724128,12.834757,26.535263,54.263796,0.244011,0.294913,0.342552,0.187367,0.203868,0.215922,0.290634,0.553591,0.661576,0.753726,0.226039,0.505483,0.624839,0.726932,12.995959,26.938625,55.390599
6,70000,0.246465,0.296724,0.342963,0.189292,0.205612,0.217333,0.291947,0.554833,0.660405,0.755801,0.228092,0.506846,0.623492,0.729173,12.537462,25.869534,53.056718,0.240174,0.29029,0.335647,0.184345,0.20057,0.212044,0.295743,0.558756,0.664822,0.759541,0.230896,0.51117,0.628443,0.733371,12.647709,26.22366,54.056823
7,80000,0.242067,0.291836,0.336457,0.187302,0.203425,0.214714,0.29261,0.553647,0.658048,0.752442,0.22817,0.505671,0.621001,0.725475,12.457526,25.768578,52.751036,0.236201,0.283443,0.329028,0.181433,0.196735,0.208263,0.29755,0.557161,0.661971,0.757692,0.232885,0.50954,0.625309,0.731256,12.608582,26.144333,53.797565
8,90000,0.238918,0.286629,0.330442,0.184011,0.199481,0.210555,0.299752,0.560027,0.665514,0.758835,0.235533,0.51247,0.629069,0.732509,12.17046,25.12842,51.409809,0.230648,0.278397,0.323314,0.176878,0.192364,0.203731,0.304014,0.566293,0.671033,0.763832,0.239888,0.519457,0.635226,0.738039,12.276903,25.433204,52.331117
9,100000,0.237937,0.28366,0.327929,0.183589,0.198451,0.209654,0.301925,0.564232,0.672388,0.765455,0.237773,0.517248,0.636761,0.739857,12.001432,24.774971,50.907789,0.228416,0.276055,0.320846,0.175667,0.191117,0.202446,0.310139,0.569963,0.676706,0.770395,0.245684,0.523498,0.641492,0.745355,12.097688,25.157887,51.9643
