,steps,loss,plain,smorl
0,200,8.524015426635742,8.4,0.124
1,400,8.015643119812012,7.859,0.156
2,600,7.942185878753662,7.753,0.19
3,800,7.647698879241943,7.394,0.254
4,1000,7.3098554611206055,7.083,0.227
5,1200,7.534599781036377,7.249,0.286
6,1400,7.0803656578063965,6.786,0.295
7,1600,7.182997226715088,6.922,0.261
8,1800,6.835122585296631,6.561,0.274
9,2000,6.8428850173950195,6.514,0.329
10,2200,7.013819694519043,6.748,0.266
11,2400,7.061431884765625,6.707,0.355
12,2600,6.742476463317871,6.476,0.266
13,2800,6.891862392425537,6.611,0.281
14,3000,6.814694404602051,6.554,0.261
15,3200,6.787008762359619,6.456,0.331
16,3400,6.798823833465576,6.455,0.344
17,3600,6.876545429229736,6.598,0.279
18,3800,6.39402961730957,6.082,0.312
19,4000,6.469627380371094,6.171,0.299
20,4200,6.1096673011779785,5.795,0.315
21,4400,6.316770076751709,6.005,0.312
22,4600,6.157988548278809,5.818,0.34
23,4800,6.637258529663086,6.301,0.337
24,5000,6.366354465484619,6.09,0.276
25,5200,6.131058692932129,5.776,0.355
26,5400,6.175518035888672,5.803,0.373
27,5600,6.424770832061768,6.11,0.315
28,5800,5.876511573791504,5.579,0.298
29,6000,6.2549638748168945,5.999,0.256
30,6200,6.097697734832764,5.81,0.287
31,6400,6.284156799316406,5.95,0.334
32,6600,6.186960697174072,5.83,0.357
33,6800,6.152779579162598,5.907,0.246
34,7000,6.048063278198242,5.774,0.274
35,7200,6.23004150390625,5.862,0.368
36,7400,5.48765230178833,5.182,0.306
37,7600,5.702398777008057,5.426,0.276
38,7800,6.147818565368652,5.855,0.293
39,8000,6.225102424621582,5.861,0.364
40,8200,5.807724475860596,5.553,0.255
41,8400,5.923432350158691,5.672,0.252
42,8600,5.994193077087402,5.676,0.318
43,8800,6.009401321411133,5.683,0.326
44,9000,5.8747711181640625,5.605,0.27
45,9200,5.867833137512207,5.612,0.256
46,9400,6.2370219230651855,5.87,0.367
47,9600,6.024265289306641,5.7,0.324
48,9800,6.084535598754883,5.821,0.263
49,10000,5.807026386260986,5.47,0.337
50,10200,5.9162702560424805,5.691,0.225
51,10400,6.0070343017578125,5.727,0.28
52,10600,5.682592868804932,5.396,0.287
53,10800,5.724608898162842,5.483,0.241
54,11000,6.02055549621582,5.691,0.329
55,11200,5.7651286125183105,5.463,0.302
56,11400,5.805998802185059,5.461,0.345
57,11600,5.839177131652832,5.551,0.288
58,11800,5.792069911956787,5.517,0.275
59,12000,5.675323963165283,5.438,0.237
60,12200,5.769229888916016,5.531,0.238
61,12400,5.722480297088623,5.517,0.206
62,12600,6.122467994689941,5.906,0.217
63,12800,5.7049736976623535,5.495,0.21
64,13000,5.940421104431152,5.712,0.229
65,13200,6.069520473480225,5.768,0.301
66,13400,5.6563639640808105,5.445,0.211
67,13600,5.714310169219971,5.519,0.195
68,13800,5.49898624420166,5.261,0.238
69,14000,5.8308234214782715,5.621,0.209
70,14200,5.892253875732422,5.626,0.266
71,14400,6.096216201782227,5.846,0.25
72,14600,5.519689083099365,5.239,0.281
73,14800,5.259764671325684,5.014,0.246
74,15000,5.815028190612793,5.581,0.234
75,15200,5.8654937744140625,5.56,0.306
76,15400,5.735633373260498,5.514,0.222
77,15600,5.404102325439453,5.133,0.271
78,15800,5.677989959716797,5.433,0.245
79,16000,5.67848014831543,5.355,0.324
80,16200,5.821533203125,5.585,0.236
81,16400,5.977274417877197,5.747,0.231
82,16600,5.523981094360352,5.265,0.259
83,16800,5.644103527069092,5.418,0.226
84,17000,5.482603073120117,5.247,0.236
85,17200,5.609086513519287,5.331,0.278
86,17400,5.784934997558594,5.526,0.258
87,17600,5.5593180656433105,5.359,0.201
88,17800,5.468926906585693,5.223,0.246
89,18000,5.635952472686768,5.392,0.244
90,18200,5.379453182220459,5.135,0.244
91,18400,5.3860907554626465,5.207,0.179
92,18600,5.819245338439941,5.582,0.237
93,18800,5.380284786224365,5.164,0.216
94,19000,5.311762809753418,5.114,0.198
95,19200,5.324194431304932,5.105,0.22
96,19400,5.472058296203613,5.253,0.219
97,19600,5.884047508239746,5.661,0.223
98,19800,5.579945087432861,5.327,0.253
99,20000,5.723438262939453,5.504,0.22
100,20200,5.43903923034668,5.166,0.273
101,20400,5.514871597290039,5.264,0.251
102,20600,5.2540740966796875,5.021,0.233
103,20800,5.820132732391357,5.602,0.218
104,21000,5.482419490814209,5.287,0.196
105,21200,5.947218418121338,5.759,0.188
106,21400,5.7352118492126465,5.496,0.239
107,21600,5.445435523986816,5.269,0.177
108,21800,5.51612663269043,5.27,0.247
109,22000,5.532779216766357,5.297,0.236
110,22200,5.329158306121826,5.052,0.277
111,22400,5.327986717224121,5.141,0.187
112,22600,5.265388011932373,4.997,0.268
113,22800,5.8445305824279785,5.618,0.226
114,23000,5.2694854736328125,5.034,0.235
115,23200,5.5299835205078125,5.263,0.267
116,23400,5.731752395629883,5.519,0.213
117,23600,5.75955867767334,5.584,0.175
118,23800,5.452666282653809,5.215,0.238
119,24000,5.724328994750977,5.446,0.278
120,24200,5.638823509216309,5.356,0.283
121,24400,5.42008638381958,5.153,0.267
122,24600,5.222947120666504,4.989,0.234
123,24800,5.554471015930176,5.274,0.281
124,25000,5.390743255615234,5.223,0.168
125,25200,5.53450345993042,5.325,0.21
126,25400,5.340271949768066,5.084,0.257
127,25600,5.443964004516602,5.265,0.179
128,25800,5.408360004425049,5.18,0.229
129,26000,5.494762420654297,5.257,0.238
130,26200,5.212333679199219,4.98,0.232
131,26400,5.27941370010376,5.103,0.176
132,26600,5.643292427062988,5.437,0.207
133,26800,5.325704097747803,5.035,0.29
134,27000,5.5109100341796875,5.284,0.227
135,27200,5.592142105102539,5.41,0.183
136,27400,5.5071868896484375,5.22,0.287
137,27600,5.282305717468262,5.067,0.215
138,27800,5.3239946365356445,5.088,0.236
139,28000,5.514323711395264,5.297,0.217
140,28200,5.537952423095703,5.331,0.207
141,28400,5.555633068084717,5.326,0.23
142,28600,5.609557151794434,5.458,0.151
143,28800,5.251771450042725,5.036,0.215
144,29000,5.35256814956665,5.123,0.23
145,29200,5.434459686279297,5.203,0.232
146,29400,5.479609489440918,5.21,0.269
147,29600,5.650371551513672,5.388,0.262
148,29800,5.324673652648926,5.145,0.179
149,30000,5.392438888549805,5.174,0.218
150,30200,5.743992805480957,5.563,0.181
151,30400,5.406061172485352,5.102,0.304
152,30600,5.48940896987915,5.237,0.253
153,30800,5.086611270904541,4.838,0.248
154,31000,5.486884593963623,5.25,0.237
155,31200,5.23856782913208,5.047,0.192
156,31400,5.366261959075928,5.176,0.19
157,31600,5.231203556060791,5.011,0.22
158,31800,5.091939449310303,4.913,0.179
159,32000,5.362059593200684,5.173,0.189
160,32200,5.281207084655762,5.068,0.214
161,32400,5.284034729003906,5.022,0.262
162,32600,5.2797160148620605,5.055,0.224
163,32800,5.041259765625,4.849,0.192
164,33000,5.345938682556152,5.15,0.196
165,33200,5.533173084259033,5.362,0.171
166,33400,5.454132080078125,5.278,0.176
167,33600,5.661500930786133,5.442,0.219
168,33800,5.534054756164551,5.283,0.251
169,34000,5.590593338012695,5.337,0.253
170,34200,5.133626937866211,4.899,0.235
171,34400,5.31883430480957,5.088,0.231
172,34600,5.606786251068115,5.404,0.203
173,34800,4.908087730407715,4.723,0.185
174,35000,5.502509117126465,5.328,0.174
175,35200,5.2493414878845215,5.039,0.21
176,35400,5.518725395202637,5.33,0.189
177,35600,5.16473913192749,4.993,0.172
178,35800,5.287102222442627,5.114,0.173
179,36000,4.967486381530762,4.768,0.2
180,36200,5.350770950317383,5.138,0.213
181,36400,5.332048416137695,5.046,0.286
182,36600,5.450811386108398,5.225,0.225
183,36800,5.209897518157959,5.023,0.187
184,37000,5.302196502685547,5.08,0.223
185,37200,5.586703300476074,5.359,0.228
186,37400,5.509758472442627,5.292,0.218
187,37600,5.228364944458008,5.044,0.185
