,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.290552,0.377419,0.450787,0.201714,0.229924,0.248542,0.161261,0.254513,0.289941,0.326942,0.092997,0.175425,0.212083,0.252403,10.95325,23.55955,49.4652,0.287938,0.376639,0.45037,0.199968,0.228753,0.247439,0.160437,0.254176,0.289754,0.325968,0.091458,0.174593,0.212042,0.251404,10.8387,23.3248,49.06335
1,10000,0.313653,0.408057,0.485023,0.218098,0.248757,0.268284,0.206202,0.330537,0.379148,0.422328,0.135813,0.257812,0.310365,0.358174,10.9942,23.87395,50.21755,0.313232,0.405162,0.482087,0.218483,0.248323,0.267829,0.203693,0.328552,0.379073,0.422141,0.132859,0.25544,0.310282,0.358008,10.8514,23.5665,49.718
2,15000,0.320875,0.417759,0.497358,0.222365,0.253836,0.274022,0.239795,0.389933,0.445847,0.495131,0.169392,0.322556,0.384388,0.439063,10.80865,23.6519,50.0817,0.31961,0.413609,0.493155,0.222393,0.252926,0.273079,0.238746,0.390458,0.446895,0.496068,0.168435,0.323264,0.385553,0.440103,10.6473,23.31625,49.44025
3,20000,0.327259,0.423395,0.502885,0.226794,0.258014,0.2782,0.256161,0.421841,0.4809,0.533181,0.186785,0.357925,0.423293,0.481338,10.87525,23.74625,50.2829,0.325942,0.41858,0.498743,0.22618,0.256242,0.276587,0.257097,0.420156,0.479702,0.533818,0.187159,0.356052,0.42192,0.482046,10.7416,23.4337,49.7331
4,25000,0.331317,0.428291,0.506339,0.230658,0.262105,0.281917,0.268257,0.446483,0.513557,0.570407,0.199143,0.385304,0.459535,0.522698,11.05575,24.0877,51.15735,0.326441,0.421538,0.502672,0.227772,0.258671,0.279266,0.267583,0.443188,0.507453,0.566587,0.198103,0.381725,0.452752,0.518454,10.89565,23.7674,50.5555
5,30000,0.330415,0.428029,0.507096,0.229043,0.260744,0.280837,0.279305,0.471013,0.536514,0.594749,0.210461,0.412433,0.485041,0.549744,10.96505,23.9996,50.81665,0.328083,0.424368,0.504486,0.228394,0.259638,0.279967,0.276983,0.465583,0.532732,0.59224,0.206924,0.406524,0.480839,0.546956,10.7972,23.67685,50.29765
6,35000,0.332669,0.430328,0.508367,0.230286,0.261976,0.281778,0.283275,0.481125,0.550483,0.60928,0.215204,0.423792,0.500562,0.565889,10.85755,23.7972,50.52765,0.328365,0.423751,0.503751,0.228973,0.259951,0.280252,0.281327,0.480189,0.550895,0.608007,0.212541,0.422835,0.501061,0.564474,10.70475,23.45775,49.93715
7,40000,0.332696,0.42931,0.508521,0.230294,0.26163,0.281766,0.294248,0.502996,0.57756,0.638903,0.226896,0.448009,0.530645,0.598802,10.70445,23.46655,49.7876,0.329644,0.425602,0.504541,0.229587,0.260726,0.280745,0.293836,0.501985,0.574938,0.635383,0.225898,0.446886,0.527774,0.59489,10.5811,23.2001,49.23695
8,45000,0.333057,0.431131,0.51018,0.23116,0.263027,0.283094,0.298592,0.504906,0.576174,0.638604,0.230308,0.450173,0.529147,0.598469,10.97425,23.97615,50.94385,0.330923,0.428052,0.508179,0.230452,0.261975,0.282289,0.297169,0.499513,0.573964,0.636544,0.22802,0.444098,0.526692,0.59618,10.83275,23.70155,50.40055
9,50000,0.332444,0.430103,0.51109,0.231349,0.263092,0.283672,0.308104,0.525541,0.599955,0.663696,0.241335,0.473016,0.555528,0.626347,10.7714,23.5912,50.01525,0.331114,0.426564,0.50601,0.22994,0.260914,0.281056,0.304734,0.519287,0.596397,0.66025,0.237091,0.466067,0.551575,0.622519,10.6447,23.3382,49.56625
10,55000,0.334608,0.432204,0.51137,0.231381,0.263092,0.2832,0.309565,0.523781,0.600367,0.666055,0.241626,0.471061,0.555986,0.628969,10.9213,23.9291,50.77955,0.332193,0.427408,0.506573,0.231401,0.262325,0.282383,0.311138,0.520673,0.596847,0.662385,0.242833,0.46769,0.552074,0.624891,10.77265,23.6226,50.24225
