,steps,loss,plain,smorl
0,200,8.654814720153809,8.337,0.318
1,400,8.222471237182617,7.879,0.343
2,600,8.256926536560059,7.874,0.383
3,800,7.896864414215088,7.54,0.357
4,1000,7.367358207702637,6.969,0.399
5,1200,7.572145938873291,7.247,0.325
6,1400,7.493100166320801,7.155,0.338
7,1600,7.232368469238281,6.799,0.434
8,1800,7.292094707489014,6.858,0.434
9,2000,7.161089897155762,6.671,0.491
10,2200,7.086566925048828,6.621,0.466
11,2400,7.219151020050049,6.814,0.405
12,2600,7.008108615875244,6.536,0.472
13,2800,6.911515712738037,6.539,0.372
14,3000,6.915166854858398,6.492,0.423
15,3200,6.75900411605835,6.374,0.385
16,3400,6.8507466316223145,6.464,0.386
17,3600,6.7581963539123535,6.279,0.479
18,3800,6.54505729675293,6.01,0.535
19,4000,6.593520164489746,6.205,0.388
20,4200,6.828248023986816,6.284,0.545
21,4400,7.053852558135986,6.566,0.488
22,4600,6.3135175704956055,5.84,0.473
23,4800,6.616978168487549,6.123,0.494
24,5000,6.3183207511901855,5.955,0.363
25,5200,6.7967095375061035,6.301,0.496
26,5400,6.6118245124816895,6.188,0.424
27,5600,6.490721702575684,6.085,0.406
28,5800,6.572763442993164,6.073,0.5
29,6000,6.245934963226318,5.822,0.424
30,6200,6.702914237976074,6.148,0.555
31,6400,6.449444770812988,6.025,0.424
32,6600,6.289905548095703,5.899,0.391
33,6800,6.4462175369262695,5.981,0.465
34,7000,6.348525047302246,5.904,0.444
35,7200,6.407732963562012,6.011,0.397
36,7400,6.132991790771484,5.736,0.397
37,7600,6.222029209136963,5.83,0.392
38,7800,6.111037254333496,5.603,0.508
39,8000,5.9962687492370605,5.516,0.481
40,8200,6.071428298950195,5.645,0.426
41,8400,6.396157741546631,5.89,0.506
42,8600,6.2048211097717285,5.809,0.396
43,8800,6.527098178863525,6.136,0.391
44,9000,5.835333347320557,5.445,0.391
45,9200,5.961174488067627,5.447,0.514
46,9400,6.52204704284668,6.13,0.392
47,9600,5.938362121582031,5.588,0.351
48,9800,5.973114490509033,5.591,0.382
49,10000,6.117241859436035,5.73,0.387
50,10200,6.120645523071289,5.751,0.369
51,10400,6.100852966308594,5.685,0.415
52,10600,5.891687393188477,5.518,0.374
53,10800,6.178779602050781,5.839,0.34
54,11000,6.057803630828857,5.688,0.37
55,11200,6.01539421081543,5.572,0.444
56,11400,5.988694190979004,5.599,0.389
57,11600,6.136340618133545,5.736,0.4
58,11800,6.260070323944092,5.803,0.457
59,12000,6.015104293823242,5.643,0.372
60,12200,5.546946048736572,5.149,0.398
61,12400,6.342771530151367,5.926,0.417
62,12600,5.910092353820801,5.52,0.39
63,12800,5.961230278015137,5.533,0.428
64,13000,5.677381992340088,5.261,0.417
65,13200,5.8242340087890625,5.43,0.394
66,13400,5.997929096221924,5.632,0.366
67,13600,5.844204902648926,5.472,0.372
68,13800,6.1414008140563965,5.765,0.376
69,14000,5.655592918395996,5.348,0.308
70,14200,5.754849433898926,5.418,0.337
71,14400,5.795910358428955,5.465,0.331
72,14600,5.583500862121582,5.174,0.409
73,14800,5.748564720153809,5.364,0.384
74,15000,6.004948139190674,5.634,0.371
75,15200,5.851212978363037,5.463,0.389
76,15400,5.942464828491211,5.497,0.446
77,15600,6.211381435394287,5.815,0.397
78,15800,5.907481670379639,5.492,0.416
79,16000,5.592446804046631,5.253,0.34
80,16200,5.731082916259766,5.336,0.395
81,16400,5.401128768920898,5.051,0.351
82,16600,5.9899163246154785,5.589,0.401
83,16800,5.785852432250977,5.392,0.394
84,17000,5.613399505615234,5.284,0.329
85,17200,6.077924728393555,5.743,0.335
86,17400,5.963688850402832,5.65,0.313
87,17600,5.744075298309326,5.424,0.32
88,17800,6.04232931137085,5.701,0.341
89,18000,5.502921104431152,5.152,0.351
90,18200,5.540972709655762,5.204,0.336
91,18400,5.341035842895508,4.998,0.343
92,18600,5.249079704284668,4.911,0.338
93,18800,5.665523529052734,5.339,0.327
94,19000,5.624781608581543,5.31,0.314
95,19200,5.703123092651367,5.369,0.334
96,19400,5.60003137588501,5.247,0.353
97,19600,5.6243977546691895,5.294,0.33
98,19800,5.633488655090332,5.314,0.32
99,20000,6.0997796058654785,5.691,0.409
100,20200,5.514484405517578,5.185,0.33
101,20400,5.55154275894165,5.247,0.305
102,20600,5.679380893707275,5.345,0.334
103,20800,5.921481132507324,5.558,0.363
104,21000,5.762259483337402,5.369,0.394
105,21200,5.579012393951416,5.21,0.369
106,21400,5.3963165283203125,5.071,0.325
107,21600,5.98790168762207,5.668,0.32
108,21800,5.600193500518799,5.255,0.345
109,22000,5.285432815551758,4.909,0.377
