,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.286585,0.372874,0.444908,0.198755,0.226806,0.245076,0.132724,0.211932,0.244963,0.276346,0.06566,0.129697,0.162984,0.196397,11.34255,24.2153,50.72515,0.284409,0.370959,0.443375,0.19762,0.225706,0.244084,0.1322,0.212156,0.243839,0.276009,0.065535,0.130071,0.161986,0.195939,11.2184,23.9211,50.1615
1,10000,0.313085,0.405569,0.482643,0.217412,0.24744,0.266983,0.179462,0.287993,0.329339,0.368999,0.107352,0.211126,0.255399,0.298964,11.1037,24.04715,50.65775,0.313677,0.404318,0.479809,0.218805,0.248256,0.267391,0.178189,0.286683,0.330088,0.368474,0.106021,0.209337,0.256148,0.298423,10.99685,23.79225,50.157
2,15000,0.323148,0.419157,0.497764,0.224189,0.25536,0.275302,0.220358,0.353494,0.404352,0.449405,0.148296,0.282237,0.338326,0.388258,10.98815,24.03985,50.8143,0.321951,0.414706,0.495205,0.22404,0.254206,0.274616,0.218972,0.353831,0.405438,0.449405,0.147256,0.28257,0.339533,0.388258,10.8646,23.74715,50.2405
3,20000,0.327584,0.424567,0.50202,0.227626,0.259106,0.278762,0.239495,0.389821,0.444499,0.492884,0.16752,0.322515,0.382849,0.436566,11.02705,24.07235,50.83765,0.327213,0.420921,0.498889,0.227564,0.257988,0.277754,0.239907,0.388173,0.44169,0.491798,0.169101,0.320767,0.379686,0.43536,10.9022,23.769,50.29275
4,25000,0.331858,0.428218,0.505491,0.230132,0.261455,0.281099,0.249494,0.411168,0.470452,0.521646,0.179919,0.346107,0.411642,0.468522,10.9435,23.929,50.6922,0.328628,0.422926,0.502726,0.228528,0.259148,0.279391,0.249757,0.411954,0.471051,0.521159,0.179212,0.346981,0.412308,0.467982,10.7935,23.635,50.20385
5,30000,0.331749,0.428336,0.50743,0.230665,0.262027,0.282099,0.270542,0.446446,0.509812,0.56786,0.20035,0.385304,0.455374,0.519869,10.7787,23.59845,50.00925,0.330243,0.425448,0.505466,0.229715,0.26059,0.280898,0.27013,0.444761,0.507677,0.563291,0.200141,0.383431,0.453002,0.514792,10.63015,23.3058,49.4452
6,35000,0.335446,0.432637,0.511054,0.233626,0.265182,0.28509,0.276946,0.460977,0.525803,0.581567,0.207007,0.401365,0.473224,0.535098,11.05465,24.21685,51.41655,0.332701,0.428279,0.50875,0.232023,0.263047,0.283464,0.274848,0.458355,0.524942,0.581754,0.20476,0.398494,0.472226,0.535306,10.91615,23.9088,50.94185
7,40000,0.335563,0.434007,0.513327,0.23317,0.265097,0.285223,0.289417,0.483072,0.550521,0.609205,0.220572,0.425748,0.500603,0.565805,10.9819,24.1174,51.15575,0.334189,0.429512,0.509004,0.233031,0.263986,0.284176,0.287132,0.479477,0.550109,0.608494,0.217326,0.421878,0.500146,0.565015,10.8513,23.81605,50.669
8,45000,0.334472,0.431789,0.510378,0.23313,0.264767,0.284715,0.292637,0.493484,0.562879,0.620403,0.223859,0.437523,0.514334,0.578247,10.6728,23.4058,49.72735,0.3334,0.429503,0.507643,0.232067,0.263274,0.283092,0.289754,0.490974,0.561456,0.619991,0.221529,0.434611,0.512753,0.577789,10.55405,23.134,49.28165
9,50000,0.337105,0.433259,0.513146,0.234606,0.265816,0.286092,0.297056,0.501011,0.573478,0.637031,0.227604,0.445637,0.52611,0.596721,11.11665,24.38115,51.69625,0.334579,0.430066,0.510392,0.233,0.264,0.284432,0.296719,0.499139,0.573103,0.634634,0.226813,0.44364,0.525694,0.594058,10.97945,24.0901,51.215
10,55000,0.33587,0.43316,0.511478,0.233244,0.264842,0.284727,0.302899,0.511872,0.584713,0.64542,0.235634,0.457746,0.538593,0.606042,10.5857,23.3511,49.49525,0.333872,0.429059,0.50817,0.232645,0.263541,0.283612,0.302374,0.507902,0.582428,0.642873,0.235218,0.453335,0.536055,0.603212,10.449,23.0664,49.04735
11,60000,0.338936,0.435576,0.515013,0.235084,0.26644,0.286592,0.310576,0.517602,0.589394,0.651599,0.242001,0.464195,0.543794,0.612907,11.0152,24.0725,51.27235,0.334706,0.430701,0.511055,0.233482,0.264627,0.285002,0.306606,0.514681,0.585574,0.648566,0.238339,0.46095,0.53955,0.609537,10.85405,23.80565,50.8114
12,65000,0.337457,0.43426,0.513245,0.234861,0.266269,0.286328,0.301887,0.518201,0.591679,0.654857,0.233928,0.464736,0.546332,0.616527,10.6203,23.37455,49.8427,0.335269,0.430891,0.511109,0.23395,0.264992,0.285333,0.302112,0.515842,0.589506,0.654221,0.233429,0.462198,0.543919,0.61582,10.49565,23.13635,49.41125
