,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.281473,0.364236,0.436207,0.195237,0.222148,0.240419,0.124073,0.198562,0.228897,0.258557,0.056381,0.114884,0.145134,0.176549,11.1565,23.9131,50.09885,0.278249,0.362794,0.434638,0.193776,0.221259,0.239471,0.123249,0.197326,0.228035,0.256198,0.056048,0.113511,0.144135,0.17426,11.0325,23.66755,49.6494
1,10000,0.311038,0.404135,0.478171,0.216435,0.246653,0.265418,0.180586,0.289641,0.331848,0.369485,0.108185,0.212499,0.257937,0.299505,11.00775,23.93815,50.43525,0.311109,0.400163,0.475963,0.21727,0.246166,0.265382,0.179987,0.288405,0.331473,0.369972,0.107436,0.211418,0.257604,0.300046,10.8875,23.64585,49.9171
2,15000,0.322066,0.416452,0.494671,0.223397,0.254043,0.273908,0.215677,0.347764,0.39615,0.443225,0.144385,0.276037,0.329297,0.381434,11.04515,24.06605,50.8618,0.320608,0.413726,0.491241,0.222841,0.253068,0.272716,0.214066,0.34694,0.396038,0.442439,0.143137,0.275205,0.329172,0.380518,10.9326,23.79695,50.34645
3,20000,0.326727,0.421339,0.500451,0.227081,0.25781,0.277882,0.234589,0.387911,0.442326,0.49045,0.164191,0.32031,0.380394,0.433862,11.00095,23.98275,50.64275,0.325035,0.419224,0.499333,0.226114,0.256718,0.277064,0.235001,0.386301,0.441315,0.489439,0.164482,0.318562,0.37927,0.432738,10.87795,23.726,50.1818
4,25000,0.330875,0.429355,0.507556,0.23043,0.262411,0.282243,0.251854,0.41716,0.474758,0.525841,0.181209,0.353056,0.416427,0.473183,10.99435,24.06185,51.02835,0.32998,0.426346,0.504813,0.23023,0.261492,0.281387,0.252153,0.414913,0.475283,0.527975,0.180918,0.350435,0.417052,0.475554,10.8802,23.81635,50.5876
5,30000,0.332489,0.429796,0.509296,0.230974,0.262576,0.282748,0.271403,0.450341,0.510561,0.563591,0.201098,0.389548,0.456248,0.515125,11.0383,24.1945,51.40745,0.330116,0.42641,0.505593,0.230376,0.261625,0.281728,0.268519,0.445585,0.508314,0.563254,0.198852,0.384222,0.453709,0.514751,10.90005,23.91935,50.93175
6,35000,0.33642,0.432087,0.512028,0.23375,0.264848,0.285131,0.275635,0.460715,0.526627,0.58284,0.206216,0.401157,0.474098,0.536512,11.07555,24.26935,51.43305,0.334135,0.429476,0.509086,0.232976,0.263934,0.284118,0.27335,0.458917,0.525092,0.582353,0.203345,0.399243,0.472392,0.535971,10.9322,23.9428,50.90905
7,40000,0.337033,0.435549,0.514084,0.234049,0.266039,0.285972,0.290353,0.485769,0.550858,0.608344,0.220821,0.42891,0.500978,0.564848,10.7621,23.64595,50.12615,0.334833,0.431136,0.508787,0.233533,0.264811,0.28449,0.289079,0.481312,0.54745,0.607071,0.219864,0.423959,0.497191,0.563434,10.6428,23.37335,49.6383
8,45000,0.335681,0.43288,0.512209,0.233539,0.265131,0.285281,0.29421,0.4909,0.557861,0.618006,0.224483,0.434569,0.5088,0.575584,10.69485,23.4689,49.8671,0.333772,0.428596,0.506981,0.232013,0.262821,0.282724,0.290727,0.490038,0.555389,0.616021,0.220946,0.433612,0.506013,0.573378,10.5528,23.2074,49.3515
9,50000,0.336168,0.43288,0.510757,0.233705,0.2651,0.284877,0.296008,0.497191,0.566025,0.62647,0.227978,0.441601,0.517871,0.584987,10.5824,23.25185,49.40595,0.334089,0.428369,0.50865,0.233003,0.263577,0.283957,0.293236,0.497678,0.566062,0.625009,0.2244,0.4421,0.517871,0.583365,10.44845,22.9697,48.88275
10,55000,0.33587,0.433169,0.513173,0.233627,0.265223,0.285546,0.30743,0.521759,0.594225,0.656131,0.23913,0.468855,0.549162,0.617942,10.64285,23.38705,49.69745,0.333681,0.430102,0.509385,0.231959,0.263282,0.283403,0.304209,0.517077,0.590892,0.65291,0.235301,0.463654,0.545458,0.614364,10.51115,23.1109,49.1845
11,60000,0.337277,0.434729,0.512885,0.234232,0.265943,0.285783,0.306456,0.519474,0.59269,0.653284,0.238505,0.466234,0.547539,0.61478,10.55175,23.18745,49.33345,0.336004,0.430973,0.510819,0.233562,0.264384,0.284648,0.303498,0.516328,0.594188,0.653247,0.235135,0.46278,0.549162,0.614738,10.41385,22.9202,48.82815
12,65000,0.337637,0.434341,0.513507,0.235042,0.266428,0.286515,0.309078,0.528163,0.599618,0.661486,0.240919,0.475846,0.555153,0.623892,10.5658,23.2529,49.3987,0.335886,0.433105,0.511771,0.234436,0.265955,0.28591,0.30758,0.524493,0.600142,0.660288,0.238921,0.471768,0.555736,0.622561,10.4357,22.9862,48.9119
13,70000,0.336916,0.434476,0.513056,0.234581,0.266293,0.286251,0.314958,0.532469,0.608157,0.670512,0.247119,0.480631,0.56464,0.63392,10.5241,23.17245,49.1752,0.333581,0.429331,0.510302,0.232099,0.263191,0.283725,0.312973,0.531121,0.603738,0.666317,0.245038,0.479133,0.55973,0.62926,10.3657,22.89805,48.6883
14,75000,0.336826,0.435071,0.513498,0.234971,0.266871,0.286768,0.31668,0.538312,0.610965,0.675642,0.248908,0.487122,0.567761,0.639621,10.58515,23.1981,49.4029,0.334162,0.430946,0.510002,0.233877,0.265284,0.285332,0.317841,0.536626,0.609243,0.67332,0.24949,0.485208,0.565847,0.637041,10.43455,22.91885,48.90415
15,80000,0.338602,0.438029,0.515103,0.23522,0.267534,0.287098,0.31683,0.542768,0.620253,0.684668,0.248825,0.492157,0.57808,0.649648,10.59225,23.2619,49.40405,0.335695,0.431191,0.511327,0.233594,0.264601,0.284959,0.314845,0.540147,0.619017,0.682346,0.247576,0.489202,0.576707,0.647069,10.4526,22.9728,48.9127
16,85000,0.335897,0.43306,0.512064,0.234061,0.265606,0.285699,0.319002,0.541832,0.618755,0.681859,0.252237,0.490992,0.576416,0.646528,10.54865,23.20985,49.3356,0.334534,0.429258,0.507943,0.233591,0.264327,0.2843,0.316306,0.540446,0.61692,0.67935,0.247701,0.489452,0.574377,0.64374,10.3821,22.89345,48.8009
17,90000,0.336285,0.434025,0.512668,0.234651,0.266398,0.286375,0.322186,0.551457,0.628492,0.693057,0.254151,0.501644,0.587234,0.658969,10.5566,23.20865,49.3858,0.334207,0.430265,0.509694,0.233284,0.264448,0.284606,0.321699,0.549697,0.626208,0.689873,0.253526,0.49973,0.584696,0.655432,10.42085,22.91815,48.85015
18,95000,0.336258,0.434602,0.513714,0.233573,0.265499,0.285576,0.324283,0.552842,0.629766,0.692907,0.257105,0.503391,0.588649,0.658802,10.62175,23.3606,49.71455,0.335405,0.431145,0.510129,0.233488,0.264586,0.2846,0.320575,0.548423,0.625983,0.692233,0.252528,0.49844,0.584446,0.658054,10.49125,23.08365,49.2506
19,100000,0.3366,0.434169,0.511821,0.23417,0.265856,0.285563,0.325069,0.553816,0.634821,0.701258,0.258311,0.50439,0.594266,0.668081,10.4553,22.9619,48.748,0.335396,0.429585,0.508097,0.23413,0.264715,0.284634,0.323534,0.554827,0.632986,0.697438,0.256273,0.50543,0.592227,0.663837,10.303,22.68135,48.246
20,105000,0.336916,0.432628,0.511631,0.234479,0.265563,0.285602,0.325968,0.560632,0.637068,0.702419,0.259227,0.511921,0.596763,0.669371,10.43905,23.01615,48.9258,0.334833,0.42895,0.508768,0.233533,0.264123,0.284361,0.324358,0.55625,0.63572,0.699835,0.25673,0.507011,0.595265,0.6665,10.31555,22.7165,48.4505
21,110000,0.336429,0.433674,0.513588,0.234216,0.265847,0.286138,0.327916,0.556213,0.634971,0.697064,0.260475,0.507053,0.594433,0.663421,10.49295,23.0546,48.99555,0.333291,0.430619,0.508805,0.233401,0.265047,0.28488,0.325594,0.556138,0.631451,0.696053,0.257479,0.506928,0.590521,0.662298,10.35845,22.8249,48.5426
22,115000,0.336411,0.434079,0.512479,0.234522,0.266255,0.286153,0.329002,0.56404,0.641001,0.702532,0.262431,0.515708,0.601132,0.669496,10.57805,23.16915,49.2002,0.334924,0.42983,0.507834,0.234242,0.265078,0.284881,0.327616,0.560445,0.638454,0.701371,0.260517,0.511671,0.598302,0.668206,10.4141,22.86695,48.7218
23,120000,0.338431,0.436685,0.514093,0.235857,0.267733,0.287397,0.330425,0.564115,0.641525,0.703543,0.263429,0.515749,0.601714,0.67062,10.4909,23.09725,49.09535,0.335178,0.431418,0.510184,0.234242,0.265484,0.285454,0.328365,0.559509,0.63572,0.700322,0.261391,0.510631,0.595265,0.667041,10.3432,22.82705,48.66765
24,125000,0.337547,0.434548,0.512668,0.234712,0.266213,0.286052,0.332297,0.569396,0.650476,0.712793,0.265343,0.521658,0.611659,0.680897,10.472,22.9602,48.7051,0.335369,0.430701,0.507707,0.233993,0.264932,0.284484,0.330013,0.563216,0.644409,0.709497,0.262805,0.514751,0.604918,0.677235,10.3447,22.7545,48.3351
25,130000,0.337917,0.436838,0.5143,0.235634,0.267749,0.287421,0.330425,0.567448,0.645682,0.710097,0.263596,0.519452,0.606333,0.677901,10.5203,23.08175,49.01325,0.335804,0.431862,0.508723,0.234648,0.265842,0.28534,0.331323,0.562917,0.642461,0.708037,0.263721,0.514459,0.602755,0.675613,10.37135,22.8298,48.5565
26,135000,0.337033,0.433989,0.512281,0.234942,0.266447,0.286289,0.331473,0.560894,0.640327,0.70549,0.263637,0.512296,0.600383,0.672783,10.49055,23.01515,48.9192,0.336394,0.431499,0.510039,0.234256,0.265179,0.285098,0.331511,0.561456,0.638379,0.703093,0.264012,0.512837,0.598219,0.67012,10.3607,22.7766,48.49265
27,140000,0.338259,0.434215,0.51275,0.23536,0.266517,0.286468,0.335967,0.565688,0.646206,0.710621,0.268922,0.517538,0.606915,0.678484,10.5192,23.08415,49.16545,0.335223,0.429276,0.507907,0.234055,0.264583,0.284508,0.334806,0.564452,0.643023,0.706988,0.268215,0.516124,0.603379,0.674448,10.3761,22.8254,48.69645
28,145000,0.336799,0.434233,0.512623,0.234143,0.265773,0.285725,0.334919,0.565388,0.645869,0.709647,0.2668,0.517164,0.606541,0.677402,10.58575,23.23045,49.3764,0.335659,0.431599,0.510528,0.234121,0.265287,0.285326,0.333046,0.566362,0.645195,0.709797,0.265094,0.518287,0.605792,0.677568,10.43985,22.987,48.896
29,150000,0.335464,0.43361,0.512019,0.234224,0.266101,0.285994,0.33563,0.571418,0.649989,0.713617,0.269588,0.523821,0.611118,0.681813,10.51055,23.00765,48.81295,0.334416,0.429104,0.507389,0.233106,0.26388,0.283734,0.336754,0.571493,0.651487,0.715265,0.270253,0.523946,0.612782,0.683643,10.36205,22.71545,48.2852
30,155000,0.337168,0.43435,0.513273,0.234716,0.26629,0.286324,0.335518,0.566774,0.643472,0.707175,0.268173,0.518662,0.603878,0.674656,10.5721,23.20065,49.22085,0.334661,0.430755,0.511145,0.233145,0.264381,0.284798,0.332297,0.561905,0.642911,0.707662,0.264095,0.513336,0.603254,0.675197,10.43875,22.95365,48.75625
31,160000,0.336339,0.433637,0.511442,0.234318,0.265901,0.285665,0.336454,0.562992,0.643847,0.706089,0.269047,0.514459,0.604294,0.673449,10.6157,23.23335,49.2734,0.333119,0.428396,0.508161,0.232032,0.263007,0.283273,0.33402,0.563516,0.644296,0.707138,0.266301,0.515208,0.604793,0.674614,10.44615,22.9333,48.764
32,165000,0.338169,0.434665,0.512416,0.2355,0.266849,0.286618,0.332073,0.563928,0.643173,0.705752,0.264095,0.515624,0.603545,0.673075,10.602,23.28425,49.52135,0.33623,0.431944,0.5111,0.234643,0.265709,0.285796,0.330649,0.565613,0.642311,0.70785,0.262805,0.517538,0.602588,0.675405,10.46505,22.9619,48.95455
33,170000,0.338782,0.436054,0.513669,0.235786,0.267415,0.287108,0.336229,0.565763,0.643809,0.706951,0.268215,0.51758,0.604252,0.674406,10.6938,23.41065,49.8122,0.337092,0.432161,0.510156,0.235012,0.265863,0.285647,0.332634,0.566062,0.643922,0.707513,0.264262,0.517913,0.604377,0.67503,10.5228,23.09875,49.2253
34,175000,0.335591,0.433674,0.511469,0.233068,0.264964,0.284705,0.343794,0.576174,0.654033,0.716014,0.275996,0.529189,0.615612,0.684476,10.52355,23.1818,49.3547,0.333817,0.430501,0.509594,0.232433,0.263847,0.283913,0.339787,0.575088,0.652573,0.716576,0.271751,0.527941,0.613989,0.6851,10.3649,22.86555,48.802
35,180000,0.33688,0.434783,0.51247,0.234063,0.265902,0.285626,0.34136,0.57741,0.656767,0.716538,0.273208,0.530562,0.618649,0.685058,10.5305,23.0851,48.9526,0.335614,0.431998,0.510057,0.234141,0.265449,0.285241,0.340724,0.57711,0.655868,0.71901,0.273333,0.530271,0.617651,0.687804,10.37235,22.8175,48.4617
