,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.288442,0.377473,0.449579,0.199505,0.228367,0.246653,0.149352,0.235563,0.268032,0.300277,0.080015,0.154662,0.1882,0.222777,11.21875,24.04045,50.33075,0.285942,0.372819,0.447684,0.198895,0.227105,0.24611,0.147704,0.236649,0.269568,0.301251,0.077893,0.155536,0.189739,0.2239,11.0454,23.7101,49.76985
1,10000,0.314032,0.407715,0.4846,0.218056,0.248473,0.267977,0.201595,0.324732,0.37147,0.414388,0.130529,0.250697,0.30171,0.349353,11.0947,23.99165,50.68335,0.310501,0.402132,0.480236,0.21625,0.245981,0.265789,0.197438,0.324919,0.371882,0.412965,0.127242,0.251071,0.302251,0.347772,10.95905,23.7034,50.16915
2,15000,0.323274,0.419472,0.497502,0.224188,0.255444,0.275254,0.233541,0.381132,0.434087,0.482548,0.163317,0.313028,0.371364,0.425082,11.00135,24.01705,50.8797,0.321515,0.415196,0.493572,0.223167,0.253545,0.273432,0.233016,0.380159,0.434312,0.480825,0.162152,0.312113,0.371656,0.423168,10.87545,23.7474,50.31785
3,20000,0.327061,0.423259,0.503264,0.226926,0.258201,0.278511,0.259831,0.427683,0.488278,0.541495,0.191112,0.364499,0.43149,0.490575,10.8664,23.77275,50.40185,0.324817,0.419787,0.500685,0.225985,0.256808,0.277328,0.258408,0.426447,0.48708,0.539061,0.189489,0.363209,0.430159,0.487871,10.7354,23.48105,49.8629
4,25000,0.331876,0.428363,0.505906,0.230347,0.261667,0.281331,0.267059,0.444424,0.509363,0.567186,0.196688,0.383015,0.454875,0.51912,10.9969,24.0819,50.8471,0.330088,0.425112,0.502472,0.22938,0.260208,0.279815,0.267321,0.44682,0.510598,0.565276,0.196813,0.385678,0.456289,0.516997,10.8726,23.7988,50.39675
5,30000,0.331253,0.428687,0.507538,0.229325,0.260972,0.280985,0.284848,0.476781,0.545015,0.601977,0.217784,0.418924,0.494487,0.557775,10.91915,23.8868,50.7528,0.328791,0.423942,0.503806,0.228642,0.259502,0.279738,0.283462,0.476594,0.542806,0.601191,0.215246,0.418674,0.492032,0.556901,10.7658,23.60745,50.25195
6,35000,0.331912,0.429039,0.509702,0.230061,0.261576,0.282074,0.290166,0.48839,0.556812,0.620066,0.222403,0.43174,0.507594,0.577872,10.8516,23.8403,50.6144,0.330787,0.426591,0.50641,0.22984,0.260939,0.281169,0.289267,0.487304,0.558348,0.617931,0.221529,0.430533,0.5093,0.5755,10.7385,23.57275,50.10775
7,40000,0.331921,0.430536,0.509377,0.230152,0.262173,0.282198,0.293836,0.502135,0.575238,0.636694,0.225815,0.447052,0.528066,0.596347,10.65735,23.39945,49.734,0.331576,0.427444,0.506119,0.230391,0.261515,0.281472,0.292937,0.501049,0.573141,0.635458,0.225274,0.445929,0.525735,0.594974,10.52905,23.10795,49.23565
8,45000,0.333796,0.430761,0.510171,0.232092,0.263539,0.283717,0.301401,0.511497,0.581529,0.642836,0.234344,0.45733,0.535056,0.603171,10.6838,23.4506,49.73055,0.330043,0.427344,0.507489,0.22971,0.261293,0.281626,0.298442,0.508089,0.578234,0.640177,0.231473,0.453626,0.531394,0.600216,10.5271,23.12255,49.1484
9,50000,0.334382,0.4327,0.511938,0.23211,0.264018,0.284126,0.302899,0.520598,0.594,0.654932,0.235967,0.467482,0.548954,0.61661,10.75095,23.62545,50.1306,0.332093,0.427553,0.508696,0.231371,0.262372,0.282962,0.301251,0.519287,0.591978,0.657067,0.233512,0.466067,0.546707,0.618982,10.6006,23.31805,49.62955
