,steps,loss,plain,smorl
0,200,8.979358673095703,8.697,0.282
1,400,8.2103271484375,7.824,0.386
2,600,7.593084335327148,7.054,0.539
3,800,7.060099124908447,6.578,0.482
4,1000,6.894866466522217,6.408,0.487
5,1200,6.939584255218506,6.453,0.486
6,1400,6.875027656555176,6.347,0.528
7,1600,6.67692756652832,6.144,0.533
8,1800,6.470467567443848,5.913,0.557
9,2000,6.641720771789551,6.054,0.588
10,2200,6.577411651611328,6.039,0.539
11,2400,6.31368350982666,5.662,0.651
12,2600,6.540958404541016,6.036,0.505
13,2800,6.106925964355469,5.585,0.522
14,3000,6.331541538238525,5.556,0.775
15,3200,6.3684210777282715,5.625,0.744
16,3400,6.243984222412109,5.57,0.674
17,3600,6.057744026184082,5.367,0.691
18,3800,5.766812801361084,5.196,0.57
19,4000,6.04384183883667,5.399,0.645
20,4200,5.879976749420166,5.253,0.627
21,4400,5.860969066619873,5.282,0.579
22,4600,5.456383228302002,4.942,0.514
23,4800,5.848590850830078,5.189,0.66
24,5000,5.94390869140625,5.319,0.625
25,5200,6.100976943969727,5.418,0.683
26,5400,5.8221869468688965,5.213,0.61
27,5600,5.509856224060059,4.935,0.575
28,5800,5.098038196563721,4.497,0.601
29,6000,5.516469478607178,4.84,0.677
30,6200,5.3025665283203125,4.689,0.614
31,6400,5.1271772384643555,4.455,0.672
32,6600,5.3973565101623535,4.741,0.657
33,6800,5.8636908531188965,5.22,0.643
34,7000,5.7827558517456055,5.073,0.71
35,7200,5.701756000518799,5.149,0.553
36,7400,5.760827541351318,5.121,0.64
37,7600,5.235189914703369,4.725,0.511
38,7800,5.897664546966553,5.255,0.643
39,8000,5.573529243469238,5.029,0.545
40,8200,5.425696849822998,4.803,0.623
41,8400,5.442578315734863,4.965,0.478
42,8600,5.144746780395508,4.538,0.606
43,8800,5.126601219177246,4.574,0.553
44,9000,5.245486736297607,4.583,0.663
45,9200,5.62660551071167,5.074,0.553
46,9400,5.513282775878906,4.884,0.629
47,9600,5.221299171447754,4.694,0.528
48,9800,5.016221046447754,4.472,0.544
49,10000,5.090657711029053,4.594,0.497
50,10200,5.072458267211914,4.588,0.485
51,10400,5.63700008392334,5.13,0.507
52,10600,5.3830718994140625,4.861,0.522
53,10800,5.144609451293945,4.663,0.482
54,11000,5.542172908782959,5.043,0.499
55,11200,5.220156192779541,4.719,0.501
56,11400,5.137312412261963,4.645,0.492
57,11600,5.0439372062683105,4.518,0.526
58,11800,4.8146796226501465,4.326,0.489
59,12000,4.952969074249268,4.54,0.413
60,12200,4.821972370147705,4.397,0.425
61,12400,5.097540378570557,4.61,0.487
62,12600,4.832840919494629,4.229,0.604
63,12800,5.142442226409912,4.639,0.503
64,13000,5.022351264953613,4.562,0.461
65,13200,5.1767354011535645,4.717,0.459
66,13400,4.90435266494751,4.474,0.43
67,13600,4.942415714263916,4.425,0.517
68,13800,4.9543938636779785,4.504,0.45
69,14000,5.12196159362793,4.647,0.475
70,14200,5.015530586242676,4.583,0.433
71,14400,4.682476043701172,4.17,0.513
72,14600,5.015614986419678,4.395,0.62
73,14800,5.031200885772705,4.571,0.46
74,15000,5.070030689239502,4.63,0.44
75,15200,4.664067268371582,4.177,0.487
76,15400,4.9853315353393555,4.473,0.512
77,15600,4.994626045227051,4.489,0.506
78,15800,5.283755302429199,4.755,0.529
79,16000,5.0005621910095215,4.475,0.526
80,16200,4.97563362121582,4.536,0.44
81,16400,5.19399356842041,4.735,0.459
82,16600,4.883481025695801,4.445,0.438
83,16800,4.97783899307251,4.51,0.468
84,17000,5.11150598526001,4.62,0.492
85,17200,4.540687084197998,4.039,0.502
86,17400,4.7319416999816895,4.288,0.444
87,17600,4.823635101318359,4.346,0.477
88,17800,4.716824531555176,4.253,0.464
89,18000,4.99324369430542,4.504,0.489
90,18200,5.059061527252197,4.642,0.417
91,18400,4.843844890594482,4.358,0.485
92,18600,4.918422698974609,4.398,0.521
93,18800,4.49814510345459,4.008,0.49
