,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.366916,0.476713,0.564485,0.253188,0.288849,0.311128,0.165306,0.27762,0.322186,0.363381,0.095147,0.200108,0.248056,0.293134,12.561743341404359,26.65496368038741,54.842009685230025,0.36457,0.47627,0.567681,0.252352,0.288616,0.311839,0.166729,0.276384,0.322111,0.36252,0.096228,0.198819,0.248014,0.292219,12.475870494807575,26.463042150274894,54.51069028711057
1,10000,0.38165,0.49571,0.587012,0.263894,0.300977,0.32417,0.215564,0.365066,0.424612,0.478092,0.143469,0.295421,0.361168,0.420468,12.738498789346247,26.993946731234868,55.43038740920097,0.378548,0.492097,0.586782,0.261364,0.298285,0.322336,0.213954,0.363793,0.423264,0.47723,0.143136,0.294299,0.359671,0.419512,12.501527183872938,26.623091020158828,54.792302993280394
2,15000,0.380721,0.496694,0.589996,0.263058,0.300765,0.324444,0.244851,0.41113,0.478803,0.538873,0.172371,0.346405,0.421258,0.487961,12.679176755447942,26.720338983050848,54.68038740920097,0.378918,0.494776,0.590313,0.262041,0.299701,0.323954,0.242941,0.40937,0.478691,0.53936,0.171123,0.344409,0.421134,0.488502,12.502138057422114,26.421502748930973,54.31276725717776
3,20000,0.384579,0.499361,0.592937,0.266924,0.30415,0.327893,0.257659,0.432964,0.510973,0.579545,0.184805,0.370483,0.45698,0.533123,12.384987893462469,26.390435835351088,54.073849878934624,0.385296,0.498128,0.591759,0.266194,0.302801,0.32656,0.256835,0.436072,0.511984,0.580818,0.183931,0.374142,0.458103,0.534537,12.259010384850336,26.091020158827124,53.54734270006109
4,25000,0.379125,0.495819,0.588073,0.262656,0.300564,0.323981,0.267208,0.455397,0.534117,0.605123,0.19466,0.395351,0.48268,0.561525,12.630750605326876,26.819612590799032,54.68583535108959,0.378234,0.49462,0.588273,0.26219,0.299997,0.323771,0.2641,0.455209,0.533967,0.606322,0.190959,0.395143,0.482513,0.562856,12.49480757483201,26.45571166768479,54.23335369578497
5,30000,0.379934,0.493699,0.584804,0.263368,0.300336,0.323481,0.282301,0.473073,0.553929,0.626882,0.21013,0.415021,0.504678,0.585686,12.30871670702179,26.15314769975787,53.37046004842615,0.376328,0.491503,0.582848,0.260764,0.298146,0.321355,0.27953,0.470714,0.552917,0.627856,0.207386,0.412359,0.503556,0.586768,12.193646915088577,25.973121563836287,53.20525351252291
6,35000,0.37543,0.487851,0.579929,0.25987,0.296333,0.319718,0.287469,0.484084,0.566362,0.643023,0.216326,0.427163,0.518485,0.60361,12.316585956416464,26.10048426150121,53.19794188861985,0.373986,0.486594,0.581166,0.258434,0.295018,0.319015,0.287432,0.481537,0.5661,0.641488,0.215827,0.42446,0.518194,0.601905,12.079413561392792,25.786194257788637,52.83628588882102
7,40000,0.376534,0.488146,0.579929,0.260197,0.296428,0.319739,0.295146,0.493446,0.580743,0.658677,0.223687,0.437643,0.534453,0.620992,12.211864406779661,25.84261501210654,52.68341404358353,0.375331,0.487479,0.579451,0.259308,0.295719,0.319068,0.291776,0.494345,0.581867,0.656018,0.220402,0.438641,0.535701,0.61804,12.137446548564448,25.579108124618205,52.28405620036652
8,45000,0.371736,0.485216,0.575863,0.257855,0.294673,0.317692,0.295933,0.494308,0.578646,0.658153,0.224144,0.438599,0.532125,0.62041,12.46912832929782,26.319612590799032,53.44733656174334,0.372069,0.485204,0.57712,0.257878,0.294575,0.317925,0.290989,0.493147,0.580406,0.658715,0.218905,0.437186,0.534079,0.621034,12.218692730604765,25.967623701893707,53.15271838729383
9,50000,0.36861,0.478724,0.569491,0.254861,0.290668,0.313749,0.297393,0.500674,0.58475,0.664857,0.225101,0.445586,0.538903,0.627854,12.513922518159806,26.296610169491526,53.69854721549637,0.366789,0.480204,0.571347,0.253188,0.290026,0.313179,0.29421,0.498614,0.585649,0.670811,0.220776,0.443299,0.539901,0.634466,12.368356750152719,26.094685400122174,53.30788026878436
10,55000,0.366872,0.479587,0.569698,0.254114,0.290711,0.313589,0.304771,0.509775,0.598195,0.675904,0.233168,0.455691,0.553832,0.640121,12.225786924939467,25.86682808716707,52.68583535108959,0.367327,0.47924,0.571381,0.254924,0.291296,0.314708,0.304509,0.511834,0.600067,0.680024,0.233834,0.45802,0.555911,0.644696,12.123396456933415,25.631032376298105,52.22968845448992
11,60000,0.367495,0.480484,0.569425,0.255487,0.292203,0.314804,0.306082,0.515654,0.604262,0.684181,0.23583,0.462178,0.560569,0.649312,12.265738498789347,25.934624697336563,52.6773607748184,0.366139,0.477985,0.570058,0.253531,0.28981,0.313187,0.306344,0.519137,0.607183,0.688188,0.235164,0.466087,0.563813,0.653761,12.089798411728772,25.55467318265119,52.10018326206475
12,65000,0.367703,0.478057,0.569261,0.254876,0.290697,0.313841,0.304022,0.514606,0.602314,0.681784,0.232212,0.461014,0.558406,0.64665,12.49818401937046,26.30871670702179,53.37409200968523,0.3667,0.47812,0.570282,0.253642,0.289816,0.313214,0.304022,0.516478,0.602764,0.683095,0.232711,0.463135,0.558905,0.648106,12.274893097128894,25.973121563836287,52.9132559560171
