,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.363505,0.473346,0.562014,0.251268,0.286982,0.309475,0.147854,0.247397,0.289379,0.326717,0.078139,0.167131,0.211794,0.252506,12.743341404358354,27.043583535108958,55.34443099273608,0.362227,0.473333,0.563097,0.250712,0.286785,0.309588,0.148978,0.246236,0.288068,0.32668,0.079594,0.165967,0.210172,0.252547,12.585827733659132,26.757483200977397,54.89065363469762
1,10000,0.384142,0.496628,0.588073,0.265484,0.302042,0.325258,0.200921,0.336529,0.388922,0.438844,0.127542,0.263817,0.321537,0.376887,12.806295399515738,27.211259079903147,55.75121065375303,0.380375,0.494463,0.588329,0.263764,0.300826,0.324676,0.199199,0.334769,0.385627,0.436484,0.126128,0.261779,0.317877,0.374267,12.670128283445326,26.88515577275504,55.320708613317045
2,15000,0.382524,0.496934,0.589395,0.264653,0.301782,0.325284,0.224852,0.375665,0.439892,0.496592,0.151537,0.306857,0.378051,0.441011,12.917070217917676,27.276634382566584,55.82990314769976,0.381877,0.497366,0.591994,0.263968,0.301485,0.325497,0.22474,0.377537,0.438357,0.496667,0.151162,0.308853,0.376346,0.441095,12.719609040928528,27.054367745876604,55.57299938912645
3,20000,0.388164,0.504389,0.596784,0.270044,0.307721,0.331199,0.247959,0.414913,0.483634,0.547262,0.17366,0.350439,0.426623,0.497276,12.400726392251816,26.34140435835351,54.08111380145279,0.387874,0.502533,0.596175,0.268706,0.30597,0.329753,0.244326,0.410756,0.481612,0.544341,0.170125,0.345864,0.424377,0.494033,12.266951740989615,26.166768478924862,53.825901038485036
4,25000,0.384262,0.499601,0.592182,0.26681,0.304269,0.327778,0.256573,0.437083,0.510187,0.5758,0.183141,0.375057,0.456107,0.528964,12.571428571428571,26.81779661016949,54.65314769975787,0.382101,0.497825,0.591524,0.265523,0.303111,0.326913,0.257996,0.436259,0.510561,0.576736,0.184722,0.374142,0.456523,0.530004,12.435552840562003,26.48320097739768,54.29138668295663
5,30000,0.382328,0.496431,0.588521,0.265304,0.302382,0.325775,0.266796,0.456895,0.533331,0.601528,0.193662,0.396931,0.481806,0.557533,12.513922518159806,26.52784503631961,54.16949152542373,0.381003,0.494855,0.589282,0.263702,0.30071,0.324672,0.270242,0.454048,0.532132,0.599805,0.197239,0.393854,0.480476,0.55562,12.470983506414171,26.40073304825901,54.16004886988394
6,35000,0.379639,0.492879,0.584291,0.262502,0.299292,0.322504,0.275822,0.460153,0.539697,0.612613,0.203227,0.400591,0.488876,0.569842,12.537530266343826,26.435835351089587,54.030266343825666,0.378985,0.492355,0.58676,0.261862,0.298696,0.322661,0.274624,0.458393,0.538087,0.61104,0.200815,0.398761,0.487088,0.568096,12.430665852168602,26.34453268173488,53.89920586438607
7,40000,0.376928,0.490135,0.582323,0.260981,0.297773,0.321176,0.283499,0.474309,0.557486,0.636544,0.210338,0.416434,0.508629,0.596415,12.429782082324456,26.29903147699758,53.61138014527845,0.37736,0.489452,0.584193,0.261291,0.297723,0.321784,0.27923,0.476219,0.558123,0.635084,0.206387,0.418555,0.509377,0.594794,12.350641417226633,26.10690287110568,53.417837507635916
8,45000,0.378229,0.490004,0.582651,0.262123,0.298419,0.321949,0.287769,0.48296,0.563853,0.643023,0.214081,0.425957,0.515698,0.60361,12.446125907990314,26.298426150121067,53.76876513317191,0.376295,0.491772,0.583061,0.261628,0.299126,0.322312,0.285372,0.481088,0.565276,0.640589,0.211752,0.423837,0.517279,0.600907,12.329260843005498,26.162492364080634,53.52107513744655
9,50000,0.375638,0.489403,0.578115,0.260792,0.29772,0.320233,0.290877,0.487791,0.569058,0.643735,0.217616,0.43128,0.521479,0.6044,12.546004842615012,26.520581113801452,54.0181598062954,0.373246,0.487457,0.580045,0.258151,0.295216,0.31873,0.28702,0.483297,0.567186,0.642237,0.213249,0.426249,0.5194,0.602736,12.337813072693953,26.11606597434331,53.57299938912645
