,steps,loss,plain,smorl
0,200,8.779170989990234,8.481,0.298
1,400,7.785793304443359,7.388,0.398
2,600,6.889939308166504,6.555,0.335
3,800,7.644865989685059,7.091,0.554
4,1000,7.2015790939331055,6.731,0.471
5,1200,6.534561634063721,6.064,0.471
6,1400,6.683198928833008,6.189,0.495
7,1600,6.796871185302734,6.237,0.56
8,1800,6.798679351806641,6.273,0.526
9,2000,6.297634124755859,5.799,0.499
10,2200,6.566544532775879,6.062,0.504
11,2400,6.138972759246826,5.632,0.507
12,2600,6.012468338012695,5.58,0.432
13,2800,6.114995002746582,5.641,0.474
14,3000,5.694849014282227,5.193,0.501
15,3200,5.736922740936279,5.121,0.616
16,3400,5.912097454071045,5.395,0.517
17,3600,5.744833469390869,5.203,0.542
18,3800,5.933926582336426,5.403,0.531
19,4000,5.730564117431641,5.187,0.544
20,4200,5.828252792358398,5.289,0.539
21,4400,5.704362392425537,5.095,0.609
22,4600,5.867841720581055,5.315,0.553
23,4800,5.701418399810791,5.113,0.589
24,5000,5.953306198120117,5.356,0.598
25,5200,5.8089985847473145,5.172,0.637
26,5400,5.61254358291626,5.039,0.574
27,5600,6.075864791870117,5.476,0.6
28,5800,5.67067289352417,5.058,0.613
29,6000,5.551628112792969,4.927,0.625
30,6200,5.757143020629883,5.067,0.691
31,6400,5.3331990242004395,4.762,0.571
32,6600,5.335080623626709,4.809,0.527
33,6800,5.441960334777832,4.925,0.517
34,7000,5.442373275756836,4.934,0.509
35,7200,5.146507740020752,4.644,0.503
36,7400,5.247696876525879,4.716,0.532
37,7600,5.6335930824279785,5.123,0.511
38,7800,5.45949125289917,4.922,0.538
39,8000,5.447798728942871,4.975,0.473
40,8200,5.428813457489014,4.96,0.469
41,8400,5.679932117462158,5.236,0.444
42,8600,5.037206649780273,4.543,0.495
43,8800,5.147037982940674,4.677,0.47
44,9000,4.986871719360352,4.497,0.489
45,9200,4.704931735992432,4.274,0.431
46,9400,5.278016090393066,4.864,0.414
47,9600,4.956995010375977,4.506,0.451
48,9800,5.314049243927002,4.834,0.48
49,10000,4.886757850646973,4.46,0.427
50,10200,5.238699436187744,4.777,0.462
51,10400,5.330399036407471,4.771,0.56
52,10600,5.0755934715271,4.663,0.412
53,10800,5.074043273925781,4.657,0.417
54,11000,4.965712070465088,4.532,0.433
55,11200,4.925920009613037,4.501,0.425
56,11400,5.221827030181885,4.85,0.371
57,11600,5.13228178024292,4.682,0.45
58,11800,4.9522929191589355,4.473,0.479
59,12000,5.0728936195373535,4.53,0.543
60,12200,4.877854347229004,4.457,0.421
61,12400,4.954988479614258,4.516,0.439
62,12600,4.838235855102539,4.351,0.487
63,12800,4.865218162536621,4.412,0.453
64,13000,4.888383388519287,4.459,0.43
65,13200,5.055495738983154,4.598,0.457
66,13400,4.9772844314575195,4.533,0.445
67,13600,4.89698600769043,4.542,0.355
68,13800,4.900040626525879,4.498,0.402
69,14000,5.088993072509766,4.617,0.472
70,14200,5.0613861083984375,4.631,0.43
71,14400,4.940174102783203,4.465,0.475
72,14600,4.923215866088867,4.523,0.4
73,14800,4.741926193237305,4.33,0.412
74,15000,4.794508457183838,4.363,0.432
75,15200,4.603328704833984,4.252,0.351
76,15400,4.991393089294434,4.589,0.403
77,15600,4.582367420196533,4.199,0.383
78,15800,5.107773303985596,4.76,0.348
79,16000,5.163090229034424,4.757,0.406
80,16200,4.91686487197876,4.581,0.336
81,16400,4.920880317687988,4.471,0.45
82,16600,4.910863876342773,4.582,0.329
83,16800,4.748921871185303,4.302,0.447
84,17000,4.801302433013916,4.416,0.386
85,17200,4.468748569488525,4.071,0.398
86,17400,4.731316089630127,4.358,0.374
87,17600,4.832335472106934,4.364,0.468
88,17800,4.615950107574463,4.215,0.401
89,18000,4.938258647918701,4.482,0.457
90,18200,4.5214457511901855,4.143,0.378
91,18400,4.969690322875977,4.505,0.465
92,18600,4.345158576965332,3.963,0.382
93,18800,4.941171169281006,4.544,0.398
94,19000,4.610766887664795,4.253,0.358
95,19200,4.871243000030518,4.42,0.451
96,19400,4.497156620025635,4.104,0.393
97,19600,4.6887688636779785,4.287,0.401
98,19800,4.483049392700195,4.105,0.378
99,20000,4.584211349487305,4.111,0.473
100,20200,4.614571571350098,4.249,0.366
101,20400,4.602261066436768,4.2,0.403
102,20600,4.581830978393555,4.187,0.395
103,20800,4.484142780303955,4.132,0.352
104,21000,4.911771297454834,4.518,0.394
105,21200,4.85103702545166,4.448,0.403
106,21400,4.448965072631836,4.008,0.441
107,21600,4.544622898101807,4.141,0.404
108,21800,4.673278331756592,4.299,0.375
109,22000,4.8674235343933105,4.426,0.442
110,22200,4.897918224334717,4.464,0.434
111,22400,4.522177696228027,4.173,0.349
112,22600,4.68436861038208,4.362,0.322
113,22800,4.564525127410889,4.162,0.403
114,23000,4.684807300567627,4.244,0.44
115,23200,4.643861293792725,4.241,0.403
116,23400,4.742456436157227,4.36,0.382
117,23600,4.448648929595947,4.064,0.385
118,23800,4.241394996643066,3.83,0.412
119,24000,4.896183490753174,4.437,0.459
120,24200,4.758503437042236,4.349,0.41
121,24400,4.493642807006836,4.029,0.465
122,24600,4.475614547729492,4.073,0.402
123,24800,4.643548965454102,4.218,0.425
124,25000,4.452798843383789,4.027,0.426
125,25200,4.613376140594482,4.265,0.349
126,25400,4.5798020362854,4.224,0.355
127,25600,4.7831573486328125,4.39,0.394
128,25800,4.607677459716797,4.208,0.4
129,26000,4.40015983581543,4.051,0.349
130,26200,4.546973705291748,4.138,0.409
131,26400,4.32594633102417,3.929,0.397
132,26600,4.962979793548584,4.591,0.372
133,26800,4.768093109130859,4.387,0.381
134,27000,4.554205417633057,4.128,0.426
135,27200,4.760826110839844,4.386,0.374
136,27400,4.678110122680664,4.23,0.448
137,27600,4.418396949768066,4.021,0.397
138,27800,4.586241245269775,4.227,0.359
139,28000,4.554019451141357,4.146,0.409
140,28200,4.643564701080322,4.2,0.444
141,28400,4.666714191436768,4.312,0.355
142,28600,4.280855178833008,3.913,0.368
143,28800,4.651670932769775,4.235,0.417
144,29000,4.294249057769775,3.903,0.392
145,29200,4.333185195922852,3.983,0.35
146,29400,4.440439701080322,4.036,0.404
147,29600,4.097513675689697,3.763,0.335
148,29800,4.395618438720703,4.021,0.374
149,30000,4.471963882446289,4.014,0.458
150,30200,4.781390190124512,4.346,0.436
151,30400,4.255706310272217,3.844,0.412
152,30600,4.90089750289917,4.5,0.4
153,30800,4.748224258422852,4.335,0.413
154,31000,4.557606220245361,4.232,0.326
155,31200,4.629363536834717,4.299,0.331
156,31400,4.275918006896973,3.875,0.401
157,31600,4.276463508605957,3.888,0.389
158,31800,4.2046918869018555,3.799,0.406
159,32000,4.3789896965026855,3.992,0.387
160,32200,4.454171180725098,4.068,0.386
161,32400,4.487459182739258,4.094,0.394
162,32600,4.756533622741699,4.352,0.404
163,32800,4.379258155822754,3.973,0.406
164,33000,4.67848014831543,4.307,0.372
165,33200,4.27405309677124,3.942,0.333
166,33400,4.379752159118652,3.982,0.398
167,33600,4.4607110023498535,4.133,0.327
168,33800,4.866184711456299,4.486,0.381
169,34000,4.526132106781006,4.126,0.4
170,34200,4.8128252029418945,4.344,0.469
171,34400,4.47318172454834,4.139,0.334
172,34600,4.1937689781188965,3.812,0.382
173,34800,4.538254737854004,4.168,0.371
174,35000,4.500735759735107,4.159,0.341
175,35200,4.316007614135742,3.989,0.327
176,35400,4.499948501586914,4.179,0.321
177,35600,4.784719944000244,4.312,0.473
178,35800,5.034425258636475,4.651,0.383
179,36000,4.644707202911377,4.279,0.366
180,36200,4.409989356994629,3.994,0.416
181,36400,4.367567539215088,4.025,0.343
182,36600,4.413237571716309,4.044,0.369
183,36800,4.769092082977295,4.363,0.406
184,37000,4.384890079498291,3.936,0.449
185,37200,4.096702575683594,3.708,0.389
186,37400,4.302586555480957,3.927,0.375
187,37600,4.408848762512207,4.044,0.365
188,37800,4.373954772949219,4.035,0.339
189,38000,4.737527847290039,4.336,0.402
190,38200,4.49965238571167,4.051,0.449
191,38400,4.453558921813965,4.118,0.335
192,38600,4.312862873077393,4.003,0.31
193,38800,4.622323989868164,4.176,0.446
194,39000,4.38373327255249,4.037,0.347
195,39200,4.7320427894592285,4.321,0.411
196,39400,4.126029014587402,3.725,0.401
197,39600,4.777998447418213,4.331,0.447
198,39800,4.582618713378906,4.233,0.349
199,40000,4.4713850021362305,3.93,0.541
200,40200,4.185685634613037,3.783,0.403
201,40400,4.322300910949707,3.952,0.37
202,40600,4.190618991851807,3.743,0.448
203,40800,4.093908786773682,3.767,0.327
204,41000,4.456730365753174,3.966,0.49
205,41200,4.381617546081543,4.056,0.326
206,41400,4.4095587730407715,4.016,0.394
207,41600,4.348711967468262,4.025,0.324
208,41800,4.671633243560791,4.277,0.395
209,42000,4.4773383140563965,4.134,0.343
210,42200,4.383097171783447,3.941,0.442
211,42400,4.311837673187256,3.948,0.363
212,42600,4.285122871398926,3.911,0.374
213,42800,4.193018436431885,3.849,0.344
214,43000,4.059149265289307,3.6,0.46
215,43200,4.366212844848633,3.999,0.367
216,43400,4.483074188232422,4.099,0.384
217,43600,4.41631555557251,4.021,0.395
218,43800,4.43473482131958,4.037,0.398
219,44000,4.388328552246094,4.059,0.329
220,44200,4.423635959625244,4.084,0.339
221,44400,4.215883255004883,3.911,0.304
222,44600,4.25298547744751,3.878,0.375
223,44800,4.469772815704346,4.038,0.432
224,45000,4.352764129638672,3.877,0.476
225,45200,4.203405857086182,3.915,0.289
226,45400,4.608259677886963,4.274,0.334
227,45600,4.310775279998779,3.983,0.328
228,45800,4.388782978057861,3.962,0.427
229,46000,4.205844402313232,3.861,0.345
230,46200,4.374465465545654,3.941,0.433
231,46400,4.356908321380615,4.008,0.349
232,46600,4.448159694671631,4.109,0.339
233,46800,4.380370140075684,4.018,0.362
234,47000,4.4821391105651855,4.035,0.448
235,47200,4.2613701820373535,3.879,0.383
236,47400,4.440835475921631,4.073,0.368
237,47600,4.447231292724609,4.042,0.406
238,47800,4.456319332122803,4.06,0.396
239,48000,4.280869960784912,3.858,0.423
240,48200,4.387387752532959,4.027,0.36
241,48400,4.5244879722595215,4.142,0.383
242,48600,3.9895853996276855,3.635,0.355
243,48800,3.8714921474456787,3.487,0.384
244,49000,4.334909915924072,3.913,0.421
245,49200,4.1017656326293945,3.756,0.346
246,49400,4.290022850036621,3.929,0.361
247,49600,4.137036323547363,3.682,0.455
248,49800,4.270884990692139,3.955,0.315
249,50000,4.6615519523620605,4.282,0.379
250,50200,4.251108646392822,3.863,0.389
251,50400,4.2822136878967285,3.935,0.347
252,50600,4.410428047180176,4.07,0.341
253,50800,4.297234058380127,3.982,0.315
254,51000,4.748238563537598,4.34,0.408
255,51200,4.450902462005615,4.036,0.415
256,51400,4.1400017738342285,3.682,0.458
257,51600,4.48930025100708,4.076,0.413
258,51800,4.374415874481201,3.976,0.398
259,52000,4.169137477874756,3.784,0.386
260,52200,4.192626476287842,3.804,0.388
261,52400,4.195373058319092,3.784,0.411
262,52600,4.3792266845703125,4.073,0.306
263,52800,4.217852592468262,3.83,0.388
264,53000,4.264089584350586,3.83,0.434
265,53200,4.360905170440674,4.007,0.354
266,53400,4.351248264312744,3.924,0.427
267,53600,4.752082824707031,4.29,0.462
268,53800,4.803520679473877,4.384,0.419
269,54000,4.378418445587158,3.942,0.436
270,54200,4.095611572265625,3.722,0.374
271,54400,4.268824577331543,3.87,0.399
272,54600,4.3848466873168945,4.033,0.352
273,54800,4.339003086090088,3.939,0.4
274,55000,4.244753837585449,3.903,0.342
275,55200,4.314803123474121,3.956,0.358
276,55400,4.271944046020508,3.855,0.417
277,55600,4.265294551849365,3.893,0.373
278,55800,3.9976046085357666,3.678,0.32
279,56000,4.300725936889648,3.896,0.405
280,56200,4.2317280769348145,3.84,0.392
281,56400,4.597458362579346,4.191,0.406
282,56600,4.425213813781738,4.07,0.356
283,56800,4.467032432556152,4.098,0.369
284,57000,4.385883331298828,3.96,0.426
285,57200,4.317244052886963,3.954,0.364
286,57400,4.192507743835449,3.857,0.336
287,57600,4.2979736328125,3.97,0.328
288,57800,4.3124189376831055,3.962,0.35
289,58000,4.364110469818115,3.96,0.404
290,58200,4.342403411865234,3.995,0.348
291,58400,4.338212013244629,4.003,0.335
292,58600,4.222159385681152,3.778,0.445
293,58800,4.374411582946777,4.013,0.362
294,59000,4.149611473083496,3.771,0.379
295,59200,4.560297966003418,4.183,0.377
