,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.364959,0.475958,0.563282,0.251763,0.287855,0.310019,0.151412,0.248408,0.288368,0.324508,0.081091,0.167838,0.210504,0.250094,12.646489104116222,26.944309927360774,55.42009685230024,0.364559,0.473109,0.562581,0.250427,0.285701,0.308445,0.149989,0.247959,0.287844,0.323759,0.080759,0.167464,0.209964,0.249345,12.481979230299329,26.538790470372632,54.7721441661576
1,10000,0.380404,0.49501,0.586794,0.263215,0.300427,0.323719,0.202607,0.331061,0.385926,0.431578,0.129372,0.258327,0.318293,0.368819,12.66041162227603,26.826271186440678,55.28329297820823,0.379803,0.493936,0.587017,0.261974,0.299075,0.322704,0.200771,0.331061,0.385851,0.432365,0.126835,0.258203,0.31821,0.369693,12.53268173488088,26.712278558338426,55.11545510079414
2,15000,0.384142,0.499404,0.59239,0.266375,0.303818,0.327409,0.229047,0.38278,0.448131,0.505318,0.15557,0.31505,0.3872,0.450701,12.548426150121065,26.774213075060533,55.035714285714285,0.383603,0.499473,0.59427,0.265629,0.303303,0.327351,0.227848,0.383941,0.449517,0.504943,0.154115,0.316256,0.388739,0.450285,12.44777031154551,26.50397067806964,54.496640195479536
3,20000,0.387552,0.502148,0.595462,0.268126,0.305311,0.329022,0.247023,0.412778,0.484121,0.546064,0.173577,0.348318,0.427205,0.495945,12.524213075060533,26.652542372881356,54.573849878934624,0.38886,0.502623,0.595144,0.268863,0.305781,0.329256,0.246311,0.412666,0.485095,0.548685,0.173369,0.348068,0.428286,0.498856,12.403176542455713,26.402565668906536,54.28344532681735
4,25000,0.382907,0.496016,0.589494,0.265473,0.302181,0.325937,0.252191,0.42847,0.503932,0.574114,0.177902,0.365576,0.449162,0.527093,12.605326876513317,26.752421307506054,54.75,0.384208,0.499092,0.591916,0.265377,0.302623,0.326184,0.255,0.428769,0.505056,0.573103,0.180605,0.365867,0.45041,0.52597,12.51557727550397,26.57055589492975,54.74465485644472
5,30000,0.379354,0.495109,0.587439,0.262613,0.300191,0.323652,0.266834,0.451202,0.527863,0.600742,0.192498,0.390735,0.475735,0.55666,12.597457627118644,26.63861985472155,54.42917675544794,0.378828,0.494519,0.587858,0.262033,0.299584,0.32326,0.265373,0.451389,0.528949,0.60033,0.191625,0.390901,0.476941,0.556202,12.459987782529016,26.420891875381795,54.04520464263897
6,35000,0.38071,0.494912,0.585679,0.263712,0.300787,0.323836,0.278181,0.460677,0.541008,0.613924,0.204682,0.401131,0.490331,0.571298,12.429176755447942,26.25181598062954,53.64769975786925,0.379601,0.492905,0.587219,0.262718,0.299501,0.323437,0.274586,0.462662,0.542281,0.616171,0.201148,0.403377,0.491745,0.573793,12.200977397678681,26.02199144777031,53.27855833842395
7,40000,0.379846,0.494759,0.586652,0.26392,0.301235,0.324578,0.285372,0.479065,0.561531,0.636207,0.212625,0.421633,0.51312,0.596041,12.319612590799032,26.157990314769975,53.53813559322034,0.378178,0.491021,0.584383,0.262618,0.299282,0.322953,0.285372,0.479515,0.55846,0.631676,0.212043,0.422132,0.509752,0.591009,12.229077580940745,25.975565058032988,53.21930360415394
8,45000,0.379431,0.490649,0.581514,0.262688,0.298745,0.321789,0.282151,0.47738,0.560857,0.636582,0.208883,0.419678,0.512372,0.596457,12.532082324455207,26.480629539951575,53.91162227602906,0.376205,0.489934,0.581884,0.260219,0.297113,0.320473,0.277919,0.477005,0.557524,0.634409,0.20489,0.419304,0.508671,0.594045,12.496640195479536,26.3787416004887,53.85705558949297
9,50000,0.371277,0.482429,0.572846,0.25718,0.293257,0.316184,0.290203,0.488241,0.574339,0.649277,0.216617,0.431738,0.527342,0.610554,12.217312348668282,25.662832929782084,52.16525423728814,0.372349,0.481819,0.572647,0.25778,0.293317,0.316389,0.291514,0.49075,0.575388,0.653172,0.218697,0.434524,0.528507,0.614879,12.011606597434332,25.44777031154551,51.713500305436774
