,steps,loss,plain,smorl
0,200,11.16085147857666,10.71,0.451
1,400,10.800849914550781,10.371,0.43
2,600,10.916959762573242,10.465,0.452
3,800,10.358785629272461,9.823,0.535
4,1000,10.381163597106934,9.905,0.476
5,1200,9.937847137451172,9.381,0.557
6,1400,10.017861366271973,9.489,0.529
7,1600,10.015869140625,9.376,0.64
8,1800,10.12503719329834,9.422,0.703
9,2000,9.78807544708252,8.993,0.795
10,2200,9.334037780761719,8.713,0.621
11,2400,8.896159172058105,8.334,0.562
12,2600,9.337834358215332,8.736,0.602
13,2800,9.05992603302002,8.479,0.581
14,3000,8.687771797180176,8.164,0.524
15,3200,8.639554023742676,8.122,0.517
16,3400,9.01506519317627,8.275,0.74
17,3600,8.437148094177246,7.896,0.541
18,3800,8.754814147949219,8.092,0.663
19,4000,8.243250846862793,7.584,0.659
20,4200,7.78270149230957,7.187,0.596
21,4400,8.188969612121582,7.442,0.747
22,4600,8.270317077636719,7.609,0.662
23,4800,8.012202262878418,7.422,0.59
24,5000,7.840795516967773,7.124,0.717
25,5200,8.062498092651367,7.344,0.719
26,5400,7.669225215911865,7.135,0.534
27,5600,7.622866153717041,7.024,0.599
28,5800,7.90269660949707,7.179,0.723
29,6000,7.460155963897705,6.858,0.602
30,6200,7.751588821411133,7.082,0.669
31,6400,7.09757137298584,6.39,0.708
32,6600,7.743908882141113,7.235,0.509
33,6800,7.278639316558838,6.631,0.647
34,7000,7.69122838973999,7.035,0.656
35,7200,7.1617255210876465,6.623,0.538
36,7400,7.803191661834717,7.068,0.735
37,7600,7.232671737670898,6.711,0.522
38,7800,7.029603004455566,6.298,0.731
39,8000,6.359401226043701,5.657,0.703
40,8200,7.261912822723389,6.529,0.733
41,8400,6.480536460876465,5.825,0.655
42,8600,7.136005878448486,6.518,0.618
43,8800,6.8073039054870605,6.132,0.676
44,9000,6.482083320617676,5.846,0.636
45,9200,6.567358493804932,5.988,0.579
46,9400,6.720528602600098,6.135,0.585
47,9600,6.902726650238037,6.219,0.684
48,9800,6.806306838989258,6.276,0.53
49,10000,6.91012716293335,6.271,0.639
50,10200,6.519720554351807,5.945,0.575
51,10400,6.901437759399414,6.344,0.558
52,10600,6.756771087646484,6.207,0.55
53,10800,6.53604793548584,5.89,0.646
54,11000,6.831157207489014,6.269,0.563
55,11200,6.691070556640625,6.113,0.579
56,11400,6.732917785644531,6.162,0.571
57,11600,6.10118293762207,5.531,0.57
58,11800,6.021356582641602,5.364,0.657
59,12000,6.67614221572876,5.882,0.794
60,12200,6.397984027862549,5.912,0.486
61,12400,6.238869667053223,5.472,0.767
62,12600,6.716540336608887,5.993,0.723
63,12800,6.038356304168701,5.491,0.547
64,13000,6.330759048461914,5.752,0.578
65,13200,6.813496112823486,6.118,0.696
66,13400,5.975733757019043,5.348,0.628
67,13600,5.868198394775391,5.245,0.623
68,13800,6.275225639343262,5.756,0.519
69,14000,6.806365013122559,6.269,0.538
70,14200,6.357466697692871,5.634,0.723
71,14400,6.292420864105225,5.771,0.521
72,14600,6.124191761016846,5.594,0.53
73,14800,6.738631248474121,6.138,0.601
