,steps,loss,plain,smorl
0,200,10.85364818572998,10.723,0.13
1,400,10.337716102600098,10.227,0.111
2,600,10.498268127441406,10.351,0.147
3,800,10.159587860107422,9.992,0.168
4,1000,10.030197143554688,9.755,0.275
5,1200,9.948515892028809,9.663,0.286
6,1400,9.722309112548828,9.372,0.35
7,1600,9.637150764465332,9.291,0.347
8,1800,8.949224472045898,8.589,0.36
9,2000,9.442310333251953,9.077,0.365
10,2200,9.217643737792969,8.815,0.402
11,2400,8.974228858947754,8.5,0.475
12,2600,9.256288528442383,8.859,0.397
13,2800,9.095993041992188,8.605,0.491
14,3000,8.707786560058594,8.294,0.414
15,3200,8.550939559936523,8.117,0.434
16,3400,8.648713111877441,8.146,0.503
17,3600,8.354865074157715,7.906,0.449
18,3800,7.94936990737915,7.283,0.666
19,4000,8.440240859985352,7.844,0.596
20,4200,7.912115573883057,7.321,0.591
21,4400,8.362298965454102,7.673,0.689
22,4600,7.9072465896606445,7.21,0.697
23,4800,7.417613983154297,6.745,0.672
24,5000,7.7968244552612305,7.165,0.632
25,5200,7.708372592926025,7.204,0.505
26,5400,7.849063873291016,7.277,0.572
27,5600,7.730219841003418,7.136,0.594
28,5800,7.393880844116211,6.927,0.467
29,6000,7.490527153015137,6.999,0.492
30,6200,7.863956451416016,7.192,0.672
31,6400,7.9388346672058105,7.383,0.556
32,6600,7.817653656005859,7.253,0.565
33,6800,8.026897430419922,7.542,0.485
34,7000,7.660895824432373,7.036,0.625
35,7200,7.137234210968018,6.578,0.559
36,7400,7.511026382446289,7.019,0.492
37,7600,7.563836574554443,6.986,0.578
38,7800,6.955008029937744,6.348,0.607
39,8000,7.021592617034912,6.436,0.586
40,8200,6.776731491088867,6.201,0.576
41,8400,6.856388092041016,6.318,0.539
42,8600,7.119499683380127,6.429,0.691
43,8800,7.055758476257324,6.444,0.612
44,9000,6.382166862487793,5.888,0.494
45,9200,6.747931003570557,6.195,0.553
46,9400,6.949535369873047,6.356,0.594
47,9600,6.915501594543457,6.391,0.525
48,9800,7.064980506896973,6.591,0.474
49,10000,7.151902198791504,6.631,0.521
50,10200,7.020045757293701,6.442,0.578
51,10400,7.3062872886657715,6.825,0.482
52,10600,6.429965019226074,5.908,0.522
53,10800,6.657149314880371,6.076,0.581
54,11000,6.345617771148682,5.88,0.466
55,11200,6.451846122741699,5.955,0.497
56,11400,6.954168319702148,6.432,0.522
57,11600,6.025423526763916,5.455,0.571
58,11800,6.2471394538879395,5.565,0.682
59,12000,6.551539421081543,5.974,0.577
