,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.259529,0.307722,0.353118,0.202688,0.218302,0.229802,0.167645,0.280712,0.325481,0.368261,0.099821,0.205282,0.252781,0.299355,15.458446,31.803662,65.230246,0.255076,0.302892,0.347962,0.198546,0.214049,0.225466,0.169791,0.283281,0.326159,0.367513,0.101701,0.207946,0.253517,0.298681,15.6875,32.399141,66.673793
1,20000,0.28749,0.342559,0.394229,0.223335,0.241224,0.254321,0.224496,0.418337,0.498052,0.566011,0.159022,0.356377,0.443572,0.518579,15.371861,31.757122,65.151844,0.283164,0.337472,0.388425,0.219234,0.236862,0.249772,0.228533,0.424053,0.500169,0.568565,0.162829,0.362706,0.445828,0.521446,15.580912,32.271174,66.421082
2,30000,0.290631,0.346991,0.401664,0.225319,0.243617,0.257477,0.243522,0.47938,0.574832,0.658838,0.178651,0.423724,0.528731,0.621691,15.4631,31.907022,65.399887,0.285565,0.343186,0.395567,0.219874,0.238527,0.251808,0.248744,0.483642,0.579574,0.662225,0.183523,0.428283,0.533885,0.625466,15.680953,32.394231,66.621624
3,40000,0.285286,0.342387,0.397387,0.219131,0.237653,0.251581,0.249788,0.501087,0.604852,0.692966,0.18581,0.447802,0.562083,0.659539,15.551936,32.010433,65.56017,0.280856,0.338952,0.392491,0.216118,0.23495,0.248518,0.25573,0.508228,0.609087,0.697736,0.191638,0.455713,0.566845,0.664912,15.770305,32.532836,66.776135
4,50000,0.287774,0.344228,0.396527,0.221587,0.239901,0.253153,0.258482,0.518884,0.626489,0.717919,0.194551,0.467541,0.586036,0.687251,15.442899,31.78167,65.114867,0.280789,0.338537,0.391197,0.215238,0.23395,0.247274,0.263761,0.529371,0.634336,0.721673,0.199157,0.478851,0.594746,0.691528,15.658245,32.318075,66.379961
5,60000,0.281526,0.339745,0.392628,0.216293,0.235177,0.248582,0.258976,0.525927,0.633038,0.725625,0.195178,0.47528,0.593352,0.695852,15.577661,32.015547,65.500895,0.275261,0.333009,0.385061,0.209937,0.228659,0.241829,0.265215,0.534593,0.64193,0.73216,0.201209,0.484851,0.603315,0.703121,15.77859,32.492277,66.610833
6,70000,0.280596,0.337352,0.390477,0.214547,0.232909,0.246352,0.264763,0.536739,0.647095,0.738723,0.201852,0.48728,0.608798,0.710327,15.485143,31.752007,64.849179,0.272945,0.331082,0.383362,0.207715,0.226546,0.239818,0.272427,0.547084,0.655648,0.747502,0.208541,0.498606,0.618479,0.720133,15.662234,32.204992,65.959544
7,80000,0.276878,0.333721,0.386759,0.212877,0.231331,0.244761,0.264057,0.537938,0.645684,0.736592,0.200301,0.488454,0.60731,0.707977,15.468368,31.778039,64.993812,0.271077,0.32754,0.379228,0.207113,0.225433,0.238535,0.269449,0.54412,0.651344,0.739909,0.204797,0.495363,0.613654,0.711705,15.685556,32.284472,66.164996
8,90000,0.273453,0.328428,0.381165,0.210313,0.228123,0.241486,0.265864,0.541707,0.651442,0.741391,0.202619,0.492731,0.613779,0.713335,15.519204,31.836751,64.960364,0.265912,0.322536,0.373819,0.203416,0.22174,0.234749,0.271792,0.550189,0.657399,0.745385,0.208243,0.502146,0.620422,0.717799,15.730104,32.330759,66.105718
9,100000,0.271526,0.327567,0.3799,0.209353,0.227518,0.240754,0.263846,0.538065,0.645388,0.737594,0.199909,0.488595,0.607043,0.709105,15.589321,31.967575,65.194241,0.266698,0.322993,0.373776,0.20301,0.221277,0.234139,0.270564,0.544515,0.651061,0.740953,0.20663,0.495692,0.613341,0.71288,15.810505,32.490845,66.416223
