,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.264873,0.314641,0.362069,0.206024,0.222156,0.234159,0.188125,0.328699,0.38301,0.43341,0.121659,0.257856,0.316383,0.371573,15.269217,31.398404,64.162021,0.259302,0.309054,0.354809,0.20136,0.217508,0.229082,0.190665,0.329899,0.384873,0.43581,0.124119,0.259016,0.318341,0.374236,15.514218,31.978263,65.552271
1,20000,0.283118,0.338196,0.391673,0.219164,0.236992,0.25054,0.232541,0.447807,0.535694,0.613081,0.168343,0.389119,0.485431,0.570856,15.500179,31.943794,65.383215,0.280231,0.335596,0.386489,0.215021,0.232965,0.245852,0.236592,0.454031,0.542116,0.617936,0.172134,0.395996,0.492559,0.576323,15.699877,32.450338,66.637122
2,30000,0.285063,0.342387,0.395855,0.219223,0.237806,0.25137,0.24657,0.495978,0.596709,0.685612,0.182802,0.442256,0.55284,0.651314,15.474761,31.895003,65.257454,0.280485,0.338225,0.390504,0.215,0.233714,0.246946,0.251623,0.502653,0.603399,0.688731,0.187267,0.449698,0.560438,0.654855,15.710567,32.438114,66.537132
3,40000,0.280028,0.337017,0.390838,0.215102,0.233559,0.247189,0.255123,0.517473,0.626334,0.718611,0.192625,0.465912,0.585832,0.687972,15.504219,31.90114,65.171534,0.275497,0.332705,0.385923,0.210165,0.228689,0.242167,0.261404,0.52501,0.630723,0.721885,0.198045,0.474371,0.590861,0.6917,15.693177,32.35715,66.319763
4,50000,0.281371,0.339142,0.393446,0.216071,0.23482,0.24857,0.256761,0.52326,0.63332,0.726049,0.193549,0.472287,0.593524,0.696259,15.446172,31.700455,64.757684,0.276258,0.333356,0.386007,0.211211,0.22971,0.243063,0.263676,0.531587,0.640278,0.731412,0.199674,0.48153,0.601404,0.70229,15.654562,32.202895,65.959441
5,60000,0.276078,0.33329,0.38694,0.211163,0.229692,0.243275,0.262279,0.538757,0.646488,0.736747,0.200238,0.489645,0.608328,0.70829,15.473482,31.765969,64.822943,0.268456,0.325613,0.378857,0.204392,0.222904,0.236388,0.268588,0.545348,0.651372,0.7406,0.205925,0.496914,0.613717,0.712598,15.730718,32.325389,66.055851
6,70000,0.272722,0.328394,0.381965,0.208103,0.22614,0.239703,0.267515,0.542243,0.650327,0.739344,0.204938,0.493248,0.612464,0.711047,15.34409,31.461771,64.207641,0.265701,0.322587,0.37365,0.200401,0.218842,0.231779,0.273048,0.548679,0.656453,0.744312,0.210922,0.500548,0.619372,0.716577,15.599069,32.009257,65.479184
7,80000,0.270002,0.326672,0.379883,0.207488,0.225833,0.239339,0.265525,0.541184,0.650073,0.738017,0.203168,0.492073,0.612213,0.709575,15.358001,31.513016,64.253516,0.265794,0.321023,0.373286,0.20203,0.219914,0.233177,0.270183,0.546237,0.653757,0.741715,0.207068,0.497572,0.616255,0.713758,15.619834,32.080145,65.642236
8,90000,0.266491,0.322025,0.373798,0.203346,0.221361,0.234461,0.270084,0.547635,0.654943,0.743211,0.208181,0.499405,0.617727,0.715355,15.428783,31.59955,64.454201,0.259987,0.316763,0.366702,0.196429,0.214854,0.227503,0.275278,0.555214,0.660292,0.749252,0.213476,0.508021,0.623727,0.722201,15.651851,32.140855,65.670929
9,100000,0.265303,0.321319,0.372809,0.202889,0.221064,0.234095,0.270592,0.551982,0.658895,0.745907,0.208369,0.504073,0.621941,0.718301,15.279446,31.298062,63.849128,0.259032,0.315123,0.36671,0.196862,0.215072,0.228128,0.277466,0.560958,0.666431,0.751877,0.214384,0.513911,0.630448,0.725037,15.518106,31.815722,65.071706
10,110000,0.263625,0.319667,0.370106,0.201345,0.219515,0.232299,0.272328,0.548086,0.655352,0.742562,0.209951,0.499828,0.618135,0.714729,15.359945,31.482637,64.053598,0.255845,0.310694,0.362002,0.194308,0.21209,0.22511,0.276943,0.556145,0.661463,0.746824,0.21404,0.508647,0.624839,0.719413,15.579634,31.97724,65.283807
11,120000,0.260269,0.315691,0.36718,0.198396,0.216354,0.229408,0.277536,0.560732,0.669819,0.756775,0.216609,0.513786,0.634113,0.730363,15.208919,31.144991,63.470209,0.254526,0.309672,0.360751,0.19313,0.211019,0.223971,0.284523,0.568805,0.676311,0.760388,0.22217,0.522762,0.641351,0.734405,15.413615,31.631956,64.630115
12,130000,0.260226,0.314934,0.365692,0.199364,0.217069,0.229945,0.272455,0.549667,0.65706,0.743381,0.209716,0.501551,0.619936,0.715559,15.396563,31.479875,64.080039,0.25276,0.308167,0.358553,0.19275,0.210719,0.22349,0.277339,0.55774,0.662098,0.746711,0.214243,0.51048,0.625638,0.719303,15.613339,31.968494,65.206475
13,140000,0.258582,0.313032,0.363205,0.197686,0.215339,0.228057,0.277409,0.556442,0.661915,0.747558,0.216029,0.508976,0.625372,0.720227,15.21879,31.159975,63.374674,0.251534,0.306307,0.356432,0.191061,0.208807,0.221503,0.283365,0.563936,0.67044,0.755081,0.221449,0.517232,0.634912,0.728546,15.438318,31.677424,64.618811
14,150000,0.260699,0.314951,0.365528,0.199799,0.217392,0.230181,0.274022,0.550965,0.65936,0.745229,0.211157,0.502851,0.622505,0.717627,15.219455,31.178898,63.44832,0.251898,0.307415,0.357277,0.192242,0.210257,0.22287,0.280924,0.559095,0.665867,0.749605,0.217846,0.511859,0.629758,0.722515,15.429777,31.692154,64.728263
15,160000,0.257145,0.310915,0.3607,0.196512,0.213949,0.226555,0.274205,0.553816,0.6608,0.746429,0.211768,0.505953,0.624119,0.718974,15.307012,31.301949,63.599499,0.250199,0.303501,0.353084,0.190641,0.207895,0.220473,0.281474,0.561198,0.667998,0.752668,0.219147,0.51435,0.632155,0.72593,15.50624,31.800174,64.840732
16,170000,0.259942,0.314202,0.36496,0.198379,0.215966,0.228841,0.280994,0.562242,0.668887,0.754954,0.218379,0.515478,0.633111,0.728452,15.187286,31.056411,63.16197,0.252202,0.306012,0.355113,0.191544,0.208998,0.221429,0.285878,0.570217,0.675239,0.761023,0.223298,0.524235,0.640129,0.735172,15.366152,31.530432,64.342216
17,180000,0.255613,0.309254,0.359616,0.194786,0.212158,0.224892,0.281192,0.561748,0.666601,0.752837,0.218912,0.514773,0.630495,0.726055,15.133432,30.928042,62.930036,0.249243,0.303002,0.350811,0.190209,0.207685,0.219803,0.288813,0.570541,0.674589,0.757988,0.226165,0.524642,0.639393,0.731773,15.345438,31.445939,64.138605
18,190000,0.256259,0.309564,0.359461,0.196287,0.213561,0.226212,0.282984,0.563047,0.66773,0.751792,0.221136,0.516214,0.631764,0.724849,14.996573,30.739989,62.472869,0.248381,0.302326,0.350346,0.18911,0.206588,0.218756,0.289773,0.569737,0.675591,0.75796,0.227888,0.523765,0.640442,0.731773,15.226064,31.208061,63.633644
