,steps,loss,plain,smorl
0,200,11.403290748596191,10.706,0.697
1,400,10.97930908203125,10.492,0.487
2,600,10.813969612121582,10.323,0.491
3,800,10.616325378417969,10.131,0.485
4,1000,10.612178802490234,10.105,0.507
5,1200,10.332535743713379,9.686,0.646
6,1400,10.257339477539062,9.699,0.558
7,1600,10.134944915771484,9.484,0.651
8,1800,9.68466567993164,9.007,0.678
9,2000,10.121747016906738,9.459,0.662
10,2200,9.98120403289795,9.295,0.686
11,2400,9.701184272766113,8.93,0.771
12,2600,9.262797355651855,8.565,0.698
13,2800,9.228663444519043,8.562,0.667
14,3000,9.329689979553223,8.611,0.719
15,3200,9.657020568847656,8.891,0.766
16,3400,9.461820602416992,8.741,0.72
17,3600,9.102193832397461,8.331,0.772
18,3800,9.091564178466797,8.3,0.792
19,4000,8.49803352355957,7.704,0.794
20,4200,8.475799560546875,7.628,0.848
21,4400,8.609478950500488,7.873,0.737
22,4600,8.697355270385742,7.725,0.972
23,4800,8.374784469604492,7.632,0.742
24,5000,8.336591720581055,7.454,0.882
25,5200,8.340700149536133,7.29,1.051
26,5400,8.38006591796875,7.514,0.866
27,5600,8.171037673950195,7.397,0.774
28,5800,8.04202938079834,7.159,0.883
29,6000,8.066083908081055,7.175,0.891
30,6200,8.084419250488281,7.279,0.805
31,6400,8.252903938293457,7.294,0.959
32,6600,8.323945999145508,7.332,0.992
33,6800,7.829375267028809,6.93,0.899
34,7000,8.093425750732422,7.338,0.756
35,7200,8.294530868530273,7.418,0.877
36,7400,8.045910835266113,7.185,0.861
37,7600,7.829273700714111,7.008,0.821
38,7800,7.27747917175293,6.282,0.995
39,8000,8.033276557922363,7.063,0.97
40,8200,7.527764320373535,6.616,0.912
41,8400,7.561445236206055,6.733,0.829
42,8600,7.613468647003174,6.703,0.911
43,8800,7.627397537231445,6.657,0.97
44,9000,7.47129487991333,6.558,0.914
45,9200,7.6795854568481445,6.779,0.9
46,9400,7.613741397857666,6.681,0.933
47,9600,7.823866844177246,6.741,1.083
48,9800,7.324321269989014,6.447,0.878
49,10000,7.863142967224121,6.86,1.003
50,10200,7.2882080078125,6.522,0.766
51,10400,7.334251403808594,6.408,0.927
52,10600,7.393545150756836,6.537,0.857
53,10800,7.375448226928711,6.586,0.789
54,11000,7.274078369140625,6.477,0.797
55,11200,7.745560646057129,6.862,0.883
56,11400,7.126734733581543,6.141,0.986
57,11600,6.711028575897217,5.753,0.958
58,11800,6.610292434692383,5.678,0.933
59,12000,6.851470470428467,5.913,0.938
60,12200,7.033193111419678,6.046,0.987
61,12400,7.073146820068359,6.3,0.773
62,12600,6.82623291015625,6.049,0.777
63,12800,6.846809387207031,5.86,0.987
64,13000,6.941399574279785,5.957,0.985
65,13200,6.899932861328125,6.016,0.884
66,13400,6.999689102172852,6.086,0.913
67,13600,6.960474491119385,6.072,0.889
68,13800,7.119149208068848,6.074,1.045
69,14000,6.826481342315674,5.985,0.842
70,14200,6.759739398956299,5.952,0.807
71,14400,6.892683982849121,5.971,0.921
72,14600,6.706100940704346,5.942,0.764
73,14800,6.861009120941162,5.875,0.986
74,15000,6.723316192626953,6.073,0.651
75,15200,7.3920793533325195,6.486,0.906
76,15400,6.900970935821533,6.019,0.882
77,15600,6.970404148101807,6.049,0.921
78,15800,6.366824150085449,5.387,0.98
79,16000,6.71151876449585,5.916,0.795
80,16200,7.012185096740723,6.088,0.924
81,16400,6.102013111114502,5.219,0.883
82,16600,6.521839141845703,5.724,0.798
83,16800,6.8493242263793945,5.991,0.858
84,17000,6.780055999755859,5.959,0.821
85,17200,6.236257076263428,5.28,0.956
86,17400,6.5868306159973145,5.727,0.86
87,17600,6.406530857086182,5.624,0.783
88,17800,6.69303035736084,5.765,0.928
89,18000,6.445973873138428,5.614,0.832
90,18200,6.537820816040039,5.766,0.772
91,18400,6.549027919769287,5.711,0.838
92,18600,6.672755241394043,5.83,0.842
93,18800,6.9612298011779785,6.07,0.891
94,19000,6.3164825439453125,5.475,0.842
95,19200,6.469761371612549,5.788,0.682
96,19400,5.750880241394043,5.009,0.742
97,19600,6.087819576263428,5.338,0.749
98,19800,5.811938285827637,4.921,0.891
99,20000,6.202676773071289,5.321,0.882
100,20200,6.333058834075928,5.471,0.862
101,20400,6.364770412445068,5.592,0.773
102,20600,6.1917643547058105,5.281,0.911
103,20800,6.008166790008545,5.181,0.827
104,21000,6.385518550872803,5.583,0.803
105,21200,6.3837809562683105,5.53,0.854
106,21400,5.890291213989258,5.115,0.775
107,21600,6.374270439147949,5.567,0.808
108,21800,5.984753608703613,5.127,0.858
109,22000,6.389958381652832,5.599,0.791
110,22200,6.31584358215332,5.602,0.714
111,22400,6.1815972328186035,5.355,0.827
112,22600,6.446824073791504,5.588,0.859
113,22800,6.287264823913574,5.497,0.79
114,23000,6.145739555358887,5.419,0.727
115,23200,5.668397903442383,4.866,0.803
116,23400,6.068337440490723,5.231,0.838
117,23600,6.315950870513916,5.442,0.874
118,23800,5.613771915435791,4.728,0.885
119,24000,5.822340488433838,5.006,0.816
120,24200,5.875277996063232,5.096,0.779
121,24400,5.47712516784668,4.686,0.791
122,24600,5.634876728057861,4.771,0.864
123,24800,6.015737533569336,5.223,0.793
124,25000,6.10426139831543,5.183,0.921
125,25200,6.069199562072754,5.24,0.829
126,25400,5.721196174621582,5.048,0.673
127,25600,5.747312545776367,4.989,0.758
128,25800,5.651334285736084,4.933,0.719
129,26000,5.819241523742676,5.066,0.753
130,26200,5.768171310424805,4.99,0.779
131,26400,5.690228462219238,4.946,0.744
132,26600,5.742569923400879,4.966,0.776
133,26800,6.443562030792236,5.638,0.806
134,27000,6.117919445037842,5.325,0.793
135,27200,5.159984588623047,4.416,0.744
136,27400,5.331396579742432,4.503,0.828
137,27600,5.763598442077637,5.049,0.715
138,27800,6.128183841705322,5.394,0.734
139,28000,5.603878021240234,4.705,0.899
140,28200,5.56655740737915,4.777,0.789
141,28400,6.36700963973999,5.614,0.753
142,28600,5.534038543701172,4.765,0.769
143,28800,5.849803447723389,5.009,0.841
144,29000,5.502100467681885,4.699,0.803
145,29200,6.188023090362549,5.387,0.801
146,29400,5.422850131988525,4.576,0.846
147,29600,5.898074626922607,5.043,0.855
148,29800,6.429275035858154,5.682,0.747
149,30000,5.75493049621582,5.031,0.724
150,30200,5.722841262817383,4.96,0.762
151,30400,5.802084445953369,5.047,0.755
152,30600,5.929024696350098,5.148,0.781
153,30800,5.9008283615112305,5.043,0.858
154,31000,5.525609493255615,4.813,0.713
155,31200,5.566455364227295,4.797,0.77
156,31400,5.4547529220581055,4.785,0.669
157,31600,5.583330154418945,4.878,0.706
158,31800,5.8099775314331055,5.075,0.735
159,32000,5.692902565002441,4.827,0.866
160,32200,5.877373695373535,5.053,0.824
161,32400,5.411827087402344,4.679,0.733
162,32600,5.615440368652344,4.833,0.782
163,32800,5.596482753753662,4.857,0.74
164,33000,5.743680000305176,4.851,0.892
165,33200,5.399585247039795,4.712,0.688
166,33400,5.6499738693237305,4.833,0.817
167,33600,5.6955790519714355,4.798,0.897
168,33800,5.539580345153809,4.81,0.729
169,34000,6.112591743469238,5.51,0.603
170,34200,6.159261226654053,5.45,0.709
171,34400,5.979113578796387,5.165,0.814
172,34600,5.900572776794434,5.026,0.875
173,34800,5.715281963348389,4.846,0.869
174,35000,5.376251220703125,4.644,0.733
175,35200,5.3873515129089355,4.628,0.759
176,35400,5.329671859741211,4.642,0.688
177,35600,5.396974086761475,4.653,0.744
178,35800,5.297194957733154,4.615,0.682
179,36000,5.5319504737854,4.855,0.677
180,36200,5.5696611404418945,4.885,0.685
181,36400,5.536777973175049,4.789,0.748
182,36600,5.535069942474365,4.846,0.689
183,36800,5.3260393142700195,4.545,0.781
184,37000,5.546614646911621,4.797,0.75
185,37200,5.374550819396973,4.714,0.66
186,37400,5.991564750671387,5.179,0.812
187,37600,5.624011993408203,4.906,0.718
188,37800,5.837370872497559,5.129,0.709
189,38000,5.564955711364746,4.777,0.788
190,38200,5.303059101104736,4.518,0.785
191,38400,5.370968818664551,4.647,0.724
192,38600,5.44596004486084,4.736,0.709
193,38800,5.629968643188477,4.858,0.772
194,39000,5.512211799621582,4.661,0.852
195,39200,5.119707107543945,4.366,0.754
196,39400,5.36875057220459,4.557,0.812
197,39600,5.261033058166504,4.573,0.688
198,39800,6.026281833648682,5.127,0.9
199,40000,5.5009894371032715,4.763,0.738
200,40200,5.41139030456543,4.659,0.752
201,40400,5.6564226150512695,5.075,0.581
202,40600,5.291050910949707,4.573,0.718
203,40800,5.634010314941406,4.954,0.68
204,41000,5.695283889770508,4.875,0.821
205,41200,5.988106727600098,5.233,0.755
206,41400,5.5168633460998535,4.79,0.727
207,41600,5.5455827713012695,4.735,0.811
208,41800,5.560375213623047,4.874,0.686
209,42000,5.378979206085205,4.727,0.652
210,42200,5.63897705078125,4.915,0.724
211,42400,5.442255020141602,4.787,0.655
212,42600,5.1921844482421875,4.477,0.715
213,42800,5.163449764251709,4.384,0.779
214,43000,5.5377960205078125,4.824,0.714
