,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.259735,0.306999,0.354805,0.202622,0.217948,0.230052,0.178457,0.302927,0.349814,0.393962,0.111289,0.229611,0.279679,0.327929,15.189536,31.209584,63.956989,0.256817,0.306265,0.352011,0.200956,0.216977,0.228556,0.180602,0.303703,0.351042,0.394682,0.112808,0.230723,0.281151,0.328806,15.409319,31.773067,65.317512
1,20000,0.286655,0.341716,0.392447,0.222568,0.240414,0.253266,0.225018,0.422924,0.502456,0.571529,0.158897,0.361484,0.448476,0.524705,15.463765,31.87562,65.345471,0.281651,0.337041,0.38807,0.218973,0.236973,0.249897,0.230128,0.426819,0.505222,0.575806,0.163957,0.365417,0.451421,0.52942,15.649908,32.375,66.547156
2,30000,0.29045,0.34817,0.401303,0.223782,0.242536,0.256004,0.242717,0.480763,0.57685,0.661252,0.178056,0.425275,0.531034,0.624354,15.478187,31.825653,65.296169,0.286587,0.343634,0.397385,0.220664,0.239121,0.252742,0.248335,0.488737,0.584585,0.666827,0.182865,0.434001,0.539681,0.63051,15.679828,32.338124,66.493709
3,40000,0.289151,0.346595,0.398342,0.223473,0.242094,0.255218,0.255716,0.512971,0.616525,0.705838,0.191293,0.460554,0.574976,0.673842,15.313967,31.570859,64.674321,0.282522,0.340591,0.392,0.217667,0.23649,0.249538,0.261418,0.51705,0.620942,0.709761,0.196635,0.465238,0.579816,0.678134,15.518157,32.085618,65.9152
4,50000,0.285794,0.34323,0.396182,0.220223,0.238852,0.252281,0.254756,0.517572,0.62615,0.719782,0.190478,0.46599,0.585628,0.689304,15.60804,32.088938,65.532092,0.280163,0.338673,0.390783,0.215286,0.234264,0.247479,0.259033,0.524459,0.632078,0.723762,0.193721,0.47365,0.592271,0.6938,15.853775,32.644896,66.830043
5,60000,0.280562,0.339263,0.393248,0.215273,0.234286,0.247956,0.261644,0.530994,0.639516,0.731356,0.197904,0.480904,0.600558,0.702243,15.525137,31.916944,65.149133,0.275033,0.333736,0.385813,0.210745,0.229779,0.242994,0.26712,0.539632,0.646249,0.737043,0.202792,0.49071,0.608062,0.708604,15.731383,32.41116,66.349632
6,70000,0.279383,0.336543,0.38928,0.214621,0.233155,0.246528,0.262886,0.534918,0.646037,0.738539,0.198891,0.485133,0.607733,0.71017,15.501611,31.861709,65.04025,0.271034,0.329113,0.382305,0.207652,0.226473,0.239966,0.268052,0.543118,0.652628,0.743649,0.204531,0.494047,0.615048,0.715935,15.727649,32.403181,66.358275
7,80000,0.275114,0.331268,0.38299,0.210786,0.228965,0.242067,0.2641,0.539533,0.649805,0.74036,0.200442,0.490256,0.611853,0.712175,15.525035,31.866056,65.030072,0.268803,0.325698,0.377538,0.205422,0.223885,0.237025,0.270818,0.547126,0.654872,0.743381,0.206865,0.498543,0.617633,0.71559,15.76698,32.414894,66.313983
8,90000,0.271216,0.32755,0.379246,0.20845,0.226733,0.239823,0.266005,0.540182,0.647222,0.738624,0.202886,0.490804,0.609048,0.710264,15.358257,31.529995,64.415537,0.266817,0.323382,0.374892,0.203018,0.221342,0.234406,0.272229,0.54834,0.654985,0.744707,0.207632,0.499937,0.617633,0.717,15.590068,32.094466,65.691745
9,100000,0.272094,0.327645,0.379177,0.20895,0.226959,0.240006,0.270028,0.545771,0.653983,0.742336,0.205596,0.497086,0.616615,0.714416,15.275508,31.354063,64.053189,0.264974,0.321598,0.373743,0.20248,0.220866,0.234066,0.276322,0.553943,0.661054,0.747968,0.211721,0.506157,0.62451,0.720619,15.472484,31.843903,65.238134
10,110000,0.26909,0.325313,0.376681,0.205875,0.224063,0.237089,0.270423,0.547874,0.657229,0.746796,0.207476,0.499546,0.620202,0.71935,15.481052,31.738812,64.664706,0.262869,0.31842,0.369516,0.200265,0.218281,0.231221,0.27724,0.555214,0.662945,0.750296,0.214259,0.50766,0.6265,0.723251,15.710413,32.240743,65.902619
11,120000,0.267541,0.324314,0.375726,0.205977,0.224373,0.237399,0.273133,0.550415,0.66032,0.750466,0.209857,0.50224,0.623571,0.723376,15.400041,31.577252,64.328696,0.263326,0.317566,0.368874,0.200588,0.218193,0.23118,0.27772,0.557415,0.666784,0.754658,0.213773,0.509948,0.630745,0.728139,15.612214,32.042911,65.484043
