,steps,loss,plain,smorl
0,200,11.00895881652832,10.77,0.239
1,400,10.691137313842773,10.569,0.122
2,600,10.454565048217773,10.236,0.219
3,800,10.270021438598633,10.033,0.237
4,1000,10.213765144348145,9.956,0.257
5,1200,10.381612777709961,9.998,0.384
6,1400,9.822430610656738,9.43,0.392
7,1600,9.599214553833008,9.192,0.407
8,1800,9.985759735107422,9.479,0.506
9,2000,9.869091033935547,9.372,0.497
10,2200,9.733837127685547,9.305,0.429
11,2400,9.179771423339844,8.681,0.499
12,2600,9.573914527893066,9.15,0.424
13,2800,9.00622844696045,8.586,0.42
14,3000,9.19482707977295,8.696,0.499
15,3200,8.9682035446167,8.43,0.539
16,3400,9.24215316772461,8.605,0.637
17,3600,8.809659957885742,8.262,0.548
18,3800,8.609703063964844,8.06,0.549
19,4000,8.214426040649414,7.452,0.763
20,4200,7.9452433586120605,7.243,0.703
21,4400,8.631651878356934,7.786,0.845
22,4600,8.433218002319336,7.678,0.755
23,4800,7.989151954650879,7.309,0.68
24,5000,8.264678001403809,7.585,0.679
25,5200,8.462751388549805,7.786,0.677
26,5400,7.984346866607666,7.347,0.637
27,5600,7.878753662109375,7.23,0.649
28,5800,8.077239036560059,7.394,0.683
29,6000,8.045267105102539,7.399,0.646
30,6200,7.960182189941406,7.289,0.671
31,6400,7.721355438232422,7.117,0.604
32,6600,7.6899824142456055,7.035,0.655
33,6800,8.0655517578125,7.451,0.614
34,7000,7.602933406829834,6.923,0.68
35,7200,7.936588764190674,7.302,0.634
36,7400,7.71814489364624,7.113,0.605
37,7600,7.86913537979126,7.128,0.741
38,7800,7.232944488525391,6.337,0.896
39,8000,7.669191837310791,6.834,0.835
40,8200,7.0819292068481445,6.364,0.718
41,8400,6.891817092895508,6.272,0.62
42,8600,7.004103183746338,6.21,0.794
43,8800,7.597158432006836,6.744,0.853
44,9000,7.29551887512207,6.422,0.874
45,9200,6.793021202087402,6.052,0.741
46,9400,7.025058746337891,6.396,0.629
47,9600,7.16096305847168,6.433,0.728
48,9800,7.225695610046387,6.513,0.712
49,10000,7.321702003479004,6.565,0.756
50,10200,7.092367172241211,6.482,0.611
51,10400,6.97538948059082,6.343,0.632
52,10600,6.850187301635742,6.121,0.729
53,10800,7.09263801574707,6.364,0.729
54,11000,7.23513126373291,6.574,0.661
55,11200,7.2052507400512695,6.442,0.763
56,11400,7.23949670791626,6.581,0.658
57,11600,6.776805400848389,6.064,0.713
58,11800,6.932482719421387,6.323,0.609
59,12000,6.58577299118042,5.793,0.793
60,12200,6.771055221557617,6.021,0.75
61,12400,6.645776748657227,5.877,0.768
62,12600,6.632901668548584,5.89,0.743
63,12800,7.016205787658691,6.251,0.765
64,13000,6.609903335571289,5.834,0.776
65,13200,6.620072364807129,5.928,0.692
66,13400,6.786492824554443,6.099,0.688
67,13600,6.626922130584717,5.984,0.643
68,13800,6.7692790031433105,6.136,0.634
69,14000,6.719776153564453,5.962,0.757
70,14200,7.333498954772949,6.565,0.768
71,14400,6.731490135192871,5.957,0.775
72,14600,6.369335651397705,5.764,0.605
73,14800,6.706723213195801,6.11,0.597
74,15000,6.703492641448975,6.158,0.546
75,15200,6.874269485473633,6.291,0.583
76,15400,6.496285915374756,5.868,0.628
77,15600,6.075835704803467,5.501,0.575
78,15800,6.306851387023926,5.675,0.632
79,16000,5.883523941040039,5.272,0.612
80,16200,5.655900955200195,4.984,0.672
81,16400,6.292483329772949,5.622,0.67
82,16600,5.978279113769531,5.317,0.661
83,16800,6.042288780212402,5.356,0.686
84,17000,6.054635047912598,5.472,0.582
