,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,10000,0.260252,0.30909,0.354908,0.203995,0.219831,0.231444,0.1714,0.288997,0.331818,0.375162,0.102516,0.214071,0.259705,0.307062,15.199304,31.333862,64.154605,0.256082,0.304532,0.349839,0.200548,0.21623,0.227706,0.175493,0.29093,0.334472,0.376447,0.106182,0.216248,0.262666,0.30855,15.438267,31.938779,65.639986
1,20000,0.28909,0.343617,0.393497,0.223623,0.241303,0.253929,0.227601,0.428033,0.504488,0.572292,0.161716,0.366858,0.450747,0.525519,15.249578,31.509845,64.737483,0.282784,0.337929,0.388924,0.219592,0.237442,0.250355,0.232696,0.431138,0.507763,0.574677,0.167246,0.370304,0.454272,0.528261,15.446706,31.980002,65.936937
2,30000,0.289968,0.347266,0.40132,0.224199,0.242775,0.256453,0.241207,0.476839,0.573519,0.657074,0.176019,0.421014,0.527258,0.619638,15.535161,32.036823,65.63131,0.284736,0.342375,0.394942,0.218851,0.237542,0.250856,0.245625,0.481977,0.577994,0.659318,0.179747,0.426591,0.532193,0.622223,15.742584,32.551453,66.860219
3,40000,0.288935,0.347352,0.40089,0.222503,0.241464,0.25503,0.254347,0.510585,0.611952,0.701547,0.190102,0.458282,0.569947,0.669111,15.354268,31.678055,64.909477,0.283468,0.34142,0.393412,0.217095,0.235887,0.249067,0.258652,0.516118,0.61819,0.704737,0.194614,0.464298,0.576903,0.672635,15.592983,32.201002,66.113697
4,50000,0.286982,0.344469,0.397878,0.219585,0.238227,0.251755,0.251256,0.515483,0.622848,0.716917,0.186546,0.463734,0.58201,0.686108,15.685828,32.2103,65.905846,0.2798,0.337591,0.389955,0.214594,0.233333,0.246594,0.259866,0.521919,0.629509,0.719923,0.1951,0.470627,0.589482,0.689491,15.865998,32.693075,67.070683
5,60000,0.281095,0.337989,0.391303,0.215171,0.233643,0.247156,0.257706,0.527296,0.634322,0.72667,0.193424,0.476674,0.59473,0.697011,15.613921,32.07518,65.469033,0.27494,0.33262,0.385272,0.210061,0.228775,0.242121,0.263309,0.534438,0.640843,0.731299,0.19911,0.484507,0.60203,0.702243,15.82053,32.563216,66.636252
6,70000,0.279934,0.336853,0.39033,0.214481,0.232932,0.246497,0.261926,0.532984,0.643313,0.734065,0.198076,0.483081,0.604646,0.705126,15.473789,31.768271,64.900782,0.273646,0.331386,0.384046,0.20898,0.227701,0.241058,0.269407,0.540535,0.649678,0.737947,0.205627,0.49129,0.611884,0.709528,15.713533,32.295724,66.136815
7,80000,0.278565,0.336182,0.387706,0.213808,0.232477,0.24552,0.265921,0.539505,0.648253,0.73964,0.202698,0.49024,0.610317,0.711439,15.405616,31.668849,64.677901,0.272987,0.330313,0.382779,0.208766,0.227319,0.240609,0.272639,0.548368,0.657003,0.74499,0.208635,0.499922,0.61992,0.717376,15.622034,32.165047,65.84421
8,90000,0.273634,0.330795,0.382714,0.209334,0.227864,0.241011,0.267346,0.541961,0.651725,0.741772,0.20464,0.49317,0.614077,0.713711,15.491843,31.793587,64.846469,0.266259,0.323973,0.375357,0.202485,0.221199,0.23422,0.273189,0.549907,0.658979,0.746966,0.210248,0.501849,0.622161,0.719601,15.711845,32.273425,66.001381
9,100000,0.271904,0.328901,0.380778,0.209027,0.227537,0.240667,0.272399,0.551516,0.658499,0.74554,0.209262,0.503619,0.621597,0.717909,15.361786,31.547998,64.386744,0.265219,0.321167,0.37332,0.201908,0.220076,0.233302,0.27748,0.559039,0.664399,0.749845,0.214854,0.51189,0.628239,0.722797,15.618914,32.113134,65.650675
