,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.249004,0.33009,0.402683,0.171991,0.198264,0.216674,0.086623,0.136656,0.157516,0.178676,0.01914,0.050139,0.068198,0.089086,14.91255,30.6767,62.64485,0.249726,0.329562,0.400463,0.173423,0.199284,0.217242,0.087259,0.136319,0.157142,0.178264,0.019556,0.04964,0.067699,0.088587,14.7354,30.3586,61.9651
1,10000,0.272943,0.361441,0.438452,0.188958,0.217616,0.237141,0.142386,0.229234,0.262115,0.295521,0.066908,0.145508,0.180835,0.217285,14.8348,30.51885,62.3672,0.273468,0.359301,0.436807,0.189412,0.217219,0.236845,0.1416,0.229009,0.262265,0.294135,0.066201,0.145009,0.180835,0.215787,14.67515,30.18105,61.70115
2,15000,0.280877,0.369313,0.446982,0.194099,0.222774,0.242473,0.186615,0.301064,0.344881,0.388023,0.110889,0.224317,0.272292,0.320143,14.59215,30.0894,61.65225,0.277242,0.366741,0.445534,0.193166,0.222147,0.242115,0.186128,0.29803,0.344132,0.385776,0.110182,0.221321,0.271418,0.317647,14.43805,29.7791,61.00245
3,20000,0.279318,0.36961,0.447848,0.193384,0.222641,0.242473,0.211557,0.350236,0.405063,0.452475,0.137062,0.278659,0.339034,0.39167,14.7477,30.31945,61.90415,0.278095,0.366741,0.445362,0.193412,0.222158,0.242077,0.21313,0.350086,0.403415,0.451052,0.13806,0.278617,0.337203,0.390089,14.5814,29.9812,61.26115
4,25000,0.279651,0.369457,0.447036,0.193761,0.222851,0.242513,0.225713,0.377987,0.440978,0.498277,0.152457,0.309283,0.378937,0.442558,14.9902,30.8381,62.91385,0.27648,0.365353,0.444854,0.192692,0.221494,0.241636,0.223354,0.377313,0.440566,0.496555,0.149045,0.308409,0.378438,0.440644,14.84495,30.52325,62.26115
5,30000,0.281157,0.370782,0.447631,0.194929,0.224002,0.243469,0.252865,0.42038,0.485694,0.541383,0.179794,0.356302,0.428577,0.490451,14.72495,30.32635,61.8992,0.280299,0.367594,0.446151,0.19453,0.222836,0.242755,0.247697,0.420643,0.485619,0.54348,0.174885,0.356718,0.428494,0.492781,14.5747,30.0173,61.26965
6,35000,0.278344,0.366752,0.44489,0.193243,0.221924,0.241723,0.253314,0.430604,0.499925,0.562729,0.180252,0.367661,0.444431,0.514168,14.9755,30.80285,62.88595,0.276625,0.364954,0.444618,0.193125,0.221756,0.241946,0.251592,0.42862,0.499813,0.563628,0.177964,0.365456,0.444306,0.515167,14.82675,30.48435,62.27325
7,40000,0.279363,0.367798,0.446991,0.194158,0.222844,0.242928,0.266609,0.448431,0.520373,0.580968,0.193942,0.387384,0.467108,0.534432,14.794,30.47435,62.283,0.278875,0.365162,0.444391,0.194562,0.222552,0.242609,0.265373,0.449554,0.519362,0.582054,0.191986,0.388591,0.465984,0.535638,14.63845,30.1521,61.628
8,45000,0.280337,0.3687,0.447776,0.194587,0.223234,0.243294,0.276534,0.466145,0.539323,0.600479,0.205717,0.40694,0.488162,0.55611,14.7105,30.3294,61.94035,0.279311,0.366632,0.445852,0.194181,0.222464,0.242531,0.276047,0.464797,0.538724,0.602165,0.205135,0.405443,0.487496,0.557983,14.55425,29.9953,61.2834
9,50000,0.280427,0.367987,0.445143,0.194553,0.222938,0.242497,0.280054,0.476107,0.55318,0.620141,0.208796,0.418133,0.503558,0.577955,14.8418,30.4966,62.40315,0.277696,0.365171,0.444509,0.193532,0.221892,0.241979,0.275859,0.47135,0.547637,0.613962,0.204802,0.412932,0.497399,0.57109,14.69265,30.2111,61.8191
10,55000,0.280039,0.367564,0.445774,0.193859,0.222194,0.242022,0.296382,0.49618,0.570744,0.63396,0.225981,0.440353,0.523072,0.593309,14.4938,29.8941,61.11605,0.278186,0.365398,0.444364,0.193805,0.222063,0.242098,0.298217,0.496629,0.569995,0.634821,0.228602,0.440977,0.52224,0.594266,14.3514,29.59785,60.5161
11,60000,0.279453,0.367843,0.44572,0.193496,0.222168,0.241933,0.297356,0.498764,0.57711,0.644334,0.227188,0.443266,0.530188,0.604835,14.5395,30.01415,61.30685,0.27932,0.364845,0.443792,0.194043,0.221759,0.241761,0.293798,0.495506,0.574901,0.643397,0.223401,0.439604,0.527691,0.603795,14.4031,29.7069,60.7598
