,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.251519,0.33477,0.406867,0.173852,0.200905,0.219178,0.094038,0.147517,0.167628,0.188675,0.023468,0.060167,0.078559,0.099613,14.88935,30.6902,62.878,0.251613,0.333227,0.406623,0.174831,0.201279,0.219879,0.094225,0.146993,0.167927,0.189274,0.025049,0.059127,0.078808,0.100196,14.73685,30.3722,62.20325
1,10000,0.272817,0.361216,0.43673,0.188737,0.217404,0.236556,0.1416,0.231031,0.264924,0.299303,0.06695,0.147838,0.183747,0.22157,14.6784,30.28765,61.9322,0.270792,0.356843,0.434557,0.187629,0.215503,0.235187,0.140963,0.229721,0.264662,0.297356,0.066242,0.146632,0.183498,0.219448,14.53225,29.98375,61.33185
2,15000,0.277109,0.366103,0.444593,0.192508,0.22135,0.24122,0.18081,0.297356,0.346079,0.387499,0.105397,0.220364,0.273624,0.319477,14.87385,30.59295,62.37115,0.273976,0.362431,0.441969,0.19097,0.219684,0.239875,0.180249,0.297731,0.343495,0.386338,0.104481,0.220613,0.270753,0.318187,14.7409,30.2884,61.7648
3,20000,0.280589,0.370368,0.448876,0.194118,0.223227,0.243118,0.211482,0.350423,0.405962,0.453636,0.136604,0.278991,0.340116,0.393001,14.69035,30.2944,61.90265,0.278884,0.367376,0.447013,0.194395,0.223088,0.243271,0.208861,0.349487,0.404726,0.453711,0.134066,0.277701,0.338701,0.393085,14.545,30.0244,61.28825
4,25000,0.281337,0.370395,0.448253,0.195114,0.223977,0.243722,0.23238,0.38896,0.44873,0.505655,0.157949,0.321391,0.387509,0.450755,14.90545,30.62035,62.43645,0.279102,0.36753,0.445452,0.194002,0.222673,0.242402,0.230919,0.385102,0.450004,0.504681,0.157076,0.317272,0.388965,0.449673,14.73855,30.2811,61.7496
5,30000,0.276955,0.366085,0.446847,0.192612,0.221513,0.241977,0.246873,0.41731,0.484496,0.54157,0.174843,0.352931,0.427287,0.490659,14.9564,30.73575,62.6306,0.276689,0.364219,0.443012,0.192973,0.22135,0.241321,0.246199,0.417197,0.481762,0.538649,0.174052,0.352848,0.42425,0.487413,14.81095,30.4466,62.0433
6,35000,0.281274,0.36989,0.44893,0.195197,0.223905,0.243949,0.261291,0.439705,0.511273,0.571193,0.188824,0.377772,0.457038,0.523572,14.7591,30.3743,62.0529,0.279383,0.366523,0.447503,0.194697,0.222922,0.243465,0.25691,0.436709,0.508651,0.569058,0.183997,0.374527,0.454084,0.5212,14.60185,30.03615,61.38895
7,40000,0.279633,0.367446,0.446279,0.193188,0.221691,0.241679,0.268145,0.448543,0.525354,0.589843,0.196064,0.387426,0.472642,0.544293,14.85505,30.565,62.3411,0.278449,0.366006,0.444672,0.194355,0.222713,0.242686,0.263389,0.447981,0.523294,0.588907,0.190155,0.38701,0.470353,0.543253,14.6811,30.2357,61.68035
8,45000,0.279498,0.367068,0.445314,0.193623,0.222028,0.241872,0.279979,0.472511,0.545053,0.607483,0.208879,0.414139,0.49457,0.563891,14.7612,30.36325,61.88215,0.277079,0.363257,0.441488,0.193193,0.221111,0.240931,0.277882,0.467793,0.540933,0.606883,0.206341,0.408813,0.489951,0.563226,14.62045,30.0705,61.32115
9,50000,0.279967,0.369015,0.446973,0.19438,0.223274,0.243034,0.28642,0.483559,0.558348,0.623362,0.215079,0.42633,0.5093,0.581534,14.61095,30.1262,61.40815,0.278802,0.36645,0.4444,0.193879,0.222312,0.24211,0.284885,0.480563,0.5567,0.623661,0.213373,0.423002,0.507511,0.581867,14.46255,29.7973,60.72505
