,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.246686,0.328224,0.399122,0.170248,0.19666,0.214631,0.084151,0.134222,0.156168,0.176241,0.016893,0.04756,0.0667,0.086215,15.14425,31.04745,63.502,0.246242,0.326233,0.397932,0.16974,0.195646,0.213804,0.084188,0.135158,0.156505,0.176241,0.017434,0.048309,0.066575,0.086381,14.9855,30.7226,62.787
1,10000,0.269787,0.356924,0.434043,0.186748,0.215005,0.234585,0.140739,0.222118,0.255824,0.289042,0.06541,0.138601,0.173886,0.210294,14.83435,30.54205,62.33445,0.268623,0.355654,0.432615,0.187175,0.215377,0.234879,0.137068,0.221631,0.255861,0.288256,0.062622,0.137561,0.173886,0.209379,14.66765,30.23215,61.7211
2,15000,0.280625,0.369132,0.447388,0.194768,0.223479,0.243335,0.183507,0.294847,0.34136,0.381507,0.107768,0.217617,0.268464,0.31282,14.68665,30.296,61.8696,0.279075,0.367303,0.44479,0.194634,0.223235,0.242866,0.183095,0.295895,0.34136,0.38293,0.106936,0.218616,0.268464,0.314401,14.51635,29.96525,61.1993
3,20000,0.278957,0.369078,0.447397,0.193401,0.222646,0.242506,0.212007,0.350573,0.40409,0.454385,0.137394,0.27895,0.337952,0.393792,14.84,30.53905,62.3612,0.276162,0.366559,0.444981,0.192382,0.221695,0.241573,0.209123,0.350011,0.405775,0.454498,0.135106,0.278409,0.339783,0.393917,14.70105,30.1925,61.70065
4,25000,0.280445,0.370079,0.449146,0.19458,0.223636,0.243703,0.232155,0.388173,0.449367,0.505468,0.159655,0.320684,0.388216,0.450547,14.84195,30.50485,62.3199,0.277033,0.365316,0.445679,0.19278,0.221369,0.241728,0.230919,0.387537,0.449592,0.502472,0.157533,0.319935,0.388507,0.447218,14.6766,30.17755,61.6749
5,30000,0.277072,0.365832,0.445179,0.192306,0.22109,0.241208,0.247772,0.416036,0.481687,0.539735,0.175217,0.351433,0.424125,0.48862,14.9837,30.7694,62.79075,0.275936,0.363783,0.442849,0.192327,0.220795,0.240835,0.245225,0.412329,0.480526,0.537188,0.172097,0.347273,0.422835,0.48579,14.8179,30.44875,62.16795
6,35000,0.27838,0.367149,0.444575,0.193417,0.222202,0.241813,0.255936,0.435623,0.505281,0.563628,0.183747,0.37332,0.450339,0.515167,14.94585,30.67455,62.60175,0.277033,0.363457,0.441932,0.193092,0.22111,0.240989,0.257584,0.436634,0.505206,0.564415,0.184954,0.374235,0.450298,0.51604,14.77905,30.3434,61.99385
7,40000,0.28012,0.369232,0.448867,0.195032,0.223896,0.244093,0.271777,0.454985,0.527563,0.589581,0.200141,0.394832,0.475097,0.544002,14.7832,30.39175,62.02695,0.278467,0.366106,0.445525,0.19409,0.22248,0.242614,0.266722,0.453636,0.527114,0.589244,0.194607,0.393085,0.474597,0.543628,14.63325,30.10755,61.45605
8,45000,0.279209,0.367753,0.445981,0.192404,0.221083,0.240925,0.28481,0.476331,0.549959,0.616508,0.214663,0.418508,0.499979,0.573919,14.70305,30.3122,61.8287,0.277024,0.364763,0.443983,0.192491,0.220891,0.240961,0.278181,0.473747,0.547562,0.613325,0.206965,0.41547,0.497316,0.570382,14.56775,30.0003,61.1822
9,50000,0.278037,0.366878,0.443682,0.193152,0.221976,0.241472,0.278369,0.474159,0.549509,0.617182,0.206882,0.415928,0.499521,0.574668,14.84515,30.5153,62.3113,0.276797,0.363556,0.441579,0.192945,0.221057,0.240841,0.27541,0.466332,0.543368,0.611377,0.203429,0.407149,0.492656,0.568219,14.6844,30.21445,61.7372
