,steps,loss,plain,smorl
0,200,8.64182186126709,8.624,0.018
1,400,8.658510208129883,8.601,0.057
2,600,8.294689178466797,8.235,0.06
3,800,8.120060920715332,8.085,0.035
4,1000,7.646339416503906,7.58,0.066
5,1200,7.8362250328063965,7.78,0.056
6,1400,7.517314434051514,7.41,0.107
7,1600,6.892061710357666,6.82,0.072
8,1800,7.672192573547363,7.595,0.077
9,2000,7.29135799407959,7.214,0.077
10,2200,7.054849624633789,6.949,0.106
11,2400,7.31771183013916,7.251,0.066
12,2600,6.885020732879639,6.788,0.097
13,2800,6.860222816467285,6.772,0.088
14,3000,7.050659656524658,6.921,0.129
15,3200,6.973743438720703,6.885,0.088
16,3400,7.2136054039001465,7.087,0.126
17,3600,6.893510341644287,6.784,0.11
18,3800,6.603853225708008,6.475,0.129
19,4000,6.569486618041992,6.437,0.133
20,4200,6.687251091003418,6.546,0.141
21,4400,6.48753023147583,6.38,0.107
22,4600,6.546801567077637,6.384,0.163
23,4800,6.348562717437744,6.212,0.137
24,5000,6.521028518676758,6.373,0.148
25,5200,6.248104572296143,6.108,0.14
26,5400,6.409824371337891,6.271,0.139
27,5600,6.267571926116943,6.126,0.141
28,5800,6.566411018371582,6.441,0.125
29,6000,6.460139751434326,6.298,0.162
30,6200,6.403008937835693,6.316,0.087
31,6400,6.236466884613037,6.111,0.125
32,6600,6.116396427154541,5.978,0.138
33,6800,5.838593006134033,5.708,0.131
34,7000,6.535643100738525,6.388,0.148
35,7200,6.321484088897705,6.202,0.12
36,7400,5.969986438751221,5.871,0.099
37,7600,6.152721881866455,6.0,0.153
38,7800,6.112027168273926,5.962,0.15
39,8000,6.07574462890625,5.896,0.179
40,8200,6.240756988525391,6.08,0.161
41,8400,6.106298923492432,5.909,0.197
42,8600,6.403937339782715,6.199,0.205
43,8800,5.94805383682251,5.789,0.159
44,9000,5.955263614654541,5.795,0.16
45,9200,6.196505069732666,5.987,0.209
46,9400,5.782511234283447,5.601,0.182
47,9600,6.578287124633789,6.416,0.162
48,9800,5.903888702392578,5.713,0.191
49,10000,5.961706161499023,5.785,0.177
50,10200,6.082489490509033,5.918,0.165
51,10400,5.948670864105225,5.761,0.187
52,10600,6.100190162658691,5.926,0.175
53,10800,5.786950588226318,5.66,0.127
54,11000,5.778578758239746,5.617,0.161
