,steps,loss,plain,smorl
0,200,9.181795120239258,8.886,0.296
1,400,8.691980361938477,8.437,0.255
2,600,8.38408374786377,8.11,0.274
3,800,8.28813648223877,8.087,0.201
4,1000,8.043447494506836,7.782,0.262
5,1200,8.06102180480957,7.742,0.319
6,1400,7.831754207611084,7.578,0.254
7,1600,7.5703911781311035,7.309,0.262
8,1800,7.5900044441223145,7.305,0.285
9,2000,7.646174907684326,7.381,0.265
10,2200,7.855210781097412,7.486,0.369
11,2400,7.3139753341674805,6.975,0.339
12,2600,7.175557613372803,6.911,0.264
13,2800,7.100570201873779,6.841,0.26
14,3000,7.139937877655029,6.859,0.281
15,3200,7.047477722167969,6.795,0.253
16,3400,6.873046398162842,6.6,0.273
17,3600,6.852873802185059,6.613,0.24
18,3800,6.3909101486206055,6.124,0.267
19,4000,6.4134650230407715,6.109,0.305
20,4200,6.991891384124756,6.673,0.319
21,4400,6.863521575927734,6.527,0.337
22,4600,7.0274882316589355,6.67,0.357
23,4800,6.710022926330566,6.414,0.296
24,5000,6.568481922149658,6.287,0.281
25,5200,6.545292377471924,6.228,0.317
26,5400,6.751261234283447,6.467,0.285
27,5600,6.676509857177734,6.362,0.314
28,5800,6.6052422523498535,6.309,0.297
29,6000,6.404574871063232,6.089,0.315
30,6200,6.61525297164917,6.261,0.354
31,6400,6.8679914474487305,6.533,0.335
32,6600,6.56640100479126,6.249,0.317
33,6800,6.336541652679443,6.063,0.273
34,7000,6.710393905639648,6.437,0.273
35,7200,6.789369106292725,6.472,0.318
36,7400,5.9752278327941895,5.672,0.303
37,7600,6.1168928146362305,5.785,0.332
38,7800,5.951167106628418,5.678,0.273
39,8000,5.8346357345581055,5.545,0.29
40,8200,6.560570240020752,6.174,0.387
41,8400,6.306673049926758,6.013,0.294
42,8600,6.135281562805176,5.802,0.334
43,8800,6.3198041915893555,5.924,0.396
44,9000,6.20661735534668,5.937,0.27
45,9200,6.312938213348389,5.958,0.355
46,9400,6.201681137084961,5.915,0.287
47,9600,6.275440216064453,5.974,0.301
48,9800,6.386689186096191,6.108,0.279
49,10000,6.1239166259765625,5.861,0.263
50,10200,6.145589828491211,5.832,0.313
51,10400,6.375069618225098,5.986,0.389
52,10600,6.277929306030273,5.986,0.292
53,10800,6.445974826812744,6.066,0.38
54,11000,6.28035306930542,5.94,0.34
55,11200,5.616589546203613,5.269,0.348
56,11400,6.326330184936523,5.968,0.359
57,11600,6.059420585632324,5.722,0.337
58,11800,5.983234405517578,5.619,0.364
59,12000,5.864279747009277,5.546,0.319
60,12200,5.79487419128418,5.498,0.297
61,12400,5.950737476348877,5.616,0.335
62,12600,5.979176044464111,5.626,0.353
63,12800,6.017674446105957,5.719,0.298
64,13000,6.181663513183594,5.835,0.347
65,13200,5.9562458992004395,5.614,0.342
66,13400,5.838228225708008,5.552,0.286
67,13600,6.083293437957764,5.703,0.38
68,13800,5.948746204376221,5.594,0.355
69,14000,6.155223846435547,5.842,0.313
70,14200,6.238384246826172,5.958,0.281
71,14400,5.9801859855651855,5.696,0.284
72,14600,5.655152320861816,5.351,0.304
73,14800,5.755451679229736,5.393,0.363
74,15000,5.8265533447265625,5.468,0.359
75,15200,6.132666110992432,5.744,0.389
76,15400,5.838049411773682,5.445,0.393
77,15600,5.877778053283691,5.478,0.399
78,15800,5.984907627105713,5.691,0.294
79,16000,5.853500843048096,5.496,0.357
80,16200,5.837011814117432,5.458,0.379
81,16400,5.548275470733643,5.218,0.33
82,16600,6.086780548095703,5.675,0.411
83,16800,5.927463054656982,5.532,0.396
84,17000,5.9960784912109375,5.709,0.287
85,17200,5.849934101104736,5.527,0.323
86,17400,5.93042516708374,5.631,0.3
87,17600,5.839516639709473,5.56,0.279
88,17800,5.832736492156982,5.55,0.283
89,18000,5.881377696990967,5.631,0.25
