,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.244775,0.32652,0.397896,0.1694,0.195917,0.214013,0.080855,0.125159,0.146019,0.166317,0.014896,0.039113,0.056256,0.075729,15.0434,30.93755,63.1815,0.245344,0.326405,0.397124,0.17028,0.196588,0.214497,0.081492,0.126133,0.146543,0.165718,0.01552,0.040153,0.056797,0.075022,14.8861,30.6264,62.59095
1,10000,0.271428,0.35879,0.435558,0.187434,0.215742,0.235207,0.135084,0.216987,0.248521,0.280878,0.060791,0.13211,0.165772,0.201057,14.7868,30.46365,62.19195,0.27091,0.35795,0.433967,0.187756,0.215937,0.235204,0.13426,0.217549,0.249607,0.280204,0.059418,0.133025,0.166937,0.200391,14.6355,30.1865,61.67345
2,15000,0.277478,0.366166,0.445476,0.192478,0.221271,0.241378,0.176728,0.284848,0.331024,0.368212,0.100778,0.206924,0.25698,0.298132,14.71935,30.3382,62.06355,0.276934,0.364328,0.443457,0.192715,0.221074,0.241117,0.17523,0.286121,0.329039,0.368362,0.098656,0.208339,0.254733,0.298215,14.59715,30.06115,61.45235
3,20000,0.279759,0.366815,0.446468,0.193829,0.222077,0.242277,0.203356,0.336454,0.387874,0.435773,0.12824,0.263554,0.319893,0.373112,14.798,30.41485,62.10375,0.277496,0.366314,0.444418,0.192957,0.221723,0.241487,0.203168,0.335293,0.386038,0.434424,0.127575,0.262223,0.317979,0.371614,14.6618,30.14425,61.6151
4,25000,0.278046,0.366364,0.44599,0.193556,0.222208,0.242418,0.217624,0.366003,0.42671,0.480301,0.143761,0.296051,0.363042,0.422586,15.05655,30.9113,63.00085,0.276435,0.364944,0.445933,0.192512,0.221187,0.241696,0.217849,0.36589,0.425062,0.479852,0.143594,0.295926,0.361253,0.422086,14.9139,30.6411,62.4581
5,30000,0.278677,0.366653,0.444863,0.193483,0.222041,0.241855,0.243427,0.40731,0.471088,0.528612,0.170349,0.341863,0.412391,0.476262,14.91725,30.64985,62.5108,0.276425,0.365462,0.444282,0.192037,0.220851,0.240819,0.240881,0.404651,0.470152,0.528612,0.167187,0.338784,0.411351,0.476262,14.76175,30.35775,61.91855
6,35000,0.279056,0.366139,0.445882,0.193946,0.222185,0.242382,0.248071,0.425062,0.494907,0.553554,0.175093,0.361461,0.438813,0.503974,15.01625,30.8397,62.9306,0.275582,0.363475,0.444164,0.192032,0.220515,0.240956,0.247397,0.423714,0.491761,0.551756,0.173137,0.359839,0.435318,0.501976,14.8692,30.55135,62.38135
7,40000,0.276892,0.364859,0.442239,0.192047,0.220597,0.240211,0.261254,0.442963,0.51307,0.574264,0.18924,0.381267,0.458994,0.526984,14.9867,30.80755,62.90715,0.275101,0.36205,0.441325,0.192339,0.220512,0.240587,0.255973,0.437533,0.508951,0.572204,0.182582,0.375442,0.454417,0.524695,14.87935,30.538,62.39485
8,45000,0.281364,0.370395,0.448416,0.195025,0.223916,0.243684,0.27144,0.461576,0.531571,0.593476,0.200682,0.401947,0.479549,0.548329,14.68455,30.29915,61.93795,0.280045,0.366641,0.447412,0.195163,0.223212,0.243695,0.267957,0.453224,0.526814,0.589694,0.197395,0.392668,0.474265,0.544127,14.5539,30.01145,61.3789
9,50000,0.281076,0.370043,0.448172,0.195742,0.224584,0.244393,0.277882,0.472474,0.545015,0.610104,0.20605,0.414181,0.494487,0.566804,14.73465,30.34745,62.0805,0.277832,0.366296,0.446178,0.193457,0.222141,0.242404,0.277283,0.470077,0.541795,0.605648,0.204677,0.411351,0.490908,0.561852,14.6007,30.07645,61.55375
10,55000,0.280977,0.369872,0.448118,0.195178,0.224013,0.24386,0.295072,0.497641,0.572392,0.634597,0.224941,0.4421,0.524903,0.594017,14.42205,29.78055,60.8512,0.280699,0.36949,0.447448,0.195394,0.224166,0.243935,0.291776,0.491312,0.5658,0.62984,0.221778,0.435068,0.51758,0.588732,14.30875,29.53685,60.41255
11,60000,0.280427,0.36934,0.446892,0.194526,0.223326,0.242978,0.292075,0.492098,0.567972,0.636769,0.221529,0.435817,0.520035,0.59643,14.55715,30.02745,61.4042,0.278703,0.366577,0.444654,0.1942,0.222661,0.242441,0.290203,0.487754,0.566325,0.632125,0.219074,0.430949,0.518163,0.59127,14.40125,29.7206,60.837
12,65000,0.278335,0.366977,0.44388,0.193442,0.222175,0.241679,0.295072,0.500899,0.580518,0.648416,0.223859,0.445596,0.533933,0.60937,14.69005,30.1999,61.5925,0.278013,0.365117,0.443756,0.193622,0.221815,0.241738,0.291214,0.492884,0.572729,0.642124,0.220447,0.43665,0.525278,0.60238,14.55505,29.91865,61.05195
13,70000,0.280382,0.368168,0.445413,0.194585,0.223056,0.242619,0.302112,0.505805,0.58475,0.655794,0.232056,0.451005,0.538634,0.617568,14.48945,29.8771,61.0785,0.277841,0.365779,0.4444,0.193779,0.222272,0.242204,0.298255,0.500262,0.58123,0.650326,0.227853,0.444888,0.534723,0.611493,14.32115,29.5849,60.5101
14,75000,0.2803,0.369042,0.447298,0.194657,0.22346,0.24329,0.301401,0.504569,0.584114,0.654895,0.231307,0.44959,0.537927,0.616569,14.4435,29.81545,60.87195,0.279002,0.366759,0.444863,0.194173,0.2226,0.242376,0.296907,0.502846,0.581267,0.652348,0.226355,0.447635,0.534765,0.613739,14.2947,29.52665,60.3808
15,80000,0.280382,0.370656,0.447875,0.195049,0.224276,0.243853,0.316905,0.524043,0.603962,0.675605,0.248284,0.47131,0.55998,0.639579,14.19825,29.39945,60.06875,0.279011,0.368183,0.447167,0.194049,0.222978,0.242988,0.312673,0.521684,0.596847,0.665531,0.243207,0.46873,0.552074,0.628386,14.0512,29.1231,59.5098
16,85000,0.279363,0.368077,0.445368,0.194821,0.223574,0.243156,0.302412,0.502359,0.585012,0.659988,0.23139,0.447094,0.538926,0.622228,14.3003,29.5172,60.35695,0.279746,0.367004,0.443965,0.195312,0.223609,0.243122,0.298105,0.501161,0.582765,0.658303,0.225773,0.445804,0.536429,0.620355,14.16015,29.256,59.8279
17,90000,0.279498,0.366968,0.443384,0.194381,0.222779,0.242137,0.309902,0.517115,0.595536,0.671598,0.239254,0.463529,0.550618,0.635127,14.40635,29.74085,60.753,0.278376,0.366033,0.443048,0.193718,0.222147,0.241703,0.303685,0.512771,0.59254,0.6695,0.232847,0.458744,0.547289,0.632797,14.29825,29.51765,60.2764
18,95000,0.280138,0.36888,0.446369,0.194497,0.223283,0.242935,0.326417,0.534117,0.61531,0.686278,0.257771,0.482503,0.572588,0.651438,14.08155,29.144,59.60965,0.278521,0.366342,0.444926,0.193908,0.222391,0.242303,0.323084,0.533743,0.612126,0.681859,0.254691,0.481962,0.569051,0.646528,13.9403,28.84055,59.08255
19,100000,0.281779,0.368898,0.445639,0.195633,0.223907,0.243343,0.324021,0.531383,0.613737,0.687814,0.254983,0.479383,0.57084,0.653144,14.0644,29.14345,59.53335,0.280807,0.368483,0.446269,0.195695,0.224129,0.243836,0.318553,0.529286,0.613212,0.687514,0.248741,0.477011,0.570258,0.652811,13.95095,28.8866,59.01945
20,105000,0.279047,0.36668,0.442825,0.193496,0.221905,0.241201,0.330237,0.53936,0.621639,0.693656,0.262514,0.488453,0.57962,0.659635,14.2234,29.41525,60.10135,0.276661,0.364337,0.442132,0.192806,0.221253,0.240979,0.324283,0.540783,0.621339,0.695379,0.255857,0.48991,0.579287,0.661549,14.10305,29.17405,59.6313
21,110000,0.278993,0.367762,0.444629,0.193704,0.222505,0.241976,0.321624,0.525204,0.605161,0.680211,0.251488,0.472517,0.561312,0.644697,14.0866,29.15395,59.68135,0.279419,0.365226,0.442422,0.194187,0.221994,0.241574,0.319639,0.526515,0.604824,0.679724,0.249033,0.474015,0.560937,0.644156,13.9295,28.83825,59.1229
22,115000,0.281166,0.368492,0.444304,0.195187,0.223506,0.242735,0.321362,0.533406,0.613287,0.689836,0.251571,0.481671,0.570382,0.655391,13.9388,28.8599,59.1949,0.28,0.366106,0.443602,0.195054,0.222975,0.242651,0.321586,0.529923,0.61149,0.688563,0.252777,0.477801,0.568385,0.653976,13.793,28.62425,58.6898
23,120000,0.279092,0.365201,0.441662,0.193605,0.221562,0.240964,0.332747,0.544678,0.628679,0.709423,0.263679,0.494154,0.587442,0.677152,13.93435,28.8533,59.0645,0.276861,0.363629,0.439882,0.193013,0.221124,0.240444,0.328889,0.540896,0.622687,0.702569,0.259477,0.489951,0.580785,0.669538,13.8159,28.6072,58.57055
