,steps,hr_test_5,hr_test_10,hr_test_20,ndcg_test_5,ndcg_test_10,ndcg_test_20,cov_test_1,cov_test_5,cov_test_10,cov_test_20,nov_test_1,nov_test_5,nov_test_10,nov_test_20,rep_test_5,rep_test_10,rep_test_20,hr_val_5,hr_val_10,hr_val_20,ndcg_val_5,ndcg_val_10,ndcg_val_20,cov_val_1,cov_val_5,cov_val_10,cov_val_20,nov_val_1,nov_val_5,nov_val_10,nov_val_20,rep_val_5,rep_val_10,rep_val_20
0,5000,0.254756,0.338034,0.410329,0.176296,0.203289,0.221622,0.104037,0.15864,0.181634,0.203318,0.030333,0.071152,0.092997,0.115549,14.79415,30.5418,62.5464,0.254162,0.336947,0.410079,0.176476,0.203325,0.221847,0.102539,0.157366,0.18096,0.204891,0.029792,0.069904,0.092373,0.117172,14.65015,30.25505,61.93945
1,10000,0.27535,0.363407,0.440716,0.191112,0.219688,0.239285,0.155007,0.247622,0.286795,0.322073,0.079058,0.165689,0.207922,0.246869,14.57565,30.13725,61.57385,0.274103,0.361633,0.439202,0.190674,0.219025,0.238676,0.154445,0.249607,0.28657,0.322598,0.078392,0.168352,0.207673,0.247451,14.4403,29.8074,60.94695
2,15000,0.279426,0.367428,0.445621,0.194203,0.22276,0.242579,0.192944,0.31728,0.366677,0.409445,0.116548,0.242209,0.296384,0.343861,14.7283,30.3245,61.91335,0.277387,0.365452,0.4444,0.192751,0.221281,0.241294,0.192869,0.314358,0.364579,0.407572,0.116715,0.239296,0.294179,0.34178,14.56545,29.99095,61.23715
3,20000,0.280887,0.36961,0.447911,0.194185,0.222983,0.242827,0.222905,0.36956,0.428283,0.475807,0.148463,0.299879,0.36479,0.417592,14.61725,30.1886,61.5739,0.279383,0.367539,0.446187,0.194089,0.222673,0.2426,0.221482,0.372107,0.428657,0.476781,0.147963,0.302709,0.365206,0.418674,14.49075,29.9057,61.02735
4,25000,0.281626,0.371233,0.449372,0.195127,0.22421,0.24402,0.240619,0.403041,0.466257,0.522845,0.167936,0.337203,0.407024,0.469854,14.74115,30.3934,62.09365,0.278721,0.36802,0.44636,0.194156,0.223113,0.242977,0.236649,0.403153,0.467942,0.525242,0.163733,0.337536,0.408896,0.472517,14.59135,30.0588,61.4794
5,30000,0.275873,0.365336,0.445368,0.191838,0.22085,0.241156,0.253427,0.425698,0.494869,0.555501,0.182041,0.362335,0.438813,0.506137,14.958,30.71915,62.56805,0.275845,0.363565,0.442894,0.191889,0.220304,0.240425,0.249719,0.428133,0.499588,0.557374,0.177131,0.364832,0.444098,0.508218,14.81715,30.42705,62.05075
6,35000,0.280264,0.369259,0.448822,0.193885,0.222731,0.242893,0.268369,0.452625,0.522583,0.582578,0.196521,0.392086,0.469563,0.536221,14.6672,30.2151,61.72445,0.279592,0.367457,0.447984,0.194573,0.223081,0.243476,0.265561,0.451015,0.522021,0.581829,0.194399,0.390297,0.468939,0.535389,14.51695,29.9049,61.12945
7,40000,0.279128,0.366752,0.447514,0.193258,0.221678,0.24217,0.276608,0.465883,0.539173,0.603326,0.205676,0.406816,0.487996,0.559273,14.70275,30.2958,61.86425,0.279465,0.36782,0.445289,0.195101,0.223741,0.243364,0.273762,0.463336,0.536327,0.60018,0.202097,0.404069,0.484833,0.555777,14.5493,29.99335,61.28675
8,45000,0.278993,0.367347,0.444773,0.193259,0.221917,0.241529,0.281964,0.477605,0.549622,0.614785,0.210585,0.419839,0.499605,0.572005,14.7392,30.3401,61.9494,0.276371,0.36342,0.442567,0.192312,0.220546,0.240589,0.280728,0.469965,0.54715,0.614935,0.209129,0.411351,0.4969,0.572172,14.59755,30.06615,61.40885
9,50000,0.279922,0.368276,0.44645,0.194248,0.222925,0.242729,0.285297,0.485207,0.561194,0.625609,0.214247,0.42812,0.512462,0.58403,14.5552,30.0701,61.35915,0.279946,0.365707,0.444817,0.194211,0.221977,0.242034,0.287769,0.482623,0.559434,0.627968,0.216369,0.425332,0.510548,0.586652,14.43625,29.77245,60.7509
