,steps,loss
0,200,8.405001640319824
1,400,8.042285919189453
2,600,7.490546226501465
3,800,6.942325592041016
4,1000,7.238813877105713
5,1200,6.586736679077148
6,1400,6.5217366218566895
7,1600,7.149801731109619
8,1800,6.141583442687988
9,2000,6.509535789489746
10,2200,6.463532447814941
11,2400,6.373557090759277
12,2600,6.352938652038574
13,2800,6.427183151245117
14,3000,6.417015552520752
15,3200,6.420372486114502
16,3400,6.490132808685303
17,3600,6.080115795135498
18,3800,6.183773040771484
19,4000,5.880743980407715
20,4200,6.092863082885742
21,4400,5.79506254196167
22,4600,5.975749492645264
23,4800,5.884332656860352
24,5000,6.082179069519043
25,5200,5.807432651519775
26,5400,5.694910049438477
27,5600,6.085477352142334
28,5800,5.738091945648193
29,6000,5.8843913078308105
30,6200,5.675173282623291
31,6400,5.951061725616455
32,6600,6.051964282989502
33,6800,5.888514041900635
34,7000,5.764850616455078
35,7200,5.810035228729248
36,7400,5.474459648132324
37,7600,5.1335601806640625
38,7800,5.71996545791626
39,8000,5.150529384613037
40,8200,5.429605960845947
41,8400,5.805745601654053
42,8600,5.344883441925049
43,8800,5.67657995223999
44,9000,5.478722095489502
45,9200,5.7414164543151855
46,9400,5.660608768463135
47,9600,5.459059238433838
48,9800,5.794242858886719
49,10000,5.373239040374756
50,10200,5.413891792297363
51,10400,5.6055755615234375
52,10600,5.495993137359619
53,10800,5.623481273651123
54,11000,5.139199256896973
55,11200,5.312137603759766
56,11400,5.2821550369262695
57,11600,5.027822971343994
58,11800,5.200152397155762
59,12000,5.102713584899902
60,12200,5.444515228271484
61,12400,5.5004682540893555
62,12600,5.357779502868652
63,12800,5.654216289520264
64,13000,5.464518070220947
65,13200,5.197610378265381
66,13400,5.193615436553955
67,13600,5.030272006988525
68,13800,5.617982864379883
69,14000,5.847436904907227
70,14200,5.264549732208252
71,14400,5.551760673522949
72,14600,5.12063455581665
73,14800,5.196242809295654
74,15000,4.795816898345947
75,15200,5.179163932800293
76,15400,4.6753058433532715
77,15600,4.7314453125
78,15800,4.958499908447266
79,16000,5.287670612335205
80,16200,5.106105327606201
81,16400,5.045468330383301
82,16600,5.166606903076172
83,16800,5.1241068840026855
84,17000,5.3361496925354
85,17200,5.432796001434326
86,17400,5.267768859863281
87,17600,5.060041427612305
88,17800,5.510293483734131
89,18000,5.294718265533447
90,18200,4.874392509460449
91,18400,4.781818389892578
92,18600,5.075350761413574
93,18800,5.226672172546387
94,19000,4.881561279296875
95,19200,4.887938976287842
96,19400,4.86352014541626
97,19600,5.360510349273682
98,19800,5.200294494628906
99,20000,4.937156677246094
100,20200,4.987810134887695
101,20400,5.09483003616333
102,20600,5.3473711013793945
103,20800,5.1574602127075195
104,21000,4.962139129638672
105,21200,5.009584903717041
106,21400,4.8974738121032715
107,21600,5.197758674621582
108,21800,4.499066352844238
109,22000,5.03918981552124
110,22200,4.867588043212891
111,22400,4.668985366821289
112,22600,4.9541730880737305
113,22800,5.0271711349487305
114,23000,4.654405117034912
115,23200,5.178164005279541
116,23400,4.684411525726318
117,23600,4.8084492683410645
118,23800,4.800736427307129
119,24000,4.957953453063965
120,24200,4.948616027832031
121,24400,5.147391319274902
122,24600,4.878218650817871
123,24800,4.977199077606201
124,25000,5.189376354217529
125,25200,4.8777923583984375
126,25400,4.868668079376221
127,25600,4.799326419830322
128,25800,4.50674295425415
129,26000,4.680239677429199
130,26200,4.695684909820557
131,26400,4.8211140632629395
132,26600,4.573428153991699
133,26800,4.746317386627197
134,27000,4.75486946105957
135,27200,4.89774751663208
136,27400,4.8085150718688965
137,27600,4.972374439239502
138,27800,4.904266357421875
139,28000,4.646214008331299
140,28200,5.329306602478027
141,28400,4.817256450653076
142,28600,5.223482608795166
143,28800,5.234828948974609
144,29000,4.536471843719482
145,29200,4.963255405426025
146,29400,4.676479816436768
147,29600,4.980059623718262
148,29800,4.538485050201416
149,30000,5.050976753234863
150,30200,4.7862958908081055
151,30400,4.956413745880127
152,30600,4.560102462768555
153,30800,5.015708923339844
154,31000,4.893321990966797
155,31200,4.827450752258301
156,31400,4.628159523010254
157,31600,4.9420552253723145
158,31800,4.768736362457275
159,32000,4.751285552978516
160,32200,5.096584320068359
161,32400,5.1602606773376465
162,32600,4.797760963439941
163,32800,4.633570671081543
164,33000,4.63023567199707
165,33200,4.664341449737549
166,33400,4.528196811676025
167,33600,4.819472789764404
168,33800,4.598008155822754
169,34000,4.465235233306885
170,34200,4.401874542236328
171,34400,5.064713954925537
172,34600,5.154016494750977
173,34800,5.006857872009277
174,35000,5.05650520324707
175,35200,5.235969543457031
176,35400,4.407388210296631
177,35600,4.951714992523193
178,35800,4.480266571044922
179,36000,4.94855260848999
180,36200,4.45343542098999
181,36400,4.613903045654297
182,36600,4.856101989746094
183,36800,5.066874980926514
184,37000,4.5945844650268555
185,37200,4.668637275695801
186,37400,4.6743059158325195
187,37600,4.686885833740234
188,37800,4.534422874450684
189,38000,4.46087121963501
190,38200,4.804409503936768
191,38400,4.652894496917725
192,38600,4.726158142089844
193,38800,4.864552021026611
194,39000,4.797976016998291
195,39200,4.878027439117432
196,39400,4.660515308380127
197,39600,5.052651405334473
198,39800,4.527996063232422
199,40000,4.555640697479248
200,40200,4.724391937255859
201,40400,4.806630611419678
202,40600,4.611648082733154
203,40800,4.797278881072998
204,41000,4.816694736480713
205,41200,4.657231330871582
206,41400,4.704017639160156
207,41600,4.633275508880615
208,41800,4.391367435455322
209,42000,4.6879987716674805
210,42200,4.636348724365234
211,42400,4.68125057220459
212,42600,4.876407146453857
213,42800,4.8221917152404785
214,43000,4.677626132965088
215,43200,4.721510887145996
216,43400,4.034049034118652
217,43600,4.621530532836914
218,43800,4.781156063079834
219,44000,4.801424503326416
220,44200,4.694165229797363
221,44400,4.422468662261963
222,44600,4.712926864624023
223,44800,4.81588077545166
224,45000,4.450673580169678
225,45200,4.608460903167725
226,45400,4.698247909545898
227,45600,4.381573677062988
228,45800,4.491876125335693
229,46000,4.665223121643066
230,46200,4.823019027709961
231,46400,5.097489833831787
232,46600,4.661215782165527
233,46800,4.908661842346191
234,47000,4.302862644195557
235,47200,4.550285339355469
236,47400,4.329255104064941
237,47600,4.377474784851074
238,47800,4.351454257965088
239,48000,4.7820048332214355
240,48200,4.703052997589111
241,48400,4.469325542449951
242,48600,4.076301574707031
243,48800,4.802381992340088
244,49000,4.620727062225342
245,49200,4.753627777099609
246,49400,4.753305435180664
247,49600,4.748020172119141
248,49800,4.590166091918945
249,50000,4.2163896560668945
250,50200,4.919386386871338
251,50400,4.654112815856934
252,50600,4.436082363128662
253,50800,4.368021488189697
254,51000,4.671300888061523
255,51200,4.30323600769043
256,51400,4.599590301513672
257,51600,4.929479598999023
258,51800,4.190205097198486
259,52000,4.5053606033325195
260,52200,4.511628150939941
261,52400,4.697680950164795
