,steps,loss
0,200,7.507320404052734
1,400,6.502783298492432
2,600,6.5228705406188965
3,800,5.365843296051025
4,1000,5.622785568237305
5,1200,5.6564812660217285
6,1400,5.545517444610596
7,1600,5.160831451416016
8,1800,5.2329230308532715
9,2000,5.516965389251709
10,2200,5.148374557495117
11,2400,5.164076805114746
12,2600,5.285465240478516
13,2800,4.9495158195495605
14,3000,4.534045219421387
15,3200,4.964925765991211
16,3400,5.052136421203613
17,3600,5.134946346282959
18,3800,4.5278520584106445
19,4000,4.852989196777344
20,4200,4.833527088165283
21,4400,4.652768135070801
22,4600,4.806445598602295
23,4800,5.06404447555542
24,5000,4.774672985076904
25,5200,4.889787197113037
26,5400,4.747618675231934
27,5600,4.705868721008301
28,5800,3.972001552581787
29,6000,4.5484514236450195
30,6200,4.437197208404541
31,6400,4.485663890838623
32,6600,4.41229772567749
33,6800,4.674627304077148
34,7000,4.3420257568359375
35,7200,4.7689971923828125
36,7400,4.825482368469238
37,7600,4.694475173950195
38,7800,4.574557781219482
39,8000,4.585085391998291
40,8200,4.628913879394531
41,8400,4.48980188369751
42,8600,3.9641640186309814
43,8800,4.274930000305176
44,9000,4.1547017097473145
45,9200,4.215110778808594
46,9400,4.425466060638428
47,9600,4.268682479858398
48,9800,4.347367286682129
49,10000,4.536087512969971
50,10200,4.470330238342285
51,10400,4.358780860900879
52,10600,4.729354381561279
53,10800,4.041173934936523
54,11000,4.595351696014404
55,11200,4.6202287673950195
56,11400,4.577653884887695
57,11600,3.7419445514678955
58,11800,3.964423656463623
59,12000,4.056262016296387
60,12200,4.558854579925537
61,12400,4.042930603027344
62,12600,4.457160949707031
63,12800,4.248403549194336
64,13000,4.326686859130859
65,13200,4.277802467346191
66,13400,4.289217948913574
67,13600,4.27329683303833
68,13800,4.331310749053955
69,14000,4.539249897003174
70,14200,4.525841236114502
71,14400,4.2431254386901855
72,14600,3.8453266620635986
73,14800,4.230578422546387
74,15000,4.04438591003418
75,15200,4.049951076507568
76,15400,4.31190824508667
77,15600,4.218016147613525
78,15800,4.262768745422363
79,16000,4.054427623748779
80,16200,4.188454627990723
81,16400,4.273672580718994
82,16600,4.231882572174072
83,16800,4.196624755859375
84,17000,4.594665050506592
85,17200,3.532194137573242
86,17400,3.916870594024658
87,17600,3.8338234424591064
88,17800,4.0210371017456055
89,18000,3.8146347999572754
90,18200,4.078238487243652
91,18400,4.187064170837402
92,18600,4.034924030303955
93,18800,4.032175540924072
94,19000,4.248051643371582
95,19200,4.249109268188477
96,19400,4.122843265533447
97,19600,4.51517915725708
98,19800,4.646564960479736
99,20000,3.729856014251709
100,20200,3.847728729248047
101,20400,3.661639451980591
102,20600,4.035983562469482
103,20800,3.874912738800049
104,21000,4.1257758140563965
105,21200,3.9883804321289062
106,21400,4.165756702423096
107,21600,4.046020984649658
108,21800,4.1652655601501465
109,22000,3.970122814178467
110,22200,3.9650309085845947
111,22400,4.0357985496521
112,22600,4.246774673461914
113,22800,4.093419551849365
114,23000,3.528153896331787
115,23200,4.051097869873047
116,23400,4.044590473175049
117,23600,4.162497520446777
118,23800,4.294801712036133
119,24000,4.32846736907959
120,24200,4.387690544128418
121,24400,4.04470682144165
122,24600,4.29264497756958
123,24800,4.438462734222412
124,25000,4.221827030181885
125,25200,4.2726731300354
126,25400,4.135702610015869
127,25600,4.344790458679199
128,25800,4.011775970458984
129,26000,3.7000458240509033
130,26200,3.94248104095459
131,26400,4.299018859863281
132,26600,3.9528207778930664
133,26800,3.969775438308716
134,27000,3.968719482421875
135,27200,4.1491475105285645
136,27400,4.1755690574646
137,27600,4.043635845184326
138,27800,4.338516712188721
139,28000,4.292425632476807
140,28200,4.39901876449585
141,28400,4.1211018562316895
142,28600,3.7397637367248535
143,28800,3.8463399410247803
144,29000,3.868541717529297
145,29200,3.7352304458618164
146,29400,3.7910218238830566
147,29600,3.94441294670105
148,29800,4.1444010734558105
149,30000,4.386772632598877
150,30200,4.119394302368164
151,30400,4.269227027893066
152,30600,3.9486749172210693
153,30800,4.314687252044678
154,31000,4.611457347869873
155,31200,4.145960807800293
156,31400,3.8929126262664795
157,31600,3.996894359588623
158,31800,3.7681655883789062
159,32000,3.808448314666748
160,32200,3.9660675525665283
161,32400,4.1701531410217285
162,32600,4.246391773223877
163,32800,4.42519998550415
164,33000,3.81213116645813
165,33200,4.26508092880249
166,33400,4.057617664337158
167,33600,4.129557132720947
168,33800,4.194363594055176
169,34000,4.159587860107422
170,34200,4.192031383514404
171,34400,3.900831460952759
172,34600,3.8401248455047607
173,34800,4.019052982330322
174,35000,4.25326681137085
175,35200,4.373239517211914
176,35400,4.200131893157959
177,35600,4.261074066162109
178,35800,4.164444446563721
179,36000,4.193666458129883
180,36200,3.958280324935913
181,36400,4.271618366241455
182,36600,4.491903305053711
183,36800,4.110647201538086
184,37000,3.9506776332855225
185,37200,3.7990856170654297
186,37400,3.9312779903411865
187,37600,4.07344388961792
188,37800,4.138434410095215
189,38000,4.194319248199463
190,38200,4.179404258728027
191,38400,4.110854625701904
192,38600,4.014339923858643
193,38800,4.127545356750488
194,39000,4.314323425292969
195,39200,3.9571547508239746
196,39400,3.9931106567382812
197,39600,4.233457088470459
198,39800,4.311360836029053
199,40000,3.793250322341919
200,40200,3.5972354412078857
201,40400,3.8230578899383545
202,40600,3.9423274993896484
203,40800,4.051665306091309
204,41000,4.0203962326049805
